gene_name	hl60_120h_log2FC	hl60_120h_pvalue	hl60_72h_log2FC	hl60_72h_pvalue	hl60_6h_log2FC	hl60_6h_pvalue	kg1_log2FC	kg1_pvalue	molm14_log2FC	molm14_pvalue	ociaml2_log2FC	ociaml2_pvalue	ociaml3_log2FC	ociaml3_pvalue	thp1_log2FC	thp1_pvalue
ENSG00000130254	SAFB2	-0.166018442031172	0.189163314766372	0.407572807694659	0.015997289855194	-0.149796391121404	0.381754501021656	-0.48923351456144	0.0775941188543825	-0.110422408020556	0.496643937758047	-0.0938641863578334	0.657830256017488	-0.0625803586809128	0.808975506884313	0.0537403026088145	0.835489827025999
ENSG00000130309	COLGALT1	0.0345125188508212	0.869914626593017	0.0529937938271188	0.763920078966982	0.430030778051457	0.0277876292295324	0.139709659565003	0.459322437150739	-0.155176919780733	0.261189425151967	-0.0149744268160282	0.91459623222026	-0.157459518588237	0.198449836326756	-0.0839405801179375	0.365354606229679
ENSG00000130348	QRSL1	0.239213779230342	0.117243279768386	0.00902540471850291	0.93512314935071	0.203167351882623	0.0485160939856981	0.335664414975041	0.0235963061785095	0.0927681094639218	0.614904065686211	0.218644780593378	0.272419758811507	-0.220397792631097	0.312127104300399	0.0277868008083785	0.833566923875803
ENSG00000130382	MLLT1	-0.334198276391707	0.0121715331209159	-0.114206916860012	0.455879121231295	-0.037648807359472	0.796533411569166	-0.145737029071005	0.265131323150794	-0.114674813072553	0.50644776689012	-0.14703642915848	0.373906808278956	0.0136023870035489	0.926357298677735	-0.116549716059144	0.554223261361154
ENSG00000130402	ACTN4	-0.0890354693148857	0.295383055275144	0.0898185846249865	0.36490645508083	-0.172478727271531	0.174341158993117	0.174405798476205	0.520906200558537	0.118682681432592	0.313055023023702	0.225509233479471	0.485899490658695	0.0486233464315684	0.759549345524329	0.106457517030343	0.339811272152511
ENSG00000130414	NDUFA10	0.251040188280443	0.057636032246025	0.0146651344383766	0.906656520243419	0.191829842125252	0.138165092670149	0.188064619785572	0.657800283087011	0.469923384567449	0.0256247621518501	-0.125842642504482	0.337283084254557	0.883821806014254	0.0193191339720109	0.247227952401258	0.346046309242701
ENSG00000130449	ZSWIM6	1.56276354741275	0.000177290845163179	3.25802235639144	0.00163089289838578	NA	NA	0.0921213987072372	0.39294325281018	0.230307946258649	0.15648677793229	0.091370389035044	0.424776043353799	0.22813644909728	0.100196209193272	0.129320826603344	0.146803446107235
ENSG00000130638	ATXN10	-0.106417269727106	0.196533986468903	-0.221974539294857	0.0643876814862325	-0.00581837455358952	0.927511723539123	-0.20491494510077	0.0486989949886337	-0.103670293985684	0.310885819183539	-0.0480543692767317	0.65022314438724	-0.139310096944873	0.388642015647307	-0.206719797995712	0.143963554290422
ENSG00000130684	ZNF337	-0.427450085357088	0.00236896569325455	-0.403866294175053	0.00974982154883017	0.101463353765933	0.205149281062225	-0.123393648785127	0.192665950783839	0.0297947439354936	0.906006996860952	0.093601861521625	0.351093338200116	-0.226721609778548	0.139924723588556	-0.187823676309919	0.065140076115062
ENSG00000130695	CEP85	0.0129732258376576	0.89615322817563	-0.0852168685806086	0.397226636277525	0.0871526159613825	0.246135442739645	0.031155089062246	0.73499230258488	-0.380582138663539	0.070805063225967	0.0671837207728297	0.711853189478806	-0.0644205649874683	0.618901734719145	-0.00636776465662984	0.946108007570604
ENSG00000130699	TAF4	-0.141912829571524	0.24142952380493	0.274268811451677	0.0627072077590151	-0.413688070187851	0.0514022774433767	-0.0724674157902845	0.589608234795713	-0.0377128412081594	0.752198953919634	-0.131600189188198	0.354858125742532	-0.126620250644214	0.441857661889735	0.0224701262743432	0.83825767159883
ENSG00000130741	EIF2S3	0.340903163261766	0.00811264021689376	0.204463360608849	0.075364424909634	0.110743748461347	0.20112413599486	0.015015205561033	0.858158914599902	0.686609847051103	0.0286206996002977	-0.457958424643459	0.103806710242058	-0.193212721405491	0.176863619928548	-0.178841797053111	0.206240690798072
ENSG00000130749	ZC3H4	-0.107784388953656	0.24563068940034	0.475374301320428	0.0232458556086202	-0.042085768540475	0.918559486153771	-0.0276282607296565	0.834509061976421	0.0276219370764242	0.780133591068473	0.166666985310019	0.267724685645796	-0.247077783270552	0.0998066426165575	0.0285168664084897	0.779144651882769
ENSG00000130764	LRRC47	-0.376587962543346	0.00779753484808548	-0.310758112542438	0.0811005393846172	-0.101336942418067	0.162595703521282	-0.256302564448212	0.0160213435385541	-0.254618947339988	0.0170981978759108	-1.962456242207	0.0585021939693222	-0.342706756637101	0.0205300891210197	-0.356866258586014	0.0459140311400466
ENSG00000130779	CLIP1	0.75565291250464	0.00143392465597869	0.729372466375089	0.037862223441577	-0.175687911631061	0.265763907372929	-0.0591743033779344	0.523866364920371	-0.164907298572154	0.0973132469012821	-0.800705409802296	0.00217763454126851	-0.204571730577879	0.0697007698885788	-0.215414089256492	0.0409935946305722
ENSG00000130816	DNMT1	-0.168072910866086	0.119900277432393	0.390563047558942	0.0556535447019585	-0.0568879006999913	0.705934834943598	0.00180877446773667	0.991807261901774	-0.228636113832956	0.191133794042563	-0.102054134853365	0.587785108934629	0.0446257049426265	0.776283639826854	0.0254168028102179	0.890483697321285
ENSG00000130856	ZNF236	0.161524834199327	0.0863143929344427	0.211604057928843	0.0827294130570186	-0.0407938392099497	0.680297216906372	0.0162866628974619	0.876437260211513	-0.130031714848527	0.548500795053707	-0.109063279244442	0.352668768994368	-0.110330995008219	0.338979200187391	-0.0898515328647908	0.300948673486193
ENSG00000130985	UBA1	0.0845278155416387	0.828870763667462	-0.839059546938277	0.0399592275911947	0.411666115061199	0.0236202980211572	-0.0358760312541644	0.631457689013835	-0.099855975586377	0.434402838775207	-0.0928429679624132	0.520772947524196	0.0298515772732874	0.801776880220657	0.040046771712192	0.604660543591017
ENSG00000131013	PPIL4	0.275971749718275	0.0451457733166108	0.739067050191437	0.00176821230072144	0.00263463990978462	0.981657770874157	0.136462961569992	0.302026708856139	-0.0151158145566375	0.926810282412549	-0.146216885536427	0.342713242006399	0.0641252170542814	0.637941096328652	0.131672451241255	0.259468100002916
ENSG00000131051	RBM39	-0.0501317945770711	0.626351300847339	0.221523847585433	0.127553012680177	-0.0527640773327075	0.494145133619417	-0.0560714878379165	0.690175844159015	-0.0669824797276858	0.62243105210627	-0.0864227809307863	0.482241245986257	-0.291404911787367	0.0316105015998249	-0.128474358302586	0.430555696777715
ENSG00000131127	ZNF141	0.280135582097052	0.118029397467963	0.174038696577003	0.519013127587455	-0.0888199940959361	0.690078521381089	0.143047693278849	0.503270265951921	NA	NA	NA	NA	0.500004097898944	0.0469672523855317	0.406983552520261	0.0783946119647592
ENSG00000131149	GSE1	0.259942011797696	0.0931501120636935	0.303282825019714	0.0625581940139269	-0.224477746765318	0.114539483874518	-0.579038098061626	0.0601992724802995	-0.693444665800673	0.00101699540606972	-0.216433953876014	0.140781061018321	-0.13034690676163	0.399630145717706	-0.280455917739355	0.0617395923991263
ENSG00000131171	SH3BGRL	0.283422526561997	0.0158575708578685	0.0351065439209357	0.837244459285051	-0.164937616231461	0.171203856776708	-0.0844293960594027	0.579926891141047	0.15452773789504	0.428279476593592	0.232382949306387	0.100285904184897	0.247793911605143	0.167849285649505	0.00201544688287725	0.986974657744848
ENSG00000131236	CAP1	-0.0878978188107163	0.282132583787821	-0.333114872174432	0.123299462371471	0.0500913091491545	0.528223807229043	0.0178688981606613	0.939868004478359	0.0882244457227134	0.641132521519325	-0.107432314936237	0.534667302224838	-0.20946658679911	0.289975673253729	-0.046774280411248	0.658726631038971
ENSG00000131269	ABCB7	0.0249903421171173	0.796426433057189	-0.0469816556917173	0.775219398530764	0.0769445213391713	0.276191899553913	0.282482554254752	0.0924927758588864	0.275518413704206	0.108253568245163	0.232484134576395	0.0690937066317977	0.363499694348489	0.346492929725341	-0.0460293407326783	0.70633696426906
ENSG00000131323	TRAF3	-0.206657453780591	0.0453373975064176	-0.160908521094466	0.136994836991053	0.0241750805232997	0.718127484483728	0.0189063737753108	0.861755422918797	-0.23794988594961	0.471336151227925	-0.1957983795627	0.214675144038511	0.0334788898270739	0.763410710887407	-0.234831292771409	0.140270682990253
ENSG00000131368	MRPS25	0.174680435616933	0.279996072906945	0.112913894857527	0.468619796458156	0.0768272443551269	0.517463585619603	0.0900189089106205	0.425924018441416	-0.120311239718193	0.31883627015105	0.100013567748319	0.345790450141178	-0.197709041574053	0.211075893545893	0.0539256417510273	0.733411210713114
ENSG00000131374	TBC1D5	0.0471095697047745	0.511532466148612	-0.15735706764677	0.368550767340467	-0.149178151519852	0.0741580932141101	-0.110675924426313	0.273209786262496	-0.0290425381711027	0.846892901348999	0.0941069175154024	0.500777409572473	0.274994024814691	0.0407702802754761	-0.228491468117199	0.01529843732096
ENSG00000131473	ACLY	-0.0254536754556101	0.749499326838505	0.209747258153368	0.0676126318409329	0.150811005874996	0.335261070509627	0.0448044339215409	0.683854399987846	0.0495769643452033	0.638445408259067	-0.102373439654252	0.534811110572639	-0.26878815551354	0.0619175785437352	0.0499275593819925	0.535246728365996
ENSG00000131558	EXOC4	-0.120443063786433	0.130320401241125	-0.301052911306209	0.043900155954374	-0.0281930492555129	0.705554483731247	-0.161441320403918	0.344604054954749	0.0191196481543094	0.88748702952739	-0.281129976677623	0.250629719381615	0.117303210669939	0.456877405819387	-0.789280163176345	0.0394413703525861
ENSG00000131626	PPFIA1	0.106632052480566	0.170057791330633	0.201349688159624	0.133237993449561	-0.0394217583777908	0.574690556584396	0.168577580067418	0.195055923736697	-0.317889131971632	0.221000033736659	0.197459062219039	0.436655698562996	0.077421500943775	0.517533150627017	0.108782694416226	0.49990562067245
ENSG00000131697	NPHP4	0.14248052697932	0.156310486670652	-0.0599688794570921	0.59727474815635	0.379277973674754	0.00997051625075576	-0.0640798752899551	0.459050369127258	-0.00995936705301503	0.917578229308606	0.0835779873706937	0.521531217495577	0.0227483752359248	0.872735112169756	-0.0856900828462795	0.397657096990776
ENSG00000131747	TOP2A	0.115145870384272	0.226777460366489	-0.110497109083919	0.423674568024115	0.0190746444081134	0.79548787777333	0.0177195967299315	0.843762534742281	0.0311470581755325	0.74539072319327	0.00606874431791479	0.964056105514259	-0.175683351538888	0.158687373972365	-0.172551396573323	0.132885848937831
ENSG00000131778	CHD1L	0.0843870321632413	0.263606373037843	0.293298129250458	0.0784879121509625	0.111140313251466	0.145066495238945	0.280244620598235	0.0657461528747939	0.253514211523303	0.103145688741416	0.19193399745333	0.430605849538172	0.516215365339456	0.00860362994109556	0.192009515432065	0.182756186991664
ENSG00000131873	CHSY1	0.00856686324347986	0.9051689819495	-0.00721822060406766	0.943974049584616	-0.343607407505271	0.0273861063715909	0.165350903557095	0.0438627980590693	0.186608854940011	0.157031772834531	0.00905274461827683	0.928861379486609	0.265861992221681	0.0236192695307572	0.154600580656635	0.096131083192557
ENSG00000132128	LRRC41	0.32141306186212	0.00612016886871046	-0.314239849168505	0.345921379888532	0.271240052167292	0.0389052916379597	-0.031010980467728	0.764932062737024	0.337386821711977	0.0359770912257004	0.527980066308172	0.00921145795296472	-0.0856660111136566	0.452731539463202	-0.0204689823686734	0.829484464011452
ENSG00000132155	RAF1	0.262655776060107	0.0564198775372802	-0.203573254725005	0.510808692028555	-0.0959445946236952	0.289711965828256	-0.103130784328873	0.340509390756174	0.34175623140345	0.0117870533539092	-0.171804966533838	0.245471968567552	-0.178679945520034	0.295570412350049	0.0691180801075042	0.415192613263278
ENSG00000132182	NUP210	0.0399929101139488	0.619391484780854	-0.144343536016453	0.448981984752684	0.0676492558107504	0.527379910519111	0.020548812302121	0.774510227284183	0.0409563793497334	0.719247866426896	0.0491887219129836	0.588961168169491	-0.139474427604922	0.204936439153178	-0.129844086027534	0.103106019797692
ENSG00000132199	ENOSF1	0.238785629466893	0.114129876912249	-0.0898053984089942	0.40680462797672	0.0366873184585504	0.617834238313293	0.0363529943276627	0.717684954994096	-0.240586731453712	0.236812677226043	0.00774290148602687	0.956026301902911	0.0291890891745069	0.816387012244502	0.17560556228039	0.200253408758395
ENSG00000132294	EFR3A	0.295313813622158	0.0232324066634795	0.0350725492593632	0.8374586548133	0.0169946185306488	0.892935433900517	0.253216078527945	0.102142778518691	0.055061995908941	0.609951632321809	0.162316993593326	0.231563750556468	0.339322774281233	0.0133287112894509	0.477411270600565	0.00178410041242668
ENSG00000132300	PTCD3	-0.0225755264459776	0.745466786854769	0.128229385883497	0.254186183363888	0.0821040468248331	0.346861048302031	-0.199581288334704	0.0815496382153932	-0.290845996742823	0.0609426185842619	0.200393412977685	0.29509345434404	0.020881661560885	0.880935386422617	-0.095620337453265	0.447280835639889
ENSG00000132305	IMMT	-0.253038220172264	0.0325887341177685	-0.181124326341735	0.272828365899444	0.0986053417038593	0.240132102549059	-0.0733562270596689	0.544138304979621	-0.0262197525332956	0.799013676307692	-0.00830835236867748	0.964882792701999	-0.0178788235105482	0.890927813874676	0.14617881950804	0.294745641621894
ENSG00000132323	ILKAP	-0.169018747040574	0.259763447225496	0.0613410940504337	0.563621430444255	0.00495861506330003	0.960582227222751	-0.0434544411704676	0.602541075012639	-0.0190204481476354	0.923530998720208	0.0318981324828438	0.791013885428661	-0.279712260358375	0.131826343795686	-0.0936193164910841	0.400594473536888
ENSG00000132334	PTPRE	0.159550731722869	0.0998656206943886	-0.0608087494578568	0.687645597507924	0.0469390764718188	0.485606494796873	-0.507559470756165	0.235400765267005	-0.151048453178648	0.140836487775793	0.269296586173382	0.048761646680023	1.24205041338895	0.000834859735072986	0.737580953186983	0.325269987460863
ENSG00000132356	PRKAA1	-0.0198766198005535	0.881271571073044	0.0248885544179717	0.848365636479445	0.22977185012027	0.0195057893005394	0.699241568288639	0.0420263690831047	0.12409469338895	0.363710169136094	-0.0364318069990433	0.827578494271487	-0.0349618737512699	0.789610501170472	0.259941675142352	0.273190258524639
ENSG00000132359	RAP1GAP2	-0.063051621981614	0.638090131232629	-0.376470787748224	0.0191173436692753	0.0117993089438698	0.903014200477523	0.0479401947331641	0.642591582130199	-0.304089523187427	0.0121970494493969	-0.136944823052205	0.412158797556061	0.507274156691877	0.501429192083663	-0.355636815941486	0.0612932283279837
ENSG00000132383	RPA1	0.90665387050147	0.0565931607024824	0.251515065290735	0.324468129913196	0.664176803654724	0.00199021967869413	0.23585881655826	0.175642865498404	-0.0605282128085064	0.778061725190618	-0.0915247952952205	0.402049803980384	-0.0810469978517727	0.391234749884031	-0.0621117291909278	0.483785032990768
ENSG00000132388	UBE2G1	-0.123161843924313	0.222716661315082	-0.53302109323235	0.179589221540132	-0.128218302320147	0.196132267310494	-0.0901884089355862	0.622408253075012	-0.0390060822022454	0.85958961791835	-0.0807356330380174	0.542098773709411	0.286853014247594	0.0247799362058171	-0.0363770172986884	0.811703378471511
ENSG00000132405	TBC1D14	-0.510002106873756	0.00279081299439934	-0.541441637923559	0.06421825606476	-0.0765337494081386	0.270617230891491	0.254924554377126	0.0465336903704531	0.078503671551328	0.677977635321078	-0.346234098183092	0.39488339266838	0.04108128329984	0.884839343953638	-0.564800317429487	0.00607095638708898
ENSG00000132424	PNISR	0.0877865349234894	0.252282053220483	0.473514842055308	0.0389543794181255	-0.0898000187330447	0.317792791149809	0.0283058297930081	0.839918994962881	-0.0652885914415178	0.474956645712062	0.0471723598902675	0.733511271575439	-0.0106496715634056	0.935184182221001	-0.0853466425536457	0.479862326412963
ENSG00000132466	ANKRD17	-0.718898364641843	0.00224142270332798	0.00883293139430386	0.974747768445603	-0.0114800128087739	0.916528037173269	0.0436322018041415	0.592130599060304	0.0299400652039782	0.726827153581065	0.0113951286475984	0.893547972791416	-0.0599451357857955	0.514864264405129	-0.0260884016918096	0.761309619589375
ENSG00000132478	UNK	-0.284204744550773	0.117031844033129	-0.227689564524596	0.0599585184081781	-0.164583252503365	0.138747633030997	-0.281639340612444	0.0742828673316708	-0.247248638423139	0.0486323325738077	-0.334872803158055	0.0483001649408068	-0.152534492584759	0.145235328261219	-0.238870135173164	0.116821190632818
ENSG00000132485	ZRANB2	-0.0831135554039602	0.483206811182068	0.16544756114892	0.219468414537266	0.161811598209634	0.137830622603051	0.0581361278498433	0.729375594339463	-0.139717857995506	0.289021453918884	0.138639927096784	0.26652205759846	-0.290552894548987	0.0190640941592262	-0.035341410772352	0.866303874533622
ENSG00000132549	VPS13B	0.29091632896564	0.00966938894786591	0.0171672275172724	0.872137865280217	0.0751065287660967	0.533106183963153	0.048831729170171	0.668624798964588	0.197550913369542	0.125122345545589	0.179355944258886	0.228832057577035	0.0778596400708581	0.559846864537673	0.0229456260186708	0.798203139320513
ENSG00000132600	PRMT7	0.141032225705662	0.137819420483732	-0.00676786411227854	0.947627562247126	0.00564869266979483	0.931567723087607	0.102194683849816	0.623734988363029	-0.134396562088139	0.46527742923463	-0.0779947382399077	0.560148070244653	0.0374079772400258	0.704352553661288	0.183699881846287	0.0585059497772521
ENSG00000132604	TERF2	-0.0791739009187809	0.645974695415636	-0.0117700762421113	0.906541148220877	0.0124692447784411	0.871846472384512	0.156984853432908	0.326238228885675	0.0800576180628027	0.45393624452752	0.22213651666053	0.182513603951845	-0.0616203650414062	0.674149540380493	0.049976630825715	0.713239004599039
ENSG00000132670	PTPRA	0.054135414464601	0.525670027303297	-0.00394924716008468	0.966741840871799	-0.0495689920668695	0.595579167065753	-0.0507698223244503	0.551424712519964	0.155141780023463	0.103009349469452	0.0660500232056236	0.699146824079582	0.082322575625193	0.426818011172959	0.0582415733657561	0.617855067566711
ENSG00000132676	DAP3	-0.10190070781814	0.191807008442203	-0.118671318472095	0.25225216365492	2.96846495522751e-05	0.999638881189164	-0.134216963056253	0.154764155178624	-0.0812205841029101	0.510202245708411	0.0176415870999041	0.884432932629185	0.0376304476213221	0.733259331616705	-0.309969978943207	0.0238850249368186
ENSG00000132680	KIAA0907	-0.0880293204296926	0.278760834493138	-0.272495930787412	0.23510007089523	-0.0307732783590061	0.860377997599245	-0.116239806059683	0.199093668704269	0.0765970587854719	0.419624110715464	-0.164702632115013	0.242487912752958	-0.0965890032527676	0.398456711942333	-0.0583835640286575	0.46930593980711
ENSG00000132694	ARHGEF11	-0.0189146929321056	0.930828520865819	0.168251476212441	0.265393004607301	-0.032209109873657	0.896082888515383	0.296639571573941	0.0493873129899815	0.0357098677082775	0.770288391725529	0.117740167850382	0.233899650283105	0.232542670851162	0.038686176782548	0.0746839897178132	0.494767677829724
ENSG00000132716	DCAF8	-0.108875249967697	0.223702718440929	0.183200403636199	0.474426609630192	0.121027657528902	0.296189399614578	0.102020288273481	0.479155459447101	0.220914921258579	0.0711405349164086	-0.0611054432421904	0.819301161610988	-0.0268167561152336	0.844986295486097	-0.04428329854127	0.683045150453204
ENSG00000132780	NASP	0.443314139305165	0.00153577272845335	0.348264274121232	0.0311708843299865	-0.102285670034765	0.40693232740095	0.190647430235996	0.584106185011021	0.830539001457484	0.00223203781219947	0.149323502741525	0.656337144883219	0.201967787180062	0.520243656470756	0.611676390067766	0.0727805289166648
ENSG00000132792	CTNNBL1	-0.479180057251771	0.00145918141984173	-0.294970157736113	0.0284880489477722	0.124974028905911	0.128043232325626	-0.124753422737998	0.127585082312348	0.025972251564975	0.8180819064544	-0.216320668137257	0.154622085694076	0.0804686660395226	0.578544295678046	-0.231802854524584	0.139473734137347
ENSG00000132842	AP3B1	-0.17631035257864	0.050512849658806	-0.0557600084935158	0.573600872442167	0.0401576144287562	0.572101755835687	-0.068451852607695	0.606882064629438	0.0794630824083501	0.342167858674338	-0.0679744473576711	0.451053844282747	0.0331141461805983	0.749104146097969	-0.0847342700407327	0.289469963500734
ENSG00000132912	DCTN4	-0.0967711665011607	0.278141353431413	-0.27711332507075	0.103842273587336	-0.0148423196479124	0.838268230765997	0.00197044211549761	0.989611995372508	-0.163321189396584	0.15029108894114	-0.0389743912323761	0.759825996162786	0.0885079644317137	0.427861127321983	0.155740778148509	0.318186033037302
ENSG00000132952	USPL1	-0.0740412078302917	0.36010026251654	-0.155284409214525	0.15341175664413	0.0348812191121008	0.598696403994113	-0.0196020042052316	0.824118268314002	-0.0495958810767599	0.730115240756831	0.0107895347199151	0.939009915639452	-0.166980951701991	0.299944281269841	-0.117430149033892	0.256966108517028
ENSG00000132964	CDK8	-0.328240768537499	0.0160725483598594	-0.32754304203613	0.030834079820199	-0.0300715959371369	0.703492681342807	0.109968852520679	0.140824724290147	-0.17271511337244	0.311841845207383	-0.145833730575269	0.327104818098614	1.09054441026757	0.153559682376131	1.67388242461958	0.15114669572826
ENSG00000133030	MPRIP	-0.0480542900290961	0.545412156130352	-0.110193612666444	0.317469852045467	-0.163592447660702	0.066164335576873	-0.239279697982967	0.259854554637962	-0.304714633179726	0.196611661429471	-0.125792247361882	0.313731492675786	-0.167351420796722	0.263012800461697	-0.368240030641285	0.132741295164165
ENSG00000133048	CHI3L1	0.601064142735468	0.0628720367687275	0.416687556344394	0.0529468242293631	-0.492617684265157	0.00248348882490009	-0.0754968174138114	0.725156544968898	-0.369010131591198	0.00720080144973903	-0.0356685345390474	0.860319434270991	-0.0982804962444551	0.336041972665314	-0.0820730666091316	0.378219637854877
ENSG00000133103	COG6	-0.176316891249267	0.0473427677920755	0.0571278348160463	0.565869353316776	0.0231261022004493	0.71882215689061	0.223011181227467	0.109012618150906	0.0415888745345476	0.77829810520128	0.468899937659112	0.285323455658159	0.194694699993974	0.298745432129328	0.219072131687485	0.0382540529223105
ENSG00000133104	SPG20	0.390166279246294	0.00586234386090637	0.0798144155556812	0.424541764561784	-0.00476940525730759	0.958185500503447	0.0550525649150185	0.72292510151554	0.22367417237401	0.161576440895044	-0.157257913541222	0.332608420848334	-0.0498156920448787	0.741413777265026	0.347867555981918	0.0400437749655115
ENSG00000133112	TPT1	0.482828717818582	0.0158327587294255	0.203351182277446	0.154117124565204	-0.130301232038615	0.503023931874124	-0.0677765907048011	0.539915356549745	-0.0137900822906636	0.862734358523207	-0.00807823396407481	0.928165531143124	-0.475695467639838	0.00536105206350892	-0.188469070118356	0.0653372487139788
ENSG00000133195	SLC39A11	0.0277327161312321	0.690616621584796	-0.408597567228085	0.0249560696261827	-0.031273747018196	0.636439073927576	0.197177440865266	0.0414208799871463	0.378725676774577	0.00493585207163288	-0.386102076403419	0.0925737489165453	-0.402064066460791	0.0289272035688381	-2.7479893111179	5.97876864940966e-05
ENSG00000133226	SRRM1	NA	NA	0.703330026974578	0.211103642983804	-0.831162677792489	0.0244379652698185	-0.145923989887568	0.0994409200684802	-0.1877888080941	0.394551913299347	-0.144556616075035	0.22290911917557	-0.345391481257649	0.0785514224946836	-0.0425230575414508	0.764675553347785
ENSG00000133318	RTN3	-0.0917284708258891	0.454810644179029	-0.0627676810137391	0.72079853076628	0.154649146664736	0.160996398809767	0.178166569453883	0.128350314627311	-0.193197619616086	0.122793627892051	-0.0225333409619437	0.816901264477227	-0.00619953262690884	0.973379326743591	0.00158408374405328	0.987629743480095
ENSG00000133422	MORC2	0.367282444439096	0.0116936933012639	0.519843059748448	0.00383711310138698	-0.218316245739679	0.719658605219883	-0.00108786859951718	0.991747975574612	0.13052500526814	0.232016084455517	0.057821833885589	0.661318945633248	-0.0387546765425084	0.70826403682034	-0.0331452643942367	0.785584528217544
ENSG00000133704	IPO8	-0.343792375244681	0.0177567655666467	0.856864745926185	0.0252200810143268	-0.434574042900083	0.0313587847909474	0.0690327074286406	0.459081187077589	0.0776499390632595	0.390900794223541	-0.0631510206315981	0.549765663788331	0.00910256457617159	0.920301585313041	-0.0306581352813391	0.727727894651427
ENSG00000133706	LARS	0.19853237380264	0.0601122010293606	0.31442451743077	0.0261645806494686	0.112549944391883	0.134425212344784	0.100826117202065	0.410711365962971	0.0801353470762088	0.491363908508279	-0.121022082696866	0.563168327458579	0.0606111838493303	0.686558649230733	-0.0594146001837776	0.607755226598742
ENSG00000133789	SWAP70	-0.161614378965356	0.176012182308214	-0.111249979191297	0.340704119824173	0.0652478780440657	0.550524436128327	0.471038735391007	0.0963963904254043	-0.241114935122794	0.12861466402603	-0.296675045973735	0.188373562076218	-0.0972323514436161	0.521166967479896	-0.0595295438664517	0.556076420947756
ENSG00000133835	HSD17B4	0.095804786116237	0.205517658319541	0.257581713564085	0.132780491241998	-0.0901631004978726	0.299549417981348	-0.188485043862919	0.0499992246564116	-0.0624186541368416	0.552151374920644	-0.0398627155125894	0.768199440969123	0.269025436237249	0.0532135389049099	0.0537022646812767	0.500858945351072
ENSG00000133943	C14orf159	-0.46671239068956	0.00182182124482145	-0.46616453757173	0.00575561080520035	0.0199068301024893	0.795900727924453	-0.271971369602993	0.0170927492765076	-0.00866689770382816	0.962298526283022	-0.24385679852626	0.0320678909629824	-0.363781874131702	0.107392286542596	-0.606874231528707	0.000231169136124361
ENSG00000134014	ELP3	-0.53311043605933	0.00147700773802197	-0.24172181767326	0.0648751244959018	0.0488987385117386	0.520104549455485	-0.0305911965873926	0.817941741608522	-0.452437137994236	0.0501040564626352	-0.0721086612030669	0.646483606305045	-0.0539054631445029	0.66034591710518	0.0634028532515689	0.475256809394167
ENSG00000134108	ARL8B	0.147090848818579	0.128789318548552	0.0099870254215621	0.927692295239404	-0.0260183817241417	0.731752919251749	0.289244168210853	0.0208942500594696	0.203094647450417	0.159876331748088	0.180187438810731	0.199407319255942	0.281536315534336	0.0587763754626488	0.158697744734833	0.144984711257842
ENSG00000134109	EDEM1	0.809964623252327	0.000690582459313021	0.308586610978685	0.153748122469516	-0.118955735140158	0.654524737834749	0.15744778367738	0.120980437499001	-0.0259587999204233	0.917737071364269	-0.128991639851349	0.437340608652378	0.21964736990163	0.0775687438938429	0.0834109624744046	0.547162605380058
ENSG00000134152	KATNBL1	-0.108599258697954	0.222292445793897	-0.446920287500813	0.0402832304015652	-0.170890919163376	0.190412377991973	-0.127505740050579	0.239364354375791	-0.419163636658047	0.00600347575416086	-0.154473774202135	0.159549819149828	-0.250508626271837	0.0792945965270797	-0.0440133489023102	0.773011050406942
ENSG00000134215	VAV3	-0.0389616356013785	0.604221358329491	-0.0117580003344823	0.91262036352641	-0.0592500933329346	0.588686044889962	0.065672773748047	0.411891901100528	0.310494766892531	0.0708990490420495	0.107286246849571	0.450049169521563	0.623602200084642	0.0118006054352718	0.195995965948345	0.0474869052079015
ENSG00000134242	PTPN22	0.0186027657869159	0.797959469321964	-0.270723165460945	0.306189922698569	0.0905188105901646	0.251164633294739	-0.156880783956634	0.0968357924849794	-0.276615430739808	0.303373972476554	-0.584535237859867	0.148660166460019	0.123104918991886	0.570612025201806	0.109520539883869	0.451025031137398
ENSG00000134255	CEPT1	-0.0604549827148013	0.391516064373634	-0.00674808022136519	0.955419688161061	-0.0410088796830886	0.550802186944668	0.0204978630377164	0.80375273541472	-0.174885509430661	0.120649419938986	-0.343071353484725	0.0600167520585189	-0.569314815812647	0.00439470080948519	0.0981230896282669	0.297230956057985
ENSG00000134265	NAPG	0.0748435223112993	0.314564797773134	-0.467767080235195	0.105614645113731	-0.00805545657039097	0.953788921576981	0.271544549729248	0.260729677556228	0.234002512571858	0.238564340269992	0.215655630444218	0.562746901373518	0.24440834884827	0.199922316324088	-0.0572600454256782	0.7703408338832
ENSG00000134283	PPHLN1	0.466736596894506	0.00244727294313077	-0.100282938578324	0.560380424157858	-0.0677901449969302	0.381768299268617	0.0418794502157093	0.7180896570117	0.167930178070641	0.171248407952095	0.553444645553455	0.0204074092130762	0.176321278120979	0.094562277536625	0.132162716959679	0.282861461040514
ENSG00000134294	SLC38A2	-0.0755103515330833	0.391339428003125	-0.217949996423929	0.159221856765037	0.000183583149034883	0.998636474412513	0.233068675983733	0.130837132644367	-0.778877221616905	0.000347549237818671	-0.0597337899159026	0.562826569985435	-0.409582672194523	0.0101313588450755	0.0563083407866302	0.576791708313813
