gene_name	CpG
TAL1	4.906890595608519
THAP3	6.151777654732053
SNX27	4.185866545311334
FOXI3	1.9927684307689242
AC013271.1	2.277984747299765
MUC1	5.121015400961366
CRNN	6.006746832440585
DNAJC11	4.694880192799191
IARS2	3.733354340613827
CYP4Z1	4.862947248020921
TRNAU1AP	3.560714954474479
RALB	4.738767836800191
CCDC121	1.411426245726465
LRIF1	5.137503523749935
GPATCH3	4.596935142387232
MYOM3	5.82273014794452
KANSL3	6.7414669864011465
WIPF1	2.7506065048355923
UBE2U	2.3476656563009706
EIF2B3	5.095924419998536
POTEI	6.507794640198696
CPLANE2	4.357552004618084
KDM3A	3.6205864104518777
C2orf88	7.888743248898259
EPHB2	5.880195728943098
TEX261	4.602884408718419
RMDN2	6.7414669864011465
CD46	5.008988783227255
ALPL	3.655351828612554
PADI2	3.0018022426339854
GALM	5.4495613746132365
NBPF4	5.4886435398537845
ITGA10	4.277984747299765
RNPC3	4.364572432295856
PDIA6	3.689299160535892
CARF	3.572889668420581
GPATCH11	4.602884408718419
CCDC163	4.224966365000275
SPSB1	5.157852169141737
GCFC2	5.232660756790275
ZBTB8A	6.469234793667656
PGLYRP3	6.143638309922037
KIDINS220	4.087462841250339
TDRD5	2.5582676340557358
VWA5B1	2.3923174227787602
DCAF8	3.3923174227787602
FAM131C	5.705977901682522
SWT1	3.4854268271702415
SCNM1	4.802193216941825
SLC39A10	2.358958825832329
CCDC115	5.232660756790275
POU2F1	3.37851162325373
KAZN	4.137503523749935
OTX1	3.9541963103868754
PELI1	4.446256229889564
GJA5	4.405992359675837
MYO7B	4.087462841250339
TMEM54	4.137503523749935
PPP1R21	4.185866545311334
AL358472.7	3.4329594072761065
STRIP1	4.446256229889564
ZNF670-ZNF695	4.842978831788326
OSBPL6	5.285402218862249
HSPE1-MOB4	6.906890595608519
ANKRD53	3.2172307162206693
PTCH2	3.6205864104518777
SCYL3	5.894817763307944
FAM117B	3.9818526532897405
CCDC30	4.862947248020921
FBLN7	5.689299160535892
ZSCAN20	5.71699089440494
APH1A	4.277984747299765
ZNF513	5.087462841250339
NPR1	4.672425341971495
HOXD1	4.802193216941825
OPRD1	2.62993940943954
STK17B	3.37851162325373
STXBP3	4.277984747299765
FBXO2	4.862947248020921
AC007040.2	4.672425341971495
C1orf87	4.06177619758669
VTCN1	2.2172307162206693
PADI4	4.9818526532897405
GABRD	5.277984747299765
ASB3	6.5453506448223
SLC35E2B	4.247927513443585
THRAP3	3.364572432295856
RAB13	4.153805336079036
GREB1	3.711494906650088
DMBX1	7.312882955284356
TRIM63	6.4495613746132365
PRAMEF7	5.7114949066500875
TMCO2	3.776103988073164
PBX1	7.044394119358453
LRRC39	7.189824558880018
KIF1B	4.087462841250339
SLC8A1	4.602884408718419
PTGFRN	4.949534933017012
SPDYA	3.9818526532897405
LCE3E	3.137503523749935
GPR155	1.7570232465074596
PUM1	4.529820946528695
KLHL20	4.817623257511431
ALDH4A1	5.368069876532083
CYP4A22	3.8379432418910273
PFDN2	3.4982508675278257
GOLT1A	1.7180875839605168
TTL	3.678071905112638
SAMD13	6.619119511453218
LYPLA2	3.2433644256936605
FLG2	5.738767836800191
ARHGEF10L	4.169925001442312
PIK3R3	5.986410935252045
OR2T8	4.9818526532897405
LIN28A	1.8914191868460786
DCLRE1B	2.8032270364349277
FH	2.7506065048355923
CRYBG2	3.6322682154995127
LCT	7.03342300153745
PGBD2	4.137503523749935
EGR4	3.711494906650088
ALG6	6.05528243550119
TMEM63A	5.1001366712854495
CHD5	5.809928865721431
BCL11A	3.776103988073164
TSNAX-DISC1	3.9541963103868754
EDEM3	2.9726926540042644
GNLY	5.560714954474479
DHDDS	5.409390936137702
CRIPT	3.2094533656289497
SULT1C2	2.7570232465074596
CRIM1	4.277984747299765
MROH7	7.426264754702098
MRPL24	4.06177619758669
C1orf112	4.277984747299765
RASAL2	3.6667565918848033
NEB	4.121015400961366
FAM161A	3.817623257511431
ZSWIM5	4.364572432295856
TNFAIP8L2	3.9818526532897405
ZBTB7B	1.5160151470036647
HOXD12	3.2357270598380583
PODN	5.638073837180719
HNRNPCL2	6.700439718141092
MAP10	6.965784284662087
ATRAID	4.137503523749935
STRADB	4.738767836800191
FNDC4	4.754887502163468
SH3RF3	5.185866545311334
MBD5	4.504620392403552
TTLL10	6.636624620543649
TBX15	5.087462841250339
KCNIP3	7.257387842692652
MAN1C1	6.672425341971495
FOXJ3	7.451211111832329
SEMA6C	4.9818526532897405
MGAT5	5.277984747299765
MEF2D	4.649615459063409
S100A9	4.529820946528695
PPM1G	5.802193216941825
DPH2	6.94251450533924
ARV1	6.137503523749935
DLX2	3.6667565918848033
ATP6V1B1	5.173926931999809
GPBP1L1	4.638073837180719
GRB14	4.405992359675837
ERICH2	4.832890014164741
MFSD14A	2.611172380044005
ZMYM6	3.643856189774725
PRXL2B	5.638073837180719
ARHGEF11	4.070389327891398
FCGR2A	6.882643049361842
RAPGEF4	5.035623909730721
SORT1	5.409390936137702
GBP6	4.232660756790275
TAF12	4.087462841250339
BEND5	3.867896463992655
FAHD2B	3.2172307162206693
MFSD2B	4.602884408718419
CNNM4	4.672425341971495
OR2C3	4.321928094887363
KLHL17	5.581953750848818
SNIP1	5.336283387864432
MCFD2	3.04788732939655
PAX7	6.672425341971495
RAP1GAP	4.862947248020921
PLEKHG5	4.185866545311334
DCAF6	4.921245888585589
CSMD2	6.807354922057604
AMY2A	4.672425341971495
SETSIP	5.368069876532083
DUSP19	2.2957230245399685
HSPG2	7.721099188707186
SEMA4A	5.857980995127572
OR2AK2	7.076815597050831
TNFRSF1B	5.070389327891398
CASP8	4.672425341971495
ZNF687	3.6667565918848033
METTL18	1.6182386555954547
ZYG11A	3.8379432418910273
SLC30A10	4.232660756790275
AC118470.1	3.765534746362977
PPP3R1	5.462706750670158
OST4	4.738767836800191
ZAP70	3.145677455195635
METTL11B	3.304511041809953
LCE3D	3.3923174227787602
VAV3	3.127633279725874
S100A14	5.649615459063409
STX12	2.9891390073682333
NLRC4	3.655351828612554
DYRK3	2.765534746362977
TTC7A	4.0
PI4KB	5.040015678847879
SPOPL	4.277984747299765
EMC1	3.560714954474479
LRRC8C	4.392317422778761
CHD1L	7.6865005271832185
SLC27A3	5.185866545311334
GFI1	7.312882955284356
LDAH	3.0089887832272546
LAMC2	6.807354922057604
PUM2	3.4724877714627436
OR2T10	5.77082904603249
CTNNBIP1	3.8379432418910273
ANAPC1	6.301953395126096
RTKN	2.6959938131099
WLS	4.672425341971495
PGD	5.232660756790275
CDCP2	3.733354340613827
SH2D5	5.965784284662087
VRK2	5.940166750482817
RBMXL1	2.6870606883398924
GUCA2B	3.867896463992655
OR2T35	4.161887682376894
ZMYND12	4.82781902461732
NCDN	3.689299160535892
SEPTIN10	5.599912842187128
SELENON	5.865423978313134
PDIK1L	1.15704371014558
TRIM46	4.06177619758669
MAST2	4.77082904603249
FSHR	2.6803243568440163
CYB561D1	6.4886435398537845
FMO1	4.802193216941825
VCAM1	4.649615459063409
CELSR2	3.944858445807539
PRDX1	3.2464080872463845
SOS1	2.8639384504239715
TSSK3	6.301953395126096
OR6K2	5.137503523749935
DEDD	5.6293566200796095
CENPS-CORT	3.786596361890807
RNF144A	4.672425341971495
DENND2C	6.2630344058337934
PRAMEF27	5.017921907997263
NT5C1B	2.6644828403646823
NXPH2	6.087462841250339
TSHB	6.279842693520348
PCP4L1	4.185866545311334
STPG1	6.807354922057604
MTX1	6.087462841250339
NBPF1	7.965784284662087
REEP1	3.4329594072761065
TBCE	4.77082904603249
S100PBP	4.255500733148386
TMEM222	3.733354340613827
SSB	2.782408564927373
FCER1A	5.77082904603249
GNB1	7.330916878114617
DSTYK	1.8196681834964554
GPN2	4.307428525192248
PARS2	7.247927513443585
NCF2	4.439623137557117
ALG14	5.951867504326902
MCOLN3	6.429615964201735
CD53	3.9541963103868754
GBP2	6.137503523749935
VIT	5.409390936137702
CCDC18	3.04788732939655
NRBP1	5.832890014164741
CENPA	3.944858445807539
GPR137B	5.765534746362977
MPZ	7.523561956057013
LYPD6	3.3362833878644325
NBPF3	2.4854268271702415
SF3B4	3.2675357980687347
UFC1	3.643856189774725
MSTN	4.277984747299765
ADORA3	6.137503523749935
MPZL1	5.802193216941825
TMEM87B	4.749534267669262
RAD54L	4.112700132749362
RGPD6	6.345183447187665
HEATR1	7.584962500721156
TMEM51	1.903038270112912
CD8B	3.4854268271702415
COBLL1	3.2794712956444676
ATP6V1E2	4.802193216941825
FAM126B	6.48058827023386
IFI44L	3.9541963103868754
NECAP2	6.185866545311334
AADACL3	6.807354922057604
SFT2D3	3.9818526532897405
ZFP69	2.526068811667588
UBE2T	3.0874628412503395
ENSA	2.9373443921502322
AL445524.2	4.560714954474479
ECHDC2	3.733354340613827
ABCB11	5.4886435398537845
MOB4	2.456806149230474
OAZ3	3.689299160535892
SMAP2	6.870364719583405
FPGT-TNNI3K	2.759155833800272
C1orf56	5.0
POTEF	4.137503523749935
ZNF683	4.78135971352466
PHOSPHO2	3.2433644256936605
H2AC21	2.823749360308273
FCGR3A	3.0338634518662837
EFCAB14	2.5533605033353277
TDRKH	5.951867504326902
SPATA45	2.3305584000308026
PRG4	4.902073579310743
CA14	3.596935142387232
C4BPA	6.161887682376894
LRRC41	2.689299160535892
GTF2A1L	2.6758159311722696
AC112229.3	4.529820946528695
WDR3	6.409390936137702
SRSF11	4.405992359675837
FMO2	6.526694845541976
NBEAL1	4.465974464504069
EPHA10	6.6865005271832185
UBXN10	2.541019153133559
IL1RL1	2.6982184782244136
GCC2	6.083213368248981
HPCAL1	5.738767836800191
F11R	4.9818526532897405
MTMR11	3.2234225499349374
ITGA6	4.620586410451877
QPCT	6.565292520581023
TRIM11	4.9818526532897405
CFAP221	2.1667154449664223
OR2L2	5.24412594328373
ARID4B	5.802193216941825
KIF14	4.954196310386875
DIRC1	3.321928094887362
TCF23	3.8579809951275723
RPS7	3.925999418556223
ARNT	3.3132458517875616
NBPF19	2.57773093149008
XDH	2.1043366598147357
MRPS9	4.087462841250339
CEP85	2.6530600171045644
OR2M5	5.149747119504682
JUN	3.1325768426700082
RNF19B	4.77082904603249
CSDE1	6.070389327891398
TPO	5.705977901682522
MTR	5.894817763307944
CCDC190	6.366322214245816
H4C14	4.862947248020921
IL18RAP	4.329123596291566
IQGAP3	5.277984747299765
TMEM37	3.2794712956444676
ELK4	5.832890014164741
RGS18	1.9373443921502325
BROX	4.689299160535892
CCDC93	3.6667565918848033
GRHL3	4.364572432295856
SYDE2	1.9183862344463478
AGO3	3.9164766444377164
APLF	2.8639384504239715
AUNIP	5.526694845541976
ARHGEF16	2.4672794804599825
PLEKHB2	4.145677455195635
AL590132.1	4.7865963618908065
TMEM178A	5.563768278452033
TMEM50A	5.197708157955851
LCE2C	3.9068905956085187
CTPS1	3.2047667506546134
EML4	6.345183447187665
LRRC8D	6.345183447187665
FCMR	2.4168397419128294
PTCD3	6.768184324776926
SERTAD2	6.507794640198696
AC098484.3	3.9818526532897405
MARCHF7	4.832890014164741
KHK	4.053111336459563
CCDC24	7.426264754702098
ELMOD3	6.622051819456376
ARHGEF33	3.4724877714627436
CROCC	5.548436624696042
ST3GAL5	6.323730337521348
SPC25	3.3923174227787602
FBXO41	4.921245888585589
GCG	5.84799690655495
RNF2	2.2016338611696504
LINGO4	6.658211482751795
B3GALT6	5.161887682376894
PPP1R8	6.5453506448223
PLD5	4.738767836800191
JTB	3.2942531364445142
ADORA1	6.1001366712854495
AL391650.1	3.232660756790275
PSEN2	4.529820946528695
TIA1	4.247927513443585
C1orf115	6.161887682376894
C1D	2.963474123974886
ACMSD	4.364572432295856
HORMAD1	6.534497433738168
RNASEL	3.364572432295856
PERM1	4.137503523749935
GNAI3	5.2890967024199895
B3GALT1	6.4495613746132365
HAAO	3.786596361890807
AC073082.1	3.4329594072761065
HTRA2	1.8914191868460786
GSTM2	4.672425341971495
DLX1	5.137503523749935
NUAK2	6.112700132749362
FAM183A	4.087462841250339
OR6N2	5.087462841250339
NMNAT2	2.5058909297299574
HES5	4.602884408718419
OR4F16	6.185866545311334
BMP10	7.129283016944966
IMP4	6.9886846867721655
FIGN	5.300123724569014
MYOCOS	2.765534746362977
AFF3	5.4495613746132365
TGOLN2	4.930737337562887
PLPP3	4.802193216941825
INTS11	4.491853096329675
ACVR1	3.678071905112638
ANKRD13C	3.350497247084133
C1GALT1C1L	4.921245888585589
TAS1R2	5.070389327891398
TAF1A	3.2357270598380583
MDM4	5.8875252707415875
LIPT1	5.937815168803419
MYSM1	6.78135971352466
SDHC	4.277984747299765
FAM178B	4.336283387864432
DARS2	5.504620392403552
GTF2B	6.161887682376894
GNPAT	4.608809242675524
CTBS	5.832890014164741
LEMD1	3.9818526532897405
SLC35F6	3.523561956057013
C1orf189	3.817623257511431
CNR2	4.008988783227255
XCL2	4.832890014164741
KCNJ9	3.5360529002402097
AQP10	2.070389327891398
HHIPL2	4.247927513443585
WDPCP	4.921245888585589
OR2L8	2.8639384504239715
FLG	6.882643049361842
ASPM	5.599912842187128
B4GALT3	2.9145645234939397
ZNF124	3.584962500721156
PRAMEF11	3.867896463992655
SNRNP27	6.4886435398537845
UBIAD1	4.399171093819823
ACYP2	4.791814071161826
PRKRA	4.71699089440494
C2CD6	5.865423978313134
DNAH6	3.776103988073164
SLC66A1	4.9818526532897405
EYA3	3.1473066987802936
F13B	3.2094533656289497
LSM10	4.446256229889564
CYP4X1	3.040892430646901
MIXL1	6.583458910130768
TMEM79	2.263034405833794
UQCRHL	5.802193216941825
TMEM177	2.9373443921502322
UNC50	4.727920454563199
THNSL2	4.121015400961366
GPN1	1.3895668117627256
SLC1A4	3.733354340613827
CR1	4.802193216941825
MIB2	3.1984941536390834
KHDC4	3.249445341085839
COA7	3.4462562298895643
CORT	3.4329594072761065
CAPN13	4.672425341971495
PCGF1	4.760220946466509
EEF1B2	7.108524456778169
UCK2	5.3110671022555955
SLC40A1	5.232660756790275
AGO1	7.20945336562895
TMEM18	4.529820946528695
MYCL	4.705977901682522
WDSUB1	4.921245888585589
FMNL2	3.04788732939655
PM20D1	2.9240998856407416
CFH	3.867896463992655
F5	5.053111336459563
S1PR1	3.1667154449664223
KCNK12	6.954196310386875
PJVK	4.921245888585589
EIF4G3	6.232660756790275
PHACTR4	4.862947248020921
NBAS	2.5533605033353277
TRABD2A	3.596935142387232
BIN1	9.342074667999139
FCGR3B	6.507794640198696
RBMS1	3.867896463992655
NID1	3.070389327891398
BLZF1	3.867896463992655
PHTF1	3.4854268271702415
APOA2	7.098032082960526
AGO4	3.405992359675837
C1orf162	2.990954860396993
MZT2B	6.469234793667656
PLB1	2.7570232465074596
ZNF638	3.596935142387232
DCDC2C	4.364572432295856
SRSF4	2.655351828612554
LHX4	4.727920454563199
LCE1A	5.035623909730721
ADGRF3	5.232660756790275
TMEM240	5.008988783227255
TANK	4.862947248020921
TMSB10	1.4905701304462013
SLC35F3	4.9818526532897405
CDK11A	6.627898615871748
ZBTB40	5.137503523749935
WDR35	7.383704292474052
PYGO2	5.0
IL1R1	5.409390936137702
OR2AJ1	3.9818526532897405
DIPK1A	3.807354922057604
TTC30A	3.1538053360790355
PKLR	3.9818526532897405
ICA1L	3.6322682154995127
VHLL	4.672425341971495
CHTOP	6.619119511453218
TCTEX1D1	3.5109619192773796
INO80D	5.812498225333564
NCOA1	7.467605550082998
MAD2L2	3.8278190246173196
COQ8A	6.345183447187665
OR10K1	4.217230716220669
TTC31	7.159871336778389
LRRC52	1.8559896973084806
EPHA8	6.636624620543649
CSRNP3	7.2761244052742375
TNFSF4	5.371558862611963
ATP5PB	6.526694845541976
GPR17	5.300123724569014
MYOG	7.7481928495894605
SDF4	1.903038270112912
TCEA3	5.087462841250339
HOOK1	5.013462259806563
TRIM58	4.087462841250339
VAMP4	4.842978831788326
FAM136A	5.035623909730721
LRRC53	5.074676686294496
CCT3	3.37851162325373
STRN	3.560714954474479
S100A16	6.954196310386875
CEP104	5.2630344058337934
MATN1	2.8439838440483265
MRPL55	2.8914191868460786
ENO1	5.501439145158873
RCAN3	5.3750394313469245
BOLA1	7.78135971352466
ZCCHC17	3.867896463992655
TAF5L	2.2868811477881614
FABP1	4.185866545311334
NRXN1	4.921245888585589
CD247	5.951867504326902
RPS8	2.693765712217783
VAMP5	2.2016338611696504
TTN	5.017921907997263
CELA3B	6.30560578958543
RPAP2	4.832890014164741
RABGGTB	2.6415460290875235
ARHGAP15	2.454175893185802
TTC13	3.234194722953812
TMEM88B	3.058316495590823
FGR	5.979568100095187
LIMS3	5.185866545311334
PPP1R12B	4.554588851677638
DPP10	4.949534933017012
CGREF1	3.8579809951275723
SFN	5.526694845541976
TYW3	6.029011086659068
RNASEH1	5.469234793667656
SFXN5	4.921245888585589
CFHR1	3.596935142387232
SLAMF7	5.087462841250339
KIFAP3	5.661065479806948
MYOC	4.897240425574799
HSPE1	4.862947248020921
WBP1	4.958842675243241
KCMF1	2.2448870591235344
C1orf50	3.8379432418910273
DEGS1	5.439623137557117
BBS5	5.526694845541976
RGS21	5.548436624696042
CHIA	4.087462841250339
AURKAIP1	4.590961241342599
MFSD6	3.596935142387232
CAPN8	4.529820946528695
AC005041.1	4.169925001442312
EPC2	4.446256229889564
RNF115	5.894817763307944
FGGY	5.035623909730721
NBL1	6.727920454563199
RUSC1	4.277984747299765
BCAS2	3.2094533656289497
INSIG2	6.465974464504069
HNRNPA3	1.996388746447621
CFAP74	6.161887682376894
CCDC181	5.213347281733441
NIF3L1	4.802193216941825
RASGRP3	7.787902559391432
PLPPR5	3.4982508675278257
SNX7	5.300123724569014
WDR33	6.619119511453218
CAVIN2	6.059614856297222
PANK4	2.454175893185802
TRIM33	2.9354597478052895
H3-3A	7.247927513443585
NT5C1B-RDH14	6.257387842692652
MPP4	4.529820946528695
NBPF9	5.232660756790275
OR6K3	6.087462841250339
RBP7	4.277984747299765
ANXA9	4.738767836800191
CFAP126	4.765534746362977
MYO1B	4.602884408718419
PNRC2	7.076815597050831
ILDR2	3.7224660244710908
S100A10	2.063502942306158
POGK	1.8718436485093177
MRPL33	1.8914191868460786
GATAD2B	4.426264754702098
PLOD1	4.419538891513785
ADD2	7.011227255423254
TAFA3	6.672425341971495
CDKN2C	6.261154672615572
CA6	1.5459683691052926
ACOXL	5.599912842187128
C1orf216	4.112700132749362
CERS2	3.733354340613827
C2orf74	3.4724877714627436
SELENOI	4.364572432295856
COX7A2L	5.526694845541976
CAMSAP2	7.03342300153745
SLC25A44	5.4886435398537845
LCE4A	2.289834465177509
CDC42EP3	5.354028938054387
UBXN2A	7.366322214245816
ZNF691	5.137503523749935
SLAMF8	3.4854268271702415
ARPC5	6.6865005271832185
OR2G6	4.321928094887363
CACYBP	2.8875252707415875
ADAM15	3.596935142387232
NCMAP	0.632268215499513
LEPROT	5.321928094887363
RGS7	4.277984747299765
SLC9A4	4.892391025913404
AIDA	4.070389327891398
TM2D1	3.1667154449664223
SERBP1	5.705977901682522
THBS3	5.346956889378885
FMN2	2.289834465177509
TPRG1L	1.3276873641760472
GJB3	5.705977901682522
RGS5	5.368069876532083
FKBP1B	3.560714954474479
TP53BP2	4.446256229889564
LAPTM4A	6.059614856297222
B3GNT2	5.526694845541976
LY75	4.364572432295856
WDR78	7.451211111832329
PCBP1	3.2203299548795554
TMEM167B	4.689299160535892
CRABP2	3.2942531364445142
TRAK2	5.346956889378885
KIAA2012	3.9354597478052895
MKNK1	4.655351828612554
PXDN	3.807354922057604
RDH14	3.786596361890807
THEM5	3.700439718141092
FHAD1	6.387155717662981
PPP2R5A	3.2203299548795554
INAVA	4.087462841250339
TMEM150A	4.392317422778761
CNTNAP5	6.768184324776926
SCTR	3.2868811477881614
CDK15	5.514122260170708
CFAP45	3.016139702655253
TLX2	5.336283387864432
PFN4	5.7414669864011465
CCDC27	3.807354922057604
PAX8	4.700439718141092
TBR1	4.292781749227846
SLC41A1	4.602884408718419
NFYC	2.5360529002402097
KIRREL1	8.62935662007961
ZNF281	1.5945485495503542
KLF11	5.5576551547254205
LTBP1	2.3701642805402097
TCEANC2	5.738767836800191
AL845331.2	3.0018022426339854
CCDC150	6.345183447187665
NUDT4B	2.277984747299765
BMPR2	3.689299160535892
NOL9	5.137503523749935
PKP1	4.529820946528695
MSH2	5.979568100095187
TEDDM1	4.364572432295856
TMEM185B	2.922197848396367
CFAP57	5.8875252707415875
ACVR1C	4.321928094887363
BTF3L4	5.112700132749362
RBM45	4.0
LYSMD1	7.820178962415188
GALNT5	6.4495613746132365
SLC35A3	2.821710215034674
ZFP36L2	3.925999418556223
MRPS14	4.602884408718419
C1orf35	4.776103988073165
MED18	3.1076878693143732
RPS27AP5	6.536052900240209
MZT2A	4.9818526532897405
TGFBRAP1	6.507794640198696
KIF21B	4.478971805032942
CCSAP	2.6322682154995127
FAM98A	3.786596361890807
ZNF684	6.185866545311334
LONRF2	4.727920454563199
PLEKHN1	4.536052900240209
SLC38A11	2.942983598187102
SF3B1	6.404290064444837
CSF1	3.016139702655253
MCOLN2	3.9541963103868754
WDR63	2.903038270112912
SPRR2G	3.4982508675278257
RFTN2	0.7570232465074596
KCNAB2	6.526694845541976
CD84	5.643856189774724
EGLN1	5.185866545311334
NDUFAF7	1.6644828403646825
MFN2	6.478971805032942
EPB41	5.802193216941825
EFHD2	4.802193216941825
ACAP3	4.602884408718419
GPR153	4.877744249949002
RAB3B	5.185866545311334
AL512785.2	4.137503523749935
PEX11B	4.921245888585589
SNTG2	6.112700132749362
GPR157	4.733354340613827
PDE4DIP	4.554588851677638
CREB1	4.277984747299765
KLF18	4.862947248020921
AUP1	2.6182386555954547
CYTIP	4.153805336079036
C1orf232	5.867896463992655
CERS6	9.194756854422248
PROK1	4.217230716220669
VSNL1	7.076815597050831
UBXN11	3.584962500721156
ASTL	5.087462841250339
OTOF	3.9541963103868754
SLC16A4	3.655351828612554
RBM8A	7.022367813028454
AL139011.2	3.228049047884462
MRPS21	2.807354922057604
PRAMEF26	5.087462841250339
C1orf43	6.60139939053183
LRRC71	3.2555007331483865
WDTC1	4.738767836800191
CREG1	4.529820946528695
GCA	7.303780748177103
HRNR	3.4195388915137843
SELP	7.409390936137702
CDC42SE1	5.4886435398537845
COPA	3.733354340613827
ZC3H11B	5.087462841250339
CLEC4F	2.8639384504239715
IL6R	2.6016965164809576
SLC2A1	5.870364719583405
HIPK1	6.112700132749362
NAGK	4.666756591884804
FRRS1	5.666756591884804
ARL6IP6	4.649615459063409
NUCKS1	3.689299160535892
GMEB1	3.608809242675524
DNM3	7.294620748891627
SCAMP3	3.0874628412503395
AC013717.1	3.4724877714627436
SFPQ	4.255500733148386
PRPF40A	3.944858445807539
PRAMEF1	3.4724877714627436
ACP1	1.4854268271702415
ATP6V1C2	4.862947248020921
WNT9A	3.689299160535892
LACTBL1	3.9818526532897405
TMIGD3	3.8379432418910273
FHL3	3.8379432418910273
CFC1B	4.405992359675837
PER3	4.364572432295856
PUS10	7.622051819456376
LGALS8	5.277984747299765
KDM4A	5.074676686294496
PROX1	5.78135971352466
NSL1	6.452858964713811
MLLT11	4.529820946528695
SIPA1L2	5.346956889378885
DMAP1	5.185866545311334
USP39	2.6803243568440163
DUSP12	2.817623257511431
OTUD7B	4.285402218862249
AGTRAP	4.916476644437717
NABP1	3.733354340613827
AC114490.3	4.485426827170242
PRAMEF15	5.0916998341368105
POU3F3	2.6803243568440163
PLCH2	3.2078928516413328
SPAST	5.4495613746132365
COL11A1	7.366322214245816
TOMM40L	4.20163386116965
DDOST	4.20163386116965
RRAGC	4.802193216941825
CDC42BPA	5.137503523749935
MAPRE3	5.035623909730721
RGL1	4.008988783227255
SLC30A1	5.507794640198696
EXTL1	7.0
C2orf68	5.161887682376894
IL18R1	6.636624620543649
UAP1	4.738767836800191
NOSTRIN	5.77082904603249
VAX2	4.20945336562895
TNR	4.8875252707415875
CATSPER4	6.434628227636725
SSR2	5.4495613746132365
NRDC	4.087462841250339
SSX2IP	4.672425341971495
ZC3H12A	3.6322682154995127
TTC27	5.321928094887363
MRPL19	5.812498225333564
LCK	5.832890014164741
PSRC1	2.2265085298086795
FCRL5	3.689299160535892
CDCA8	3.596935142387232
ACTN2	3.678071905112638
BCL9	3.032100843167024
IQCC	4.832890014164741
NEXN	5.185866545311334
ADAMTS4	5.623515741490549
TMEM69	7.475733430966398
NCKAP1	3.776103988073164
CYB5R1	6.1001366712854495
MFSD4A	4.529820946528695
METTL8	3.4724877714627436
EDARADD	6.965784284662087
NME7	5.951867504326902
EFNA3	6.672425341971495
CCNT2	3.643856189774725
PCYOX1	6.006746832440585
NOL10	3.733354340613827
TPRKB	3.3923174227787602
MTHFR	4.882643049361842
RGS2	3.160274831408593
AC079447.1	5.368069876532083
PAQR6	3.9541963103868754
LCE2B	5.877744249949002
POTEJ	6.059614856297222
UROD	5.802193216941825
TLR5	6.145677455195635
S100A7	3.0443941193584534
CCT7	1.790772037862
ATAD3A	6.727920454563199
LBR	3.990954860396993
GLUL	4.329123596291566
BCAN	5.4495613746132365
RBM15	3.655351828612554
CPT2	4.584962500721156
ABCG8	4.638073837180719
C1orf159	4.602884408718419
CIAO1	4.364572432295856
ATL2	3.643856189774725
TUBA3E	5.429615964201735
LCE2D	3.4462562298895643
USP24	5.542258049766918
SUMO1	6.565292520581023
TENT5B	4.921245888585589
H2AC20	4.426264754702098
FAAH	2.400537929583729
TRIT1	3.6667565918848033
MEMO1	4.529820946528695
SLC20A1	2.8639384504239715
PADI1	3.0548484769956197
SASS6	4.921245888585589
FMOD	2.782408564927373
TRIM62	2.944858445807539
ZBTB48	2.6016965164809576
OR14A16	4.649615459063409
ITLN1	5.4495613746132365
KDF1	2.711494906650088
KIAA0319L	1.9411063109464315
PFKFB2	5.526694845541976
ZNF648	2.097610796626422
CACNB4	6.040015678847879
MTF2	6.112700132749362
EHBP1	3.8875252707415875
NUDC	5.643856189774724
CDKL4	5.307428525192248
TTC32	4.277984747299765
FAM189B	3.867896463992655
CYBRD1	4.862947248020921
S100A7A	3.733354340613827
MAP4K4	4.529820946528695
TNNI1	4.82781902461732
SLC66A3	2.339137384919585
OLFML3	3.2794712956444676
HENMT1	4.465974464504069
RCC1	1.8114710305298358
LEFTY1	5.181897643108388
OR4F29	3.4982508675278257
WDR43	3.807354922057604
POGZ	5.368069876532083
SPATA1	5.491853096329675
GKN2	5.979568100095187
GAD1	2.6322682154995127
ABL2	6.323730337521348
ATP13A2	5.368069876532083
RAB3GAP2	3.572889668420581
GABPB2	4.9818526532897405
TMEM61	5.7865963618908065
PRAMEF18	5.277984747299765
PBXIP1	2.6507645591169022
DGUOK	5.087462841250339
GSTM4	2.070389327891398
NECTIN4	5.035623909730721
IL24	4.112700132749362
SMG5	6.03342300153745
DUSP27	3.4854268271702415
TTC30B	6.977279923499917
PTPRU	3.114367024952
PLEKHH2	2.84197311892718
STON1-GTF2A1L	5.368069876532083
ODF2L	5.620586410451877
GDF7	4.554588851677638
GUK1	8.257387842692651
SELL	4.649615459063409
TTC22	5.802193216941825
SNAP47	2.1953475983222193
ORC1	4.626439136697315
MAL	2.877744249949002
APOBEC4	4.602884408718419
PACC1	5.008988783227255
LRP8	5.979568100095187
LHX8	6.04220656012069
CC2D1B	4.602884408718419
RNF103	5.321928094887363
LDLRAD2	8.005624549193879
RFX8	2.9873208659292536
PLPPR4	2.980025300238734
KLHDC9	5.321928094887363
DYNC2LI1	5.478971805032942
SLC35E2A	4.300123724569014
SH3BP5L	3.5109619192773796
LBX2	3.319039815562536
SCNN1D	6.03342300153745
LRRC8B	3.9818526532897405
SLC45A1	7.076815597050831
CD55	3.596935142387232
ALX3	4.921245888585589
RPS6KA1	5.760220946466509
PLA2G2A	5.368069876532083
AL445685.3	2.782408564927373
