hl60_120h_t_1	hl60_120h_t_2	hl60_120h_u_1	hl60_120h_u_2	hl60_6h_t_1	hl60_6h_t_2	hl60_6h_u_1	hl60_6h_u_2	hl60_72h_t_1	hl60_72h_t_2	hl60_72h_u_1	hl60_72h_u_2	kg1_t_1	kg1_t_2	kg1_t_3	kg1_u_1	kg1_u_2	kg1_u_3	molm13_t_1	molm13_t_2	molm13_t_3	molm13_u_1	molm13_u_2	molm13_u_3	molm14_t_1	molm14_t_2	molm14_t_3	molm14_u_1	molm14_u_2	molm14_u_3	ociaml3_t_1	ociaml3_t_2	ociaml3_t_3	ociaml3_u_1	ociaml3_u_2	ociaml3_u_3	skm1_t_1	skm1_t_2	skm1_t_3	skm1_u_1	skm1_u_2	skm1_u_3
DAC.192.1-x1-0	19.1552559401365	3.39734700024079	3.62535830614864	0	0	0.640293877655066	2.9476849288116	2.08620839453628	8.7870666595604	0	0.767103589339083	4.06655253622949	5.88741564928996	4.52273029658579	8.67691513136381	12.407020327157	33.7982845023818	3.59537582032898	147.539718308663	161.421206840921	165.102867043926	54.0594757498266	46.9816215597777	68.2741356890237	24.5549149913157	103.068198253321	38.581748440223	38.8363542007522	120.123981772219	24.4403003643063	18.9957459487473	0	13.3189946460689	19.8995682903859	35.3841746957638	23.2961162166119	53.1434465268495	62.8156892870962	80.3862828311292	40.5222532891269	29.4949812592548	42.4559708507112
DAC.201.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.201.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57484104235045	0	1.09580018411811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12127648631534	0	0	0	0
DAC.201.4-x1-0	4.78881398503412	12.4569390008829	3.62535830614864	4.95294459941493	6.5221502555679	3.20146938827533	5.8953698576232	11.4741461699496	18.6725166515659	8.23745341589097	9.20524307206899	8.13310507245897	1.68211875693999	4.5227302965858	5.20614907881829	9.30526524536775	0	2.99614651694081	6.88518685440429	5.11823338763898	4.30362923574214	5.11373419255117	7.04724323396666	4.83832457638751	2.58472789382271	10.3068198253321	8.43975747129879	5.01114247751641	0	3.33276823149631	0.791489414531137	0	1.10991622050574	2.84279547005513	0	5.82402905415298	1.89798023310177	2.3409573647365	2.88381283699118	1.57062997244678	2.56478097906563	6.42425874714709
DAC.201.3-x1-0	0	0	0	0	0	0.640293877655066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.204.1-x1-0	1.19720349625853	0	0	0	1.30443005111358	2.56117551062027	5.8953698576232	0	1.09838333244505	1.176779059413	0	0	0.841059378469994	0	0	1.03391836059642	0	2.39691721355265	0	1.18113078176284	1.17371706429331	0.730533456078738	1.46817567374305	1.34397904899653	3.87709184073406	0	1.20567963875697	1.2527856193791	0	2.22184548766421	2.37446824359341	0	1.10991622050574	0	0	0	0.379596046620353	0.780319121578835	1.44190641849559	0	0.641195244766408	2.23452478161638
DAC.209.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	4.06655253622949	0	0	0	0	0	0	0	0	0	0	15.2690270069278	0	0	0	0	0	0	0	26.1191506795275	0	25.5280730716321	0	0	0	13.2858616317124	0	12.2562045572125	0	0	0
DAC.205.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.217.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.217.2-x1-0	0	1.13244900008026	0	0	0	0	0	0	1.09838333244505	0	0	0	0	0	0	1.03391836059642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.791489414531137	0	0	0	0	1.94134301805099	0	0	0.360476604623898	0	0	0.279315597702047
DAC.226.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867691513136381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.222.1-x1-0	2.39440699251706	0	4.83381107486485	0	0	2.56117551062027	0	3.12931259180443	10.9838333244505	0	0	9.87591330227161	0	0	0	0	0	0	0	0	0	0	0	0	3.87709184073406	20.6136396506641	7.23407783254182	0	0	0	0	0	0	0	14.1536698783055	0	0	0	0	0	0	0
DAC.223.1-x1-0	32.3244943989803	16.986735001204	9.66762214972971	4.95294459941492	0	10.8849959201361	11.7907397152464	13.5603545644858	23.066049981346	47.0711623765198	7.67103589339083	11.6187215320842	2.52317813540998	9.04546059317159	1.73538302627276	0	6.75965690047637	1.19845860677633	2.95079436617327	4.33081286646375	2.34743412858662	6.20953437666927	3.22998648223472	2.15036647839445	0	0	3.61703891627091	0	0	0	2.37446824359341	0	3.32974866151723	7.10698867513782	28.307339756611	7.76537207220397	1.13878813986106	1.95079780394709	4.68619586011067	2.8271339504042	1.28239048953282	1.11726239080819
DAC.230.1-x1-0	143.664419551024	126.83428800899	64.0479967419593	81.7235858903463	73.0480828623604	88.3605551163992	45.6891163965798	91.7931693595965	134.002766558296	267.12884648675	82.0800840592818	44.1511418219201	103.450303551809	131.159178600988	137.095259075548	168.528692777216	256.866962218102	88.6859369014481	59.0158873234653	62.5999314334305	93.1148871006027	79.262879984543	0	71.2308895968161	130.528758638047	133.988657729317	119.36228423694	105.233992027845	270.278958987492	77.7645920682472	163.838308807945	191.493057493983	58.8255596868044	132.189989357563	162.767203600513	93.1844648664476	77.0579974639317	72.959837867621	83.2700956681204	0	75.3404412600529	85.7498884945285
DAC.234.1-x1-0	7.18322097755118	4.52979600032106	0	0	1.30443005111358	0	0	0	4.3935333297802	18.8284649506079	0	0	6.72847502775995	4.5227302965858	4.33845756568191	1.03391836059642	13.5193138009527	3.59537582032898	5.90158873234654	0	0	0.730533456078738	0.293635134748611	0	16.8007313098476	0	15.6738353038406	10.0222849550328	0	0	1.58297882906227	0	7.7694135435402	2.84279547005513	0	8.73604358122946	0	0	0	0	0	0
DAC.234.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9056539088142	8.21601945005318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03676837296283	0	3.24428944161508	0	0	0
DAC.234.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47539718308663	0	0	0	0	0.806387429397918	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29175516868359	0	0	0	0
DAC.237.1-x1-0	10.7748314663268	10.1920410007224	1.20845276871621	4.95294459941493	1.30443005111358	3.8417632659304	4.4215273932174	5.21552098634071	12.0822166568955	40.0104880200419	0.767103589339083	4.6474886128337	11.7748312985799	0	7.80922361822743	0	0	10.1868981575988	2.45899530514439	3.14968208470091	2.34743412858662	2.19160036823621	2.34908107798889	2.68795809799306	0	0	0	1.2527856193791	0	8.88738195065683	3.95744707265568	0	3.32974866151723	5.68559094011025	0	3.88268603610198	3.79596046620353	1.17047868236825	3.60476604623898	1.57062997244678	1.92358573429922	1.67589358621228
DAC.246.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393710260587613	0	0	0	0.537591619598612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.246.2-x1-0	5.98601748129265	2.26489800016053	2.41690553743243	4.95294459941492	3.91329015334074	5.12235102124053	1.4738424644058	4.17241678907257	4.3935333297802	2.35355811882599	4.6026215360345	4.06655253622949	1.68211875693999	0	5.20614907881829	1.03391836059642	0	1.79768791016449	0	0	0.391239021431104	0.365266728039369	0	0	0	0	2.41135927751394	0	0	2.22184548766421	2.37446824359341	7.65972229975933	5.54958110252872	2.84279547005513	0	0.970671509025496	0.379596046620353	0	0	0	0	0.279315597702047
DAC.247.1-x1-0	3.59161048877559	1.13244900008026	0	0	0	0	0	0	0	1.176779059413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720953209247796	0	0	0
DAC.240.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0.580936076604212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.240.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.241.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.242.1-x1-0	1.19720349625853	5.66224500040132	0	0	0	0	0	5.21552098634071	4.3935333297802	2.35355811882599	0.767103589339083	0	33.6423751387998	18.0909211863432	31.2368944729097	25.8479590149104	27.0386276019055	39.5491340236187	5.40978967131766	1.96855130293807	3.12991217144883	0.365266728039369	0	0	0	0	0	2.50557123875821	0	0	1.58297882906227	0	0	0	7.07683493915275	0	0.759192093240707	0	0	0.314125994489356	0	0.279315597702047
DAC.252.1-x1-0	265.779176169394	236.681841016775	215.104592831486	248.8854661206	156.53160613363	197.850808195415	198.968732694783	154.379421195685	266.907149784147	265.952067427337	176.433825547989	195.77545781562	94.1986503886393	140.20463919416	82.4306937479562	63.0690199963814	60.8369121042873	69.5105991930269	6.88518685440429	6.29936416940181	13.6933657500886	5.11373419255116	6.16633782972082	4.03193714698959	5.16945578764541	0	16.8795149425976	5.01114247751641	0	2.22184548766421	8.70638355984251	0	6.65949732303446	7.10698867513782	0	13.5894011263569	12.5266695384717	11.3146272628931	12.9771577664603	4.71188991734034	3.52657384621524	4.46904956323276
DAC.255.1-x1-0	0	2.26489800016053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720953209247796	0	0	0
DAC.260.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.251.1-x1-0	90.9874657156483	92.8608180065817	4.83381107486485	7.42941689912239	2.60886010222716	8.96411428717093	2.9476849288116	2.08620839453628	35.1482666382416	56.4853948518238	6.90393230405174	8.71404114906318	5.04635627081996	22.613651482929	0	9.30526524536775	6.75965690047637	2.39691721355265	14.2621727698375	8.26791547233988	16.8232779215375	8.03586801686611	8.51541890770971	7.79507848417987	20.6778231505817	30.9204594759962	13.2624760263267	15.0334274325492	10.0103318143515	7.77645920682472	16.6212777051539	7.65972229975932	8.87932976404594	8.52838641016538	7.07683493915275	10.6773865992805	9.11030511888848	14.045744188419	9.01191511559744	2.8271339504042	6.41195244766408	3.07247157472252
DAC.253.1-x1-0	25.1412734214291	16.986735001204	10.8760749184459	14.8588337982448	5.21772020445432	8.96411428717093	5.8953698576232	13.5603545644858	8.7870666595604	52.9550576735848	3.83551794669541	6.39029684264634	29.4370782464498	54.2727635590295	18.221521775864	26.8818773755068	33.7982845023818	19.1753377084212	1.47539718308663	2.36226156352568	0.782478042862208	0.365266728039369	0.587270269497221	0.268795809799306	38.7709184073406	30.9204594759962	24.1135927751394	30.0668548650985	60.0619908861093	22.2184548766421	15.8297882906227	38.2986114987966	32.1875703946666	28.4279547005513	99.0756891481385	33.0028313068669	0.759192093240707	0.390159560789417	0	0	0	0.558631195404095
DAC.263.1-x1-0	0	0	0	0	0	0	0	0	0	123.561801238365	0	0	104.291362930279	0	113.667588220866	62.035101635785	0	124.04046580135	85.5730366190248	51.969754397565	138.889852608042	357.961393478582	465.998958846045	276.053296663887	235.210238337866	103.068198253321	364.115250904605	283.129549979677	0	589.899976974847	34.0340448248389	0	144.289108665747	90.9694550417641	155.690368661361	236.843848202221	65.6701160653212	83.1039864481459	122.922522176749	77.2749946443815	0	109.491714299203
DAC.263.2-x1-0	0	6.79469400048159	7.25071661229728	12.3823614985373	0	16.6476408190317	0	0	0	0	41.4235938243105	0	0	0	0	0	0	0	0	8.26791547233988	64.5544385361322	0	15.2690270069278	0	0	0	0	0	0	0	52.238301359055	0	116.541203153103	0	0	0	24.2941469837026	27.3111692552592	0	0	0	0
DAC.265.3-x1-0	1.19720349625853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.265.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.265.1-x1-0	0	2.26489800016053	0	0	0	0	0	0	2.1967666648901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.267.1-x1-0	11.9720349625853	6.79469400048158	7.25071661229728	7.42941689912239	3.91329015334074	8.96411428717093	2.9476849288116	2.08620839453628	5.49191666222525	12.944569653543	5.36972512537358	2.90468038302106	0	0	0	0	0	0	0	0.393710260587613	0.391239021431104	0	0	0	1.29236394691135	0	0	1.2527856193791	0	0	1.58297882906227	0	0	0	0	1.94134301805099	0.379596046620353	0.780319121578834	0	0.942377983468067	0	0.558631195404095
DAC.269.1-x1-0	4.78881398503412	7.92714300056185	1.20845276871621	1.23823614985373	1.30443005111358	0	0	0	7.68868332711535	14.1213487129559	0	0	3.36423751387998	9.04546059317159	4.33845756568191	6.2035101635785	13.5193138009527	2.39691721355265	3.93439248823102	3.54339234528852	4.69486825717325	0	1.17454053899444	0.806387429397918	2.58472789382271	20.6136396506641	3.61703891627091	2.50557123875821	0	2.22184548766421	1.58297882906227	0	1.10991622050574	4.26419320508269	0	2.91201452707649	2.27757627972212	3.51143604710476	1.80238302311949	0	0.320597622383204	0.279315597702047
DAC.272.1-x1-0	0	0	0	0	0	0	0	0	5.49191666222525	0	0	0	3.36423751387998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.12340473078023	0	0	0	0	0	3.03676837296283	3.90159560789417	0	0	0	0
DAC.277.1-x1-0	0	0	0	0	0	0	0	0	6.5902999946703	0	3.06841435735633	1.16187215320842	0	9.04546059317159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03676837296283	9.36382945894601	4.68619586011067	0	0	0
DAC.277.2-x1-0	3.59161048877559	0	4.83381107486485	0	0	0	0	0	5.49191666222525	10.591011534717	0	2.32374430641685	115.225134850389	104.022796821473	57.2676398670011	39.2888977026638	101.394853507145	68.3121405862506	18.1965652580685	29.528269544071	41.8625752931281	34.3350724357007	0	20.9660731643459	120.189847062756	206.136396506641	108.511167488127	147.828703086734	270.278958987492	68.8772101175904	30.0765977521832	114.89583449639	22.1983244101149	25.5851592304961	42.4610096349165	22.3254447075864	24.2941469837026	40.9667538828888	47.2224352057306	16.9628037024252	0	19.8314074368454
DAC.278.1-x1-0	25.1412734214291	20.3840820014448	39.878941367635	29.7176675964895	24.784170971158	33.9355755157185	53.0583287186088	45.8965846797982	28.5579666435713	41.1872670794548	39.8893866456323	31.9514842132317	5.88741564928996	4.52273029658579	17.3538302627276	8.27134688477133	47.3175983033345	5.99229303388163	13.7703737088086	6.29936416940181	10.5634535786398	7.30533456078738	11.1581351204472	8.06387429397918	11.6312755222022	10.3068198253321	7.23407783254182	16.2862130519283	0	12.2201501821531	20.5787247778096	22.979166899278	18.8685757485976	31.2707501706064	14.1536698783055	8.73604358122946	6.45313279254601	8.58351033736718	6.12810227860626	8.4814018512126	5.12956195813126	4.46904956323276
DAC.279.1-x1-0	2.39440699251706	2.26489800016053	2.41690553743243	1.23823614985373	0	0	1.4738424644058	0	0	0	3.06841435735633	0	3.36423751387998	0	6.07384059195467	3.10175508178925	6.75965690047636	3.59537582032898	2.95079436617327	1.57484104235045	3.12991217144883	1.46106691215748	1.17454053899444	0.806387429397918	0	0	0	0	0	0	1.58297882906227	7.65972229975932	1.10991622050574	2.84279547005513	7.07683493915275	0	2.27757627972212	5.07207429026242	5.40714906935847	0	0.961792867149612	0.279315597702047
DAC.283.1-x1-0	0	0	0	0	0	0	0	0	1.09838333244505	0	0.767103589339083	0.580936076604212	0	0	0	2.06783672119283	0	0	63.4420788727252	57.0879877852039	48.904877678888	42.3709404525668	52.5606891200013	36.2874343229063	0	0	0	0	0	0	0	0	0	0	0	0	85.7887065361999	75.6909547931469	88.3167681328549	87.3270264680409	87.8437485329979	105.301980333672
DAC.287.1-x1-0	0	0	0	0	0	0	0	0	0	3.53033717823899	0	0	0	0	0	0	0	0	0.491799061028878	0	0.391239021431104	0	0	0.268795809799306	0	0	1.20567963875697	0	0	0	0	0	0	0	0	0	2.65717232634247	0	2.52333623236728	0.314125994489356	0.961792867149612	0.279315597702047
DAC.287.2-x1-0	2.39440699251706	0	0	0	0	0.640293877655066	0	0	4.3935333297802	0	0	0	2.52317813540998	0	4.3384575656819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10991622050574	0	0	0	0	4.68191472947301	0	0	0	0
DAC.289.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.280.1-x1-0	11.9720349625853	0	8.45916938101349	12.3823614985373	6.5221502555679	0	10.3168972508406	14.603458761754	0	16.4749068317819	0	3.48561645962527	0	18.0909211863432	0	19.6444488513319	54.0772552038109	8.98843955082244	39.3439248823102	51.1823338763897	41.0800972502659	16.802269489811	18.4990134891625	30.9115181269202	32.3090986727838	20.6136396506641	15.6738353038406	20.0445699100657	0	32.216759571131	8.70638355984251	0	23.3082406306206	27.0065569655237	77.8451843306803	32.0321597978414	30.7472797762486	25.7505310121015	33.5243242300225	28.8995914930207	17.312271608693	20.1107230345474
DAC.280.2-x1-0	7.18322097755118	29.4436740020869	2.41690553743243	18.573542247806	0	1.9208816329652	2.9476849288116	2.08620839453628	14.2789833217857	2.35355811882599	13.8078646081035	13.3615297618969	9.25165316316994	9.04546059317159	6.07384059195467	7.23742852417492	0	11.3853567643751	0	0	0.782478042862208	0.730533456078738	0	0	0	0	10.8511167488127	0	30.0309954430546	2.22184548766421	11.0808518034359	53.6180560983153	15.5388270870804	8.52838641016538	0	4.85335754512748	0	1.56063824315767	5.04667246473457	2.19888196142549	2.88537860144883	0.558631195404095
DAC.281.2-x1-0	9.57762797006824	20.3840820014448	6.04226384358107	0	1.30443005111358	1.28058775531013	0	4.17241678907257	7.68868332711535	11.76779059413	3.83551794669541	0.580936076604212	10.9337719201099	9.04546059317159	7.80922361822743	2.06783672119283	0	1.79768791016449	0.983598122057756	1.18113078176284	1.17371706429331	0	2.6427162127375	0.806387429397918	3.87709184073406	10.3068198253321	0	2.50557123875821	0	0	0.791489414531137	0	0	0	7.07683493915275	11.648058108306	5.31434465268495	7.02287209420951	4.32571925548677	0.628251988978711	1.92358573429922	1.95520918391433
DAC.281.1-x1-0	20.352459436395	9.05959200064211	2.41690553743243	3.71470844956119	2.60886010222716	0.640293877655066	2.9476849288116	3.12931259180443	10.9838333244505	54.1318367329978	1.53420717867817	2.90468038302106	3.36423751387998	0	0	2.06783672119283	0	4.7938344271053	0	0	0	0	0	0.537591619598612	2.58472789382271	0	2.41135927751394	0	0	2.22184548766421	3.16595765812455	0	3.32974866151723	9.94978414519294	0	3.88268603610198	0	0	0.720953209247796	0.942377983468067	0	0
DAC.282.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0.841059378469994	0	0	0	0	1.19845860677633	0	0	0	0	0	0	0	0	0	0	10.0103318143515	0	24.5361718504652	0	24.4181568511264	25.5851592304961	0	27.1788022527139	0	0	0	0	0	0
DAC.284.1-x1-0	1.19720349625853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.284.2-x1-0	0	0	1.20845276871621	0	2.60886010222716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.587270269497221	0	0	0	0	0	0	0	0	0	0	0	7.07683493915275	0	0	0	0	0	0	0
DAC.284.3-x1-0	8.38042447380971	1.13244900008026	0	7.42941689912239	1.30443005111358	3.20146938827533	1.4738424644058	2.08620839453628	2.1967666648901	1.176779059413	2.30131076801725	2.90468038302106	0	0	0	0	0	3.59537582032898	0	0	0	0	0	0	0	0	0	2.50557123875821	0	1.1109227438321	2.37446824359341	0	1.10991622050574	0	0	0	0	0	0.360476604623898	0.314125994489356	0	1.39657798851024
DAC.290.1-x1-0	9.57762797006824	7.92714300056185	0	2.47647229970746	6.5221502555679	0	0	0	0	25.8891393070859	0	0	0	0	0.867691513136381	4.13567344238567	0	1.19845860677633	2.95079436617327	5.51194364822659	5.08610727860435	0.730533456078738	0.880905404245832	0.537591619598612	0	0	0	5.01114247751641	0	0	4.74893648718682	0	1.10991622050574	0	0	0.970671509025496	1.89798023310177	1.56063824315767	1.80238302311949	0.628251988978711	0	1.67589358621228
DAC.297.3-x1-0	4.78881398503412	0	0	0	0	0.640293877655066	0	0	0	0	0	1.74280822981264	0	9.04546059317159	5.20614907881829	3.10175508178925	0	4.19460512371714	0	0.393710260587613	3.12991217144883	0	0.587270269497221	0	7.75418368146812	0	8.43975747129879	6.26392809689552	0	6.66553646299262	7.91489414531137	15.3194445995186	2.21983244101149	0	7.07683493915275	4.85335754512748	0	1.17047868236825	2.16285962774339	0	0.320597622383204	0.558631195404095
DAC.297.1-x1-0	0	3.39734700024079	0	0	0	0	0	0	0	3.53033717823899	0	0	0	0	0	0	6.75965690047637	0	0	0	0	0	0	0	0	10.3068198253321	0	0	0	0	0	0	0	0	0	0	0.759192093240707	0	0	0	0	0
DAC.297.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96719624411551	0	0	0.730533456078738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56063824315767	0	0	0	0
DAC.298.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720953209247796	0	0	0
DAC.301.1-x1-0	142.467216054765	74.7416340052974	0	0	0	21.1296979626172	0	0	21.967666648901	363.624729358616	0	0	23.5496625971598	13.5681908897574	21.6922878284095	31.0175508178925	0	0	47.2127098587723	7.08678469057704	44.6012484431458	45.2930742768817	83.0987431338568	0	46.5251020888087	0	45.8158262727649	0	0	71.0990556052546	250.110654991839	176.173612894464	155.388270870804	92.3908527767916	0	100.949836938652	55.4210228065716	46.8191472947301	59.4786397629431	0	35.2657384621524	0
DAC.294.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599229303388163	0	0	0	0	0	0	0	0	0	0	0	0	10.2893623889048	22.979166899278	8.87932976404594	29.8493524355788	49.5378445740693	29.1201452707649	0	0	0	0	0	0
DAC.299.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.300.1-x1-0	1.19720349625853	0	0	0	0	0	2.9476849288116	0	1.09838333244505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08142981387169	0	0	0
DAC.305.1-x1-0	5.98601748129265	0	0	0	0	0	0	0	0	14.1213487129559	0	0.580936076604212	0	0	0.867691513136381	0	0	0	0	0.393710260587613	0.391239021431104	0	0.293635134748611	0.537591619598612	0	0	0	0	0	0	0.791489414531137	0	1.10991622050574	0	0	0.970671509025496	10.2490932587495	3.12127648631534	7.20953209247795	0	0	0
DAC.308.1-x1-0	0	16.986735001204	27.7944136804729	0	0	0	0	28.1638133262398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.308.2-x1-0	45.4937328578242	11.3244900008026	54.3803745922296	78.0088774407851	79.5702331179283	92.2023183823296	54.5321711830146	80.3190231896469	49.4272499600272	43.5408251982808	94.3537414887072	68.5504570392971	132.046322419789	185.431942160018	110.19682216832	195.410570152723	189.270393213338	149.807325847041	234.588152110775	233.470184528455	223.788720258591	240.710773777944	292.460594209616	297.556961447832	142.160034160249	185.522756855977	126.596362069482	179.148343571212	190.196304472679	146.641802185838	110.808518034359	191.493057493983	127.64036535816	142.139773502756	240.612387931194	105.803194483779	215.990150526981	191.958503908393	215.565009565091	301.560954709781	314.18566993554	336.016664035563
DAC.312.3-x1-0	8.38042447380971	0	0	0	10.4354404089086	12.1655836754463	11.7907397152464	13.5603545644858	16.4757499866758	8.23745341589097	15.3420717867817	9.2949772256674	0	0	13.0153726970457	0	0	6.59152233726979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45538593938291	0	2.51384037931843
DAC.312.2-x1-0	28.7328839102047	30.5761230021671	4.83381107486485	9.90588919882985	0	0	0	0	24.1644333137911	17.6516858911949	0	0	10.9337719201099	22.613651482929	10.4122981576366	9.30526524536775	6.75965690047637	13.7822739779277	6.39338779337541	8.26791547233988	3.91239021431104	1.82633364019684	2.34908107798889	2.15036647839445	0	20.6136396506641	7.23407783254182	0	0	0	9.49787297437364	30.6388891990373	12.2090784255632	15.6353750853032	0	8.73604358122946	5.31434465268495	10.9244677021037	3.24428944161508	5.96839389529776	2.88537860144883	3.63110277012662
DAC.312.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599229303388163	0	0	0	0	0	0	0	0	0	0	0	0	0.791489414531137	0	1.10991622050574	1.42139773502756	0	0.970671509025496	0	0	0	0	0.641195244766408	0
DAC.317.1-x1-0	11.9720349625853	22.6489800016053	6.04226384358107	0	9.13101035779505	12.8058775531013	10.3168972508406	14.603458761754	16.4757499866758	16.4749068317819	14.5749681974426	11.03778545548	5.88741564928996	0	5.20614907881829	6.2035101635785	6.75965690047637	1.19845860677633	1.96719624411551	2.36226156352568	1.95619510715552	0	0.880905404245832	0	6.46181973455677	20.6136396506641	21.7022334976255	5.01114247751641	10.0103318143515	3.33276823149631	15.8297882906227	15.3194445995187	8.87932976404595	9.94978414519294	28.307339756611	19.4134301805099	2.27757627972212	1.56063824315767	2.88381283699118	2.8271339504042	0	2.51384037931843
DAC.317.2-x1-0	0	0	0	1.23823614985373	0	0	0	0	0	0	0.767103589339083	0	8.41059378469994	9.04546059317159	6.07384059195467	5.16959180298208	0	1.19845860677633	0	0	0	4.7484674645118	2.6427162127375	4.83832457638751	5.16945578764541	0	0	0	0	2.22184548766421	14.2468094615605	0	0	0	0	0	0.759192093240707	0	0	0	2.24418335668243	1.39657798851024
DAC.319.1-x1-0	13.1692384588438	11.3244900008026	0	0	0	0	0	0	5.49191666222525	0	0	0	9.25165316316994	0	1.73538302627276	1.03391836059642	0	2.39691721355265	809.009455392504	731.513664171786	742.180423654804	468.63721207451	509.750593923588	590.813189938874	162.837857310831	164.909117205313	162.766751232191	78.9254940208835	90.0929863291639	83.3192057874077	22.953193021403	30.6388891990373	55.4958110252872	0	0	0	258.884503795081	255.554512317068	252.333623236728	23.5594495867017	26.9302002801891	27.0936129770986
