name	hl60_120h_u_1	hl60_120h_u_2	hl60_120h_t_1	hl60_120h_t_2	hl60_6h_u_1	hl60_6h_u_2	hl60_6h_t_1	hl60_6h_t_2	hl60_72h_u_1	hl60_72h_u_2	hl60_72h_t_1	hl60_72h_t_2	kg1_t_1	kg1_t_2	kg1_t_3	kg1_u_1	kg1_u_2	kg1_u_3	molm14_t_1	molm14_t_2	molm14_t_3	molm14_u_1	molm14_u_2	molm14_u_3	ociaml2_t_1	ociaml2_t_2	ociaml2_t_3	ociaml2_u_1	ociaml2_u_2	ociaml2_u_3	ociaml3_t_1	ociaml3_t_2	ociaml3_t_3	ociaml3_u_1	ociaml3_u_2	ociaml3_u_3	thp1_t_1	thp1_t_2	thp1_t_3	thp1_u_1	thp1_u_2	thp1_u_3
ENSG00000139436	GIT2	-0.371253930420868	-0.0910048373920403	-0.127770610569733	-0.221452120472238	-0.0989916921515577	-0.0207820326441839	-0.0959045566162659	0.0649394721725582	-0.08820533831725	-0.0936257387253589	-0.216169886070283	0.33772968082875	-0.0445984504761703	0.217889056791351	-0.0317032438528651	-0.0165738259067236	-0.0131534015783555	-0.19681141716396	0.177952738528434	0.335028584892606	0.167388899663866	0.147316189426492	0.0362996080889905	-0.0582744675666912	-0.262050823104545	-0.514163165455244	-0.142420901069775	-0.222264690239308	-0.0568321042958126	-0.219402108300256	0.245849030057788	0.0894044345788039	0.080049451890639	0.13011331586619	0.329792397064342	-0.133504541720818	-0.0595833120764391	0.25425672373707	-0.115416547101514	-0.121922408507488	-0.0738639340080839	-0.179433370783275
ENSG00000139496	NUP58	0.193029517980999	0.0123241922217278	0.191647964738754	0.252225066576532	0.0703655199938586	0.014380334064486	0.229874373909994	0.121446215227304	-0.00916307525397811	0.110790229299622	0.133540165156211	-0.496636833319342	-0.291198540696925	0.0841895287310413	-0.537109690244841	-0.40870949020608	-0.439232638654704	-0.542442141108412	-0.0919605044306354	0.0930958275641904	-0.0367027381284523	-0.454615499619377	-0.175489020604395	-0.333713381227123	0.230269187498994	0.124031290134358	0.465043665888578	0.239073027473651	0.0639916890191446	0.257535041288525	0.102066636110257	-0.286337210010635	0.166739302013841	-0.137355242170113	-0.0612317448293679	0.124578481476589	0.0121470717562965	0.208030053249617	0.190217609749924	-0.145393769277056	-0.149742384271298	0.0609263401645175
ENSG00000139514	SLC7A1	-0.25969868825036	-0.804045479057658	-0.177549381731176	-0.528691883525659	-0.858402870822908	-1.32311414213532	NA	-0.874653752545626	-0.72568687584928	-1.05073591351664	-0.919095966531426	-1.12881405208247	0.327055075130086	0.351626550858313	0.247212097992038	0.387698356270818	0.480639786372159	0.403513906463338	0.274700336164568	0.421904031439906	0.162274478241028	0.240455426909633	0.400986454631833	0.128696006429397	0.306538984048535	-0.0217028059481595	0.419761860092089	0.401961012271529	0.123760167871202	0.304311980679369	0.366013991821061	0.332503252006329	0.495151588126266	-0.0201072702821159	-0.0286323812708154	-0.154984444736026	0.148712660788538	0.15584706591015	0.216864492586731	0.0741050373270867	-0.0990769161238421	0.258664847982305
ENSG00000139618	BRCA2	0.232901815872211	0.0630638648701195	0.132150162801047	0.0745682267273684	0.242903736053315	0.112029814494661	0.155985297634107	0.00737994983249568	-0.0425873536177622	-0.248152313518226	-0.048738225776277	0.0479264203308749	-0.169236225506051	-0.368441853180922	-0.154028351787194	-0.161070726053921	-0.105308638487442	2.54799513854691e-05	-0.0532210580103887	-0.428914515820753	-0.180660736152381	-0.0862659695530476	-0.08786535028518	-0.22824220222674	0.0444270271244353	0.0725201949956578	0.136407961766791	-0.154888983094086	-0.0962183917129966	0.229151412784016	0.043750366112223	-0.0748844601681191	0.191499050021547	0.333180022228277	0.173815829498767	0.027042528664296	-0.0764855116890647	0.0293060341364799	0.0852922958577297	0.076465378686623	-0.417388942528079	-0.115550800555755
ENSG00000139668	WDFY2	0.0371847256702082	-0.110120849583468	-0.436419231871044	-0.164493187895796	0.0783439729530928	-0.127055403000438	-0.179872567735796	-0.252001493906005	0.0571468121319144	0.206921220205531	-0.0652498753423869	-0.284521913623574	-0.152582810837866	0.154522783869695	-0.0927915784517239	-0.0616718206169793	-0.314322364065116	0.0721989875919846	0.352241765854636	0.536512171178174	0.25939316040234	0.0852431445673419	0.0684808474714731	-0.00748868018849726	-0.170132031722062	-0.16389855196929	-0.316860936200556	-0.199797905863046	-0.25472642734061	-0.11746107560631	0.174277413159139	0.0562759586886518	0.30691881868781	-0.0577678190546816	-0.138863511504662	-0.0646092455630177	0.194632599887143	0.0283851640638682	0.11311049746205	0.151421724943588	0.0616998444975595	0.235871907875168
ENSG00000139684	ESD	0.284844703660194	0.140036637251126	0.380283703209809	0.290870202433327	0.149683678713476	0.211554786133163	0.183220483266032	-0.0931394932868345	-0.0365281851484571	0.153787761392303	0.294487488186233	-1.79877768764888	-0.732687934460292	-1.0182626267891	-0.906379187770176	-0.460105747416747	-0.455964993804837	-0.567641918404033	0.2067648776981	0.0552531341704836	0.130440512471203	0.317069722843846	0.330502180716632	0.164684485907863	-0.0960285345930379	0.0909950214620526	-0.0337994469045566	-0.0529212775254055	-0.344945927715575	-0.353518524318295	-0.204297676085782	-0.243349086839881	-0.233467857820924	-0.122121680983237	-0.342813585206794	-0.258757246670796	0.136809520260776	0.298290224094051	0.138237627199786	0.173608156431884	0.677591559905711	0.162186476970871
ENSG00000139734	DIAPH3	-0.902321402024388	-0.539924808548853	-0.476978939758403	-0.454334311731978	-0.573675523002661	-0.463222634326202	-0.901242120519863	-0.670667368057905	-0.450803183322818	-0.530161858754911	-0.512185567206666	-0.0805284185565941	0.1049866233222	0.118015245298267	0.125783388859891	0.242401574211732	0.0111659702504199	0.0686141365352428	-0.134598867237572	0.0180045614959788	-0.0642574514545434	0.484726123831954	0.437121468660858	0.452085537401593	0.261111170650016	0.159223079888811	0.280936253004992	0.144901756739854	0.357731075662454	0.252017919972684	0.466153423585175	0.027871553097134	0.133373235485858	-0.201501113077845	0.0687419815992255	-0.0233548246100305	0.156632080659452	0.285407085513121	0.323776595908721	0.169525081212964	0.224361051478196	0.201851172820168
ENSG00000139842	CUL4A	0.326841841159029	0.428728534786037	-0.0181952435352434	-0.100978192997561	0.446183088469005	0.43811531469276	0.474974500391592	0.530262987324787	0.395528361950423	0.365527832941192	0.0387890616595384	0.407254106833744	-0.172506742229994	-0.0152489236304643	-0.318303374187275	-0.172555881344403	-0.0677687622527731	-0.162184653712184	-0.223982221655021	-0.0577700140831874	-0.234011429731824	-0.108423648030653	0.14038122006275	-0.0752688826792049	-0.441370091178191	-0.163469955329907	-0.328402487137094	-0.252147777298681	-0.0281221794691631	-0.347684060313559	-0.219045213571685	-0.50778401807237	-0.758193090592011	-0.30558406402137	-0.0821909258406616	-0.267951394236538	-0.690301419972762	-0.528432891972207	-0.656087633319093	-0.489366206091573	-0.138625120267298	-0.695947611633408
ENSG00000139946	PELI2	0.0313871816078883	-0.0414949440967393	0.235135991192997	0.204442507152153	0.10777814220962	-0.118679692032713	-0.0511105763674654	0.137629546335288	0.169725158177571	0.286916220465265	0.281832533585333	0.0730363306582881	0.131409266658027	0.00521534718147723	0.101735076519653	-0.0719349531267751	-0.164129592425093	0.0590904645057586	0.136876634572131	-0.234291071103243	0.12392924491102	0.0764597487702084	-0.0496238631984281	0.169186360906972	0.352241765854636	0.378333330454056	0.314248538012353	0.186086157182608	0.234467614982546	0.0361606094829857	-0.227375507226116	-0.343517930436274	-0.164370417135823	-1.72374028410402	-1.89919995812267	-1.04861472590691	0.0162896058097807	-0.218812715558129	-0.0300601050353623	-0.388998960451758	-0.120018621725463	-0.278445996042437
ENSG00000140105	WARS	-0.0308089322045419	0.252154101763529	0.0362180801656146	-0.107403082607635	0.261073407164525	0.24405496335348	0.179274176405784	0.261909761482244	0.193184620789147	0.30490330842543	-0.0493668339925307	0.141975896868913	-0.6041124158483	-0.199133622946897	-0.64449418294134	-0.154367722611087	0.0343699390310344	-0.348512596632494	0.529468869405296	0.376107618743408	0.251798138636659	0.481688486595363	0.351396584164052	0.288581657934094	-0.50013717565166	-0.413902319528267	-0.480751736866135	-0.397737193187385	-0.138679208789017	-0.444250145741475	-0.156449606721145	-0.221913566058096	-0.3647690117613	-0.267617125569599	-0.139555752470171	-0.20538712564954	-0.0573189073576231	-0.2149562202717	-0.00811592572110101	-0.0543359840545171	-0.542976586996004	-0.131383959144551
ENSG00000140199	SLC12A6	-0.0822213522446509	0.0927428595253434	-0.319220654455656	-0.444287842569679	-0.316905705420502	-0.0319121855515272	0.184246045962731	0.00320462355308667	-0.0190486993864532	-0.0120222477628942	-0.450247724419944	-0.26948567692126	0.221414303256134	0.169061060829638	0.169704381781317	0.271866174862092	0.0765329547038365	0.150631859641457	0.29657987744583	0.0588729065813875	0.307307016291663	0.138543119110679	0.312220079910847	0.0993996928110078	0.0465700590051952	-0.0863862942639777	0.10637234968241	-0.00192791969982547	-0.142302335128436	-0.0739600954971856	-0.223895835797593	-0.114875199031976	0.182773985862901	0.192553325795064	-0.0154512920960855	-0.210283371364827	0.0672911033799899	-0.00849013861348622	-0.0638412627535091	-0.227160189512983	-0.394485627785391	0.0557423795644192
ENSG00000140262	TCF12	0.0237988575352557	-0.0139746927916114	0.00533941057140266	0.0621883810111496	0.07759359082478	-0.0174903290646042	-0.186118322849767	0.0904974514835975	0.0389543455981004	-0.0428519326639814	0.037772992616884	0.0375750638773899	0.106027738942519	0.180560581792438	0.145640627075003	0.135184287574323	0.0763216729859908	0.0815221976192989	0.00975870615962712	-0.0966633313770401	0.0350993151085542	0.154196864079883	0.161248456213429	0.0135840302806986	-0.917614650479638	-0.869631970643377	-0.697983782964654	-0.519694226515707	-0.204347344049967	-0.593739266359347	-0.661010555210242	-0.424859631773468	-0.641771177198153	-0.48715480538037	-0.617941708583996	-0.733393539626917	0.533029779727439	0.490407759464695	0.502831951450889	0.540791644503471	0.368041343494412	0.580343232061925
ENSG00000140263	SORD	0.0581554722863801	-0.0886388051663286	-2.71217335607239	NA	-0.347217598988181	-0.219090795197897	-0.065614451265035	-0.210369957472964	-0.161551181143148	-0.150732791841119	-1.23706674244332	NA	-0.189961315202159	0.014427206099477	0.0256329361388838	0.012897986032866	-0.107219490776778	0.15541770259248	-0.0954031414499465	0.0153651020043564	0.10480550349877	0.428326807383263	0.326535904215784	0.533167493320428	-0.0564061184659214	-0.0423479190901788	0.124265807644096	0.343542517350898	0.225457628416537	0.419803624746892	0.0643077387019056	0.200030503453424	0.347990666522562	0.519449290687543	0.292740524632477	0.491803459749968	-0.0576344120893242	0.0219081742009745	0.0354352572898394	0.124845472013026	0.225939823355782	0.202115255383758
ENSG00000140299	BNIP2	-0.12277294116627	-0.386665448910237	0.0224678421201124	-0.0571214447116634	-0.0731397627628384	-0.0193012618533774	-0.124463617870114	-0.272073783544897	-0.147264973409743	-0.288317377142384	-0.150093605350358	0.192634799520466	-0.684120961684087	-0.34183924336907	-0.418886181936	-1.15200598900011	-0.386447905830647	-0.682264174243811	0.32990834084256	-0.0937652489375549	0.11304908790165	0.189558260252886	0.28357931982247	0.198392575531134	0.448469581684886	0.234418492071059	0.403251989163552	0.49519794373336	0.542204421839343	0.32219966970784	0.197753114470747	0.176511127713992	0.216711284938553	0.0819310712184429	0.18980833906961	0.150124868347085	-0.242314089142369	-0.283567885371478	-0.171529870166146	-0.137822705766024	-0.186467008575762	-0.217522401291431
ENSG00000140332	TLE3	-0.586093851132337	-0.594252732182924	-1.20407829451433	NA	-0.528969315009302	-0.772805209573647	-0.805790219587296	-0.918619203293304	-1.00396387278434	-1.02504979474881	-1.15920185076153	-0.512723357925886	0.0402184590899982	-0.010042165686591	0.207484931372327	0.137334620121377	0.362406033661989	0.185207155735999	0.0363312500950778	0.402945961565756	0.238721068142083	-0.104462054208011	0.346458757085173	0.186730555283789	0.405791054368488	0.22174175579666	0.436344981868878	0.181795175618918	0.551465087851761	0.193588359768068	0.298407188880227	0.283150232954517	0.4400800729984	0.106448839788769	0.104068812099936	0.390129989380284	0.165557020820113	0.396069196756358	0.344776751992932	0.271948581085666	0.36071906575107	0.325775481299601
ENSG00000140350	ANP32A	0.148229786219423	0.0104918510480955	-0.924343807347805	-1.04532893912189	0.194937408013478	0.169745207732948	-0.0809920841328354	-0.016332947388536	-0.0736359775284579	-0.0902552830450521	-0.533503731929036	0.249863026695342	-0.497275104123179	-0.0417127029433595	0.0228639785910954	-0.0275099636829868	0.214910272900023	0.0120302500496297	-0.487465692680352	-0.020248620456045	-0.196606078902741	0.120535809241265	0.198266705989731	0.118385660737532	0.129293664468833	0.29764669995882	0.480117321280091	0.2359366457847	0.566211372074383	0.478101349095677	0.330118663921767	-0.0555960700229791	-0.176156043181716	-0.158122029754948	0.199881266461962	0.145524760959285	-0.67109952947678	-0.292155793266265	-0.350267962390283	-0.57450631011218	-0.0824200781433618	-0.197314294324812
ENSG00000140367	UBE2Q2	-0.0932062126285595	-0.167062511424046	-0.0446867560406369	0.00651643831967341	-0.0105185546701892	-0.293144014127224	-0.0914712929242948	-0.167139619460854	-0.307494171313985	-0.222155541329091	0.0207074449988674	0.0831443231254156	-0.160355373676912	0.136776380791402	0.0315537479200855	-0.151896747295632	-0.187109407203674	-0.102778158917679	0.236294315089841	0.127745229214884	0.170531806628335	0.112749209077817	0.157480199051635	0.0839206335054366	0.055065694690093	0.211325850792466	-0.0273981393737811	0.0186069283333953	-0.0375034012400218	0.00807148770698746	0.349002856146486	0.162285872248931	0.199509724037049	0.0622088040604276	0.16375892883619	0.0680629558981694	-0.106086069336577	-0.178035503275799	-0.00142266406179846	-0.209536188254287	-0.00118904240430894	-0.531984204392518
ENSG00000140368	PSTPIP1	0.0805073199124964	0.192968999043368	0.292566519564812	0.244511914267489	0.216689323702121	0.053153944942798	0.20774805669057	0.16316903977326	0.150949954667168	0.148686922448418	0.0415542496198677	0.0468851083963508	-0.273139653089693	-0.0357169091915559	0.0152411101899732	-0.550683019377681	-0.0454658151110411	-0.118166274868755	-0.471827927607664	-0.631944307748359	-0.562803924188751	0.185673180109896	0.0290816936336088	-0.443321153017873	0.0674661365942687	-0.125800008932964	0.095917019695647	-0.116004663288664	0.0891927301334212	0.047847021325481	-0.127060296546957	-0.0781659926840681	-0.170810236154711	-0.230065847429604	0.0508613054158416	-0.114017943595719	0.100574304551262	-0.17662657415905	-0.132055573408056	0.0147031467164868	0.0132477424286943	0.236224857094308
ENSG00000140374	ETFA	0.0930958275641904	0.26266765639883	-0.375443516817708	-0.46032081135305	0.390819136017783	0.429938240737245	0.383771276560549	0.38554411698784	0.365108586351708	0.232002082828586	-0.198100806971351	0.43768958610506	-0.901652049670183	-0.728037513843274	-0.817887511923016	-0.800398707363524	-0.95820367292317	-0.668352708212246	0.174924372201962	0.151406833151411	0.275396625631744	0.533304908616826	0.425820739162699	0.451116599265501	-1.3141369299581	-0.845797183584195	-1.41182604151966	-1.00883424143645	-1.3102857773472	-0.946049838234297	0.326131636193119	-0.16835073566277	0.112962128806298	0.428027567698498	0.388186273002005	0.497961488598734	-0.275270410669558	-0.579570960935501	-0.34704624207763	-0.0526399821753661	-0.0874914188279158	-0.111235916347869
ENSG00000140382	HMG20A	-0.0478329957136671	-0.110448013966251	-0.310578603427089	-0.138222883980242	0.00996643491908408	0.0820013137128379	0.211830080368312	-0.0356152645479597	-0.174460909047514	0.00713511067664642	-0.0719374904400357	-0.28824148547546	0.205735827998095	0.225535219935265	0.325724815871957	0.269855434443472	0.349387513513695	0.272511768626178	0.0193559668427885	-0.0437988199074048	0.045867099625644	0.0512048153171367	-0.573056224497986	0.0345263090986702	0.0624702349906435	-0.158891763811633	0.0868547317634804	0.108734087887016	0.0906150879258069	-0.0597908099707505	0.00649068534235284	-0.108360259411579	0.368432130366241	0.0176484625004005	0.0620137813700443	0.136441998809283	-0.532928913153236	-0.208069412047593	-0.224008373608453	-0.300066244846986	-0.223607797660717	-0.0405082073754067
ENSG00000140396	NCOA2	0.126474742883973	-0.186068151406961	0.0469892252874229	0.0401169509874051	0.12357701225224	0.00309266766246156	-0.397357751212287	-0.141852155707285	0.0211032230536455	0.0511327259872965	0.0917805639109479	-0.0752400645569293	0.283517146542532	0.270870021262471	0.295910560555951	0.218109163758341	0.243181924912661	0.167506852125801	-0.0188863778835867	0.201836053828834	0.0426663650313485	-0.0747485893157662	-0.449931970176224	-0.296669222498815	0.028452804034515	0.22581046014755	0.160781703493773	-0.13386373194975	-0.0623966936617	-0.37896987527103	0.240343997755649	0.253083157884292	0.234995997781629	-0.764784329408634	-0.512235650177906	-0.545501170207671	-0.0727456938268532	-0.0190965526816129	0.00896349865890316	-0.270706283219631	-0.122036893710611	0.0074769447892694
ENSG00000140443	IGF1R	-0.410597451461977	-0.249256010917275	0.00995169931938063	-0.234690300291695	-0.334909647712718	-0.458944489484264	-1.07377579120356	-0.622409026032547	-0.42142292731298	-0.190953735918947	-0.43706533266845	-0.235181552967148	0.102624571468212	0.0156175790785822	0.407514345874713	0.184835372156587	0.0398695452975701	0.138626861389257	0.40874025267718	0.199842404793283	0.344061882051597	0.307763227753735	0.126195260234994	0.154225523696265	0.438462477265237	0.471590101244271	0.248111873196986	0.321912544743557	-0.0775846064281581	0.258948454376623	0.0238953926620691	0.117363955922032	0.193380310152849	-0.302662538244978	-0.291145319193848	-0.241273182771141	-0.422741152921518	0.0780973733754784	-0.113791580675552	0.114175088584139	0.305170333525339	0.253095553323899
ENSG00000140455	USP3	0.0925775858672785	-0.240022451901299	-0.177893141175154	-0.037925937598051	0.0475579706192054	-0.245545165884297	-0.113261009018143	-0.124682994809315	0.0336504240522427	0.0352743440473947	-0.0863482031571069	-0.110312118920204	-0.0580270819245092	0.156391179171897	-0.147569638444938	-0.0199178335955338	-0.0384720384279645	0.00190595477134387	0.232869876646962	0.246204985926669	0.21677338878715	0.224370267829842	0.413940689449996	0.0942263827523655	0.219155676385608	0.275905558176499	0.0187447423753372	0.129293664468833	0.159425340348438	0.158343194626364	-0.377707268392439	-0.0729431079002096	-0.0283003816212411	-0.534638061931086	-0.14176017327741	-0.334738447283138	0.0667893849212207	-0.0517556940668403	-0.025844620838663	-0.136670436828349	-0.0523504307447371	-0.0457939839938146
ENSG00000140521	POLG	-0.594373761203932	-0.949282563489484	-0.810519493360363	-0.749500397987025	-0.73154011360216	-0.857784037484014	-0.669943046211023	-0.794922807604168	-0.63685827207976	-0.537903210515365	-0.714378084832557	-0.684116975585146	0.155518407325979	0.325562149659621	0.12889606742802	0.201460602503702	0.558769120935341	0.0982185190948668	0.385357823531611	0.47984550892469	0.270953798544182	0.324306027098156	0.498062494404084	0.309770255400937	0.328411865045802	0.583022385516089	0.170008646269453	0.389114467579622	0.405619651262817	0.262113896169047	-0.00589713349579577	0.00141106637205804	-0.0946504651589891	0.0970885007006135	0.394046169901598	0.0756123646293865	-0.1158577332848	0.121639307989755	-0.113457412088478	0.0940365836921562	0.131249317194688	-0.135557470856726
ENSG00000140525	FANCI	-0.153808952935654	-0.189353513121663	0.0453188743759951	-0.0761475329661114	0.0285534336059515	-0.153180110687316	0.0355193547066335	-0.234174794689714	-0.11519683871984	0.0388876537899483	-0.0496272257208843	-0.171663053221035	0.0067563228163487	-0.158615395980056	-0.0233774207501364	-0.0171099402623578	0.00810331402572934	0.119557318346189	-0.184873633080943	-0.0691658277341243	-0.146394596679674	0.0951311076768119	0.0147193249461873	0.102854991669204	0.1752434615697	0.0830526179113611	0.191389689210838	0.116135766859186	-0.0825129971568905	0.248924306437376	0.102992298135554	0.154283029771875	0.22200906135293	0.0596526244667322	-0.0728123896385363	0.137860906893571	-0.0279137967829263	-0.0870443715045617	0.137021575153984	0.0524460719718887	-0.209398561796059	0.0977906975062482
ENSG00000140526	ABHD2	-0.418146898665409	-0.506058296983899	0.323695098653876	0.296322876278019	-0.348563552547702	-0.354801471046351	-0.648317486334301	-0.573761199827963	-0.51713134673277	-0.560860426287829	-0.0866818371402007	-0.073736555674009	0.40272680188923	0.224610688173186	0.386892996804302	0.290527264215824	0.232933987551792	0.369215615257515	0.450269556084108	0.39290480010189	0.518631203414116	0.309114177766934	0.215143033436417	0.337196275793079	0.00589476077398844	-0.120730653465716	-0.158737587941186	0.19740229444128	-0.0855399616755632	0.0641094130956789	-1.99341318323065	-0.790059072008885	-0.39010534174892	0.014271394130311	-0.557047163629723	-0.278684294383607	0.131084169852357	-0.177672592952266	0.145069160780965	0.229087080880829	-0.0588751761610414	0.106559046625383
ENSG00000140534	TICRR	-0.453440592478854	-0.884461342260196	0.289633821324746	0.288756130926336	-0.895436478855273	-0.984905725927246	-0.285830838155592	0.0860510729935796	-0.563216533287654	-1.98686752624956	-0.0595712308968568	NA	0.31894548011385	0.241887231786853	0.138258404103756	0.353931717816735	0.00663724350180933	0.271758451269084	0.643279606862199	0.365737078564098	0.61350244019288	-0.035216446226874	-0.330166283326157	-0.246161944862701	0.228056857670696	0.206424251050087	0.291424916221407	0.119013380596596	-0.118027966101225	-0.358425449758331	0.216756697471317	-0.00182285723189494	0.478136154169741	-0.285197086774364	-0.116821495850781	-0.147822396672563	0.443373726225311	-0.0153150731909235	0.176104683141877	0.287296562448436	0.184180878884048	0.269689318088387
ENSG00000140548	ZNF710	-0.185721964040871	-0.0701782360327647	-0.549694931591602	-0.190944710810644	-0.0166528545897646	-0.138025314151804	0.0748543327762695	-0.213969186442931	0.0587078431583574	0.13480907955574	-0.318438807554756	-0.186333608616476	0.292357306248484	0.506664079875547	0.253195383382841	0.142636121081919	0.47103573437258	0.222545509970072	0.0612645527392824	0.187474868469772	-0.322384359328451	-0.0882900691810937	0.148205460104774	-0.468138857836555	-0.0421156258082439	0.192825996468819	-0.419677347479801	-0.0369853612088713	-0.145594274088098	-0.261215847982353	-0.161660210562354	0.213886156044417	-0.332169777269339	-0.265485363130967	0.285238728726015	-0.387650747230574	0.00300242213777225	0.111892734151714	-0.129348594445654	0.00648836448386735	0.166122018715941	-0.0899035043556364
ENSG00000140575	IQGAP1	0.226444802496888	0.132846580614396	0.0522280398891372	0.116351247788871	0.0924264738749865	0.127702504638873	0.092369246044807	0.0251331581189862	0.0692617943597408	-0.000201873689379751	0.166907255362968	0.118551474962337	-0.0926436438855321	-0.173727188730738	-0.0782689711902446	-0.214957826729387	-0.441023619015817	-0.289329505053207	0.124261696225662	-0.0636255152442847	0.0535500863349039	0.107909958621548	0.188827143989627	0.134707147899459	-0.894884739825546	-0.610802938815445	-1.16257685541098	-0.983959872427062	-0.612409363157807	-1.01450059251517	0.069355851957482	0.0185261065565454	0.0663191173447019	0.154979142714231	0.00189470553711368	0.0654807913255432	0.293396913875031	0.222268048056028	0.173231115029566	0.294222766720337	0.32485106467575	0.227062740163528
ENSG00000140598	EFL1	-0.0943148866756783	-0.117734250428388	0.0134001413830548	0.0300354248675677	0.0575515574790397	-0.0648500634844079	-0.162141137358725	0.0800563329385093	-0.139342595656339	-0.155389134626786	-0.220806771571772	0.050347761994664	0.130497418854859	0.272449694101055	0.060298463911346	0.181043825512906	0.125512050533028	0.0452485601251354	-0.145042741881757	-0.191162959805579	-0.143333235968182	-0.00192417357882696	0.200030503453424	-0.061020730027971	0.0986821024186996	-0.116106643192732	0.0855541211255028	0.0715490133706715	-0.0163076835863591	0.0359494863242697	0.343268659987581	0.354771852165078	0.24898726044361	0.0267911693156702	0.20339719632317	0.0826094431644037	-0.335197827792408	-0.377450920978532	-0.337782789429213	-0.175544858527461	-0.644893369900113	-0.193148470094369
ENSG00000140632	GLYR1	0.0247893178379667	-0.145865676053332	-0.326026471481605	-0.34766933080739	-0.099648186162216	-0.107488449560167	-0.164528381606921	-0.102514107426957	-0.0946875381014487	-0.161389847472719	-0.369156966282907	-0.159049799333078	-0.157828956869909	0.0862818996549142	-0.056248902089473	-0.196235373470021	0.112835401278525	-0.144034282805298	0.0888502323599957	0.0750070300566098	0.205575731538245	0.156002397001851	0.0260825140134463	0.116556766027782	-0.257556454512691	-0.073128175510291	-0.162175157301437	-0.0441426136300516	-0.0103520521316176	0.00368229271701061	-0.233938912668622	0.182142111565333	0.130340841561387	0.184013607810124	0.0886573249696746	0.204463513320342	0.209374456289125	0.256886909266432	0.236104379636527	0.255641187497667	0.219539495236632	0.231143922721134
ENSG00000140694	PARN	0.262354854843571	0.403601211770992	-0.0630678265691063	-0.308527250656692	0.407616616377167	0.390604759720205	0.302116880475386	0.364208399148095	0.235843258871808	0.147909291792272	0.0443434675537874	0.160161132470629	-0.562437912333787	-0.536753327730929	-0.373383046989831	-0.185245519827364	-0.195222822796432	0.0621405961953921	-0.0695096260709278	0.0222730765302454	0.104552985355851	0.260236346223674	0.209149974142958	0.423362247999666	-0.234011429731824	-0.478420436331628	-0.214491633057273	0.0582082961729113	-0.0497512774322315	0.0979473770550649	-0.222171943293449	-0.0848832258951894	-0.0251002844110582	0.413243593622916	0.245268243089312	0.353422080408703	-1.24045287542412	-2.15867141294694	-1.1126465544698	-0.739408562115823	-0.808490789513245	-0.870214672333379
ENSG00000140740	UQCRC2	0.0628987505691245	-0.222402106223118	-0.115475227266549	-0.1346718128699	-0.000592808282020983	-0.0732455274032197	0.194871182973851	-0.273793499713182	-0.0404957118609222	0.13133461481043	-0.103807336358107	-0.784982379326225	0.272793331572138	0.159357111886687	0.169259348350727	0.213936797353114	0.0690857676109286	-0.00183392797261734	-0.0778293799354087	-0.0700034717262148	-0.0986819820244702	-0.0517067132037413	0.285407085513121	-0.174528674491507	0.382656973755691	0.209980847351748	0.373038780932232	0.444397867360075	0.191366608432489	0.267338377042675	-0.00323264300140883	-0.241000353169132	0.0546993671413596	0.182418303133144	0.0910651230965338	0.0551078304370619	-0.170073568097989	-0.53127043028117	-0.440525666728	-0.21407100382628	-0.353563989503061	-0.391899542345672
ENSG00000140943	MBTPS1	0.130872010773673	0.245822657558903	0.305865910555992	0.195679891930971	0.162818971665402	0.114476880385643	0.117976124621224	0.1075908161618	0.0884469199581585	0.0476502440945999	0.169331987573724	0.132772434517836	-1.26031006248773	-1.15154520251229	-2.22404489416245	-1.26108442884778	-0.56174577318299	-1.12733251758539	-0.115019438599682	-0.302827420580817	-0.446736096527334	-0.31557078920123	0.265197248695397	-0.278445996042437	-0.236279669127334	-0.257510321785022	-0.228895933260093	0.0301571901409029	-0.545553756612034	-0.13646659348421	0.441636407709132	0.302150468556891	0.0642155868736536	0.323964157273951	0.204474031754213	0.170673370446829	0.192632894975902	0.265630974879169	0.23516119836298	0.310966714260724	0.335151477040813	0.227993707202193
ENSG00000140968	IRF8	-0.337585161081193	-0.205912460520813	-0.237430417232961	-0.193995195509672	-0.205354433480185	-0.0169865067384774	0.114973884072114	-0.0185560098430812	-0.368546084749372	-0.194456080060623	-0.36473122944606	-0.161554447182644	0.13326383841251	0.178043376193345	0.432071655392311	-0.13363712134304	-0.0568321042958126	0.0856017708591816	-0.215309705104423	0.119558834407166	-0.0963267796087558	0.164081469412459	0.307722229636745	0.172899080394693	-0.277969157846433	-0.0848027910368612	0.044325108106429	-0.267001971279874	0.0471289321578128	-0.159547412413624	0.305301602883939	0.0908075217812737	0.0417818526188719	0.142227071741284	0.225064004786994	-0.0859087856561842	0.0884406390822661	0.214843458404231	0.193174928085223	-0.0435441362695155	0.0464383278538849	-0.127163564570531
