gene_name	hl60_120h_log2FC	hl60_120h_pvalue	hl60_72h_log2FC	hl60_72h_pvalue	hl60_6h_log2FC	hl60_6h_pvalue	kg1_log2FC	kg1_pvalue	molm13_log2FC	molm13_pvalue	molm14_log2FC	molm14_pvalue	ociaml3_log2FC	ociaml3_pvalue	skm1_log2FC	skm1_pvalue
ENSG00000153790	C7orf31	-0.458670741373978	0.0492900694700559	-0.483673855085917	0.281798757394728	0.397375794254346	0.0917774897816857	-0.0985085419606108	0.702268572686118	0.035776731306263	0.680631247602371	-0.54615477832639	0.0434209464829089	0.440714263958941	0.0596212544180109	0.0134920525897198	0.87751531237411
ENSG00000153814	JAZF1	0.257124795124024	0.353135036234689	-0.237050246174864	0.137899167385052	-0.0318870615551201	0.84732593592244	0.408931434166381	0.312544402779032	0.483710626036291	0.0793365633744263	0.40953692920949	0.165603749430574	1.41540035144966	0.0919050253261596	-0.176913589931482	0.0914720462200346
ENSG00000153827	TRIP12	-0.144140744989989	0.34835495631012	0.651643704164849	0.203062641114482	0.0900735632801911	0.537662460850259	-0.0219806716667482	0.851816880852386	-0.194529248472717	0.0250968577337154	0.0331398868256305	0.822624087801354	-0.253713598488149	0.0868341451754965	0.087319081899266	0.218610642655906
ENSG00000153832	FBXO36	-0.202145881730228	0.654619843044114	-0.484073777607306	0.116794263330845	0.243264349958025	0.339871633003426	-0.0152408697613062	0.939619248215046	-0.0249439178609325	0.870831891619128	-0.535747364445296	0.0789154157356311	-0.867626891008875	0.107259586166833	0.474554635796908	0.155871577177552
ENSG00000153879	CEBPG	0.259433221776692	0.0880777812767154	-0.0592717525639867	0.818796074333395	0.0647871271991461	0.56548457507598	-0.336819018151194	0.0949339295157883	-0.14868729528941	0.103671998890178	-0.385687096121286	0.139975662215605	-0.00357392520218652	0.981596111803031	-0.00723677892030049	0.948562797639461
ENSG00000153885	KCTD15	0.312377847329678	0.106109601661219	-0.166336300176629	0.486722472568173	0.218099760240614	0.0963940238043859	0.020847621111254	0.882401121763559	0.0538111889385935	0.603682329058552	-0.0595317183033307	0.603251619975531	-0.286183445873359	0.140192076896272	-0.257989806383259	0.183524830609806
ENSG00000153898	MCOLN2	-1.09003864803633	0.00485553236866277	-0.240813556936071	0.196099267707374	-0.298708756315391	0.548622429003915	-0.303284773083761	0.419335353645061	0.035234050690604	0.709297526356051	0.210685880592536	0.145618409596798	0.240457242905248	0.069783438410844	0.238972885068225	0.0112033182772079
ENSG00000153914	SREK1	-0.512111185303937	0.0162824627933241	0.353874144264233	0.333880778917079	0.0346679623494493	0.759895877813771	-0.321406296447874	0.407442356722599	-0.0268845909652699	0.779821399874432	-0.130188646958424	0.430633294661354	0.0484642057521074	0.784118551387047	-0.435513422801764	0.00504391211402093
ENSG00000153933	DGKE	-0.0101660099222386	0.921473172105728	-0.0488767139960169	0.795703637004879	-0.048450534571632	0.69779884800613	-0.0379130432277748	0.717095217949954	-0.0310778312109172	0.82484271578066	-0.228605451632704	0.217235939115108	0.233944300873833	0.292974139286423	0.168923923636133	0.0559738295583567
ENSG00000153936	HS2ST1	-0.24113198956876	0.0743546341964375	-0.415119335934676	0.0275647715234858	-0.144585152444388	0.20139676296438	-0.0875966976609334	0.502267372116887	-0.440545338017839	0.00110239781744203	-0.310018557200876	0.0492982688133557	0.0505964655620093	0.777459810029903	-0.217643874750249	0.00244680043509786
ENSG00000153944	MSI2	-0.300948596117799	0.229115395720772	-0.725200920547579	0.0166802728667351	-0.266762085012408	0.588426816338326	-0.239074679377458	0.729456800793812	-0.2855511305974	0.0246275446855453	1.13894374346673	0.265139610709855	2.06296241335387	0.0374976557800451	-0.0491191518288333	0.35171549704178
ENSG00000153956	CACNA2D1	NA	NA	NA	NA	-0.212639245482201	0.380284841334295	0.130222375108413	0.35528612093791	0.0151668222261594	0.849758310604575	0.262503088688183	0.432961618195336	NA	NA	0.0662707147269754	0.281106390631703
ENSG00000153975	ZUFSP	0.194556021020612	0.232746016979378	0.313263027613488	0.0680600985401238	-0.11305280486401	0.292731555799914	0.0659325496199343	0.775588089057044	0.235665486759363	0.00573425179222602	0.132798047833203	0.75117696042525	0.436644354142443	0.0468736031923688	-0.0535915540030456	0.490530693224559
ENSG00000153976	HS3ST3A1	-0.655764871213248	0.0115719041404499	-0.96776718928001	0.159058524837314	1.45057741654483	0.262444286207743	-0.254631347848687	0.321482222477376	-0.187952509019816	0.0173595775157225	-0.293314446956126	0.462698503336352	0.107851794408107	0.338226837615106	-0.418427812919787	0.0209967118457381
ENSG00000153982	GDPD1	-0.649712985794846	0.661495776991364	-0.0433173946196336	0.918162560904234	-0.478922066610504	0.371070717136923	-0.168906578707541	0.438052458738088	0.244397977948611	0.0707252166534778	-0.218511672099666	0.548856321186602	-0.554550776026657	0.0313169413953831	0.0425693150132469	0.402607392542827
ENSG00000153989	NUS1	-0.218269314468913	0.193310908583176	-0.4484042670993	0.059955229144345	0.092870284099444	0.389572630259065	-0.0676554011894517	0.63287546037771	-0.206850031306256	0.0195606112391835	0.0920075030114972	0.608176562129003	0.158639892468098	0.473108346517864	-0.103443959531428	0.221328370337397
ENSG00000154001	PPP2R5E	-0.231115686574354	0.200590549206626	-0.0919453832884936	0.633110614533144	-0.197862228122097	0.126581560743832	-0.0500823034802415	0.672408772790831	-0.317908794009306	0.00266950880678984	0.0586088222361809	0.708324999483471	0.136399462558795	0.258513621563295	-0.160270357657197	0.0390427165892238
ENSG00000154016	GRAP	0.317911791697632	0.558084637280156	0.623933891283305	0.215053296179942	-0.239876037580472	0.264265939665139	0.255252530785708	0.31961966129405	0.100189788472631	0.351443547339282	-0.313364230028466	0.0996105719700325	-1.44141965740043	0.194593740457151	0.00768212390868406	0.992120561954894
ENSG00000154025	SLC5A10	0.202702364162557	0.657483001740477	0.556876276018344	0.432687404961052	0.0267417663900964	0.924979168412851	1.16992442613585	0.281158815699373	0.0826940598597931	0.362819213810112	0.175013331229444	0.613344863293193	-0.546754644771387	0.197408797606699	0.181069837343424	0.349155223659114
ENSG00000154027	AK5	-0.352350137319754	0.351341543054091	-0.0269390634608835	0.892728331694831	-0.208754726791194	0.187432439922122	1.06511906508811	0.0661585283804293	-0.155650824942794	0.545080932659602	-0.224960982647291	0.156531171273953	0.24619420312914	0.380738893359045	NA	NA
ENSG00000154040	CABYR	0.275302129374634	0.369164534172027	0.0383756461940143	0.83051567269778	-0.168008731006799	0.318040456442808	-0.84418859987263	0.0456765301160965	0.112752572810009	0.140870516266091	0.0411191806746465	0.837522478797808	-0.0435365743178951	0.813095570051731	0.59948853236343	0.00502526447570772
ENSG00000154059	IMPACT	0.151448836339969	0.296300106498351	0.232674229507524	0.146587773309792	-0.191912171780366	0.192530034047771	-0.370813124608497	0.0861963452145699	0.0454459729793316	0.504406930233092	-0.130713252863258	0.355161160772549	-0.336067537198205	0.522930994909361	0.197556101532116	0.019766817378467
ENSG00000154079	SDHAF4	0.578574127437722	0.0151320255454493	-0.462255464037213	0.226420103198439	-0.324965987121422	0.219250091247625	0.559868367027638	0.248980476419147	-0.264111245958316	0.0109023223930659	0.148786297906004	0.355849752732825	0.362400060598624	0.102264254120671	-0.136896398820239	0.137916157353566
ENSG00000154102	C16orf74	0.492505518716543	0.0662447754807556	-0.138891354495007	0.479836199803084	0.00856886129679546	0.961986673110921	-0.350206366034491	0.405234726459604	-0.265251189123033	0.0453613330194543	0.0492178707887131	0.844689260705408	0.771487232127556	0.254795142238864	-0.69197368456954	0.0530655091890227
ENSG00000154114	TBCEL	0.0882269797375483	0.693363686437543	0.0283295872138875	0.840799311479677	-0.0999510869488552	0.434039658399494	0.00854037298142118	0.931139343032729	-0.264113948855451	0.118792398946994	0.0708517602630181	0.627578269904368	0.0187488909312421	0.923535757421295	0.0270041502581874	0.651619864855085
ENSG00000154122	ANKH	NA	NA	NA	NA	NA	NA	-0.263540518549616	0.115835790065467	-1.87548726514676	0.00518678248310025	-0.349872158727629	0.0693244893463541	0.00726411080916056	0.956318898847903	-1.92796399948353	0.000711638823394266
ENSG00000154124	OTULIN	0.174986041824843	0.174426819149453	-0.00328257623792735	0.980253858369203	-0.184916698637968	0.127625926815057	0.00942096360245054	0.932975824400317	0.333276187641599	0.102953081277309	0.0200662100439016	0.85984699077178	0.0857060879452763	0.489400337931209	-0.154134554663899	0.0747026567034954
ENSG00000154127	UBASH3B	-0.172555203348732	0.120403478444609	-0.14247687481644	0.42675621288715	-0.161831923694789	0.21397620556335	0.0462217968196582	0.758769284529787	-2.04454520366471	0.0103836579952044	-0.112261884355535	0.428620030411887	3.82653738284852	0.00138959167966204	-0.161719928096888	0.0328768352269327
ENSG00000154144	TBRG1	0.0530517220050196	0.783209877256308	-0.104094716609981	0.526030829514121	0.208334197696579	0.0966728130193288	0.777503559329272	0.0975714840840439	-0.604768852070577	0.130959517725522	-1.95899111197442	0.171780551923862	-0.964498129984592	0.0111779889440722	-0.335174177222166	0.0314985057820397
ENSG00000154146	NRGN	NA	NA	NA	NA	NA	NA	0.745921308047054	0.0890385781190738	-0.172181577448106	0.209947177245289	0.225373772799024	0.15179857032714	-0.320126901062905	0.128542677712144	-0.129170180011045	0.258592557101566
ENSG00000154153	FAM134B	0.526137558221458	0.0358473047753145	-0.470761469612023	0.258024777772452	0.458199907193177	0.0147132572216119	-0.118279079270174	0.537953119422388	0.0139207679662262	0.908441654460188	-1.10675239981943	0.0461668942965667	-1.0070602641385	0.190011249341899	-0.0751434221281869	0.39762456431937
ENSG00000154174	TOMM70	0.208413767972257	0.078256095909973	0.172992872542717	0.244255051464575	0.103985601576279	0.428483897062948	0.0219226232438253	0.834671023591317	0.0251610284618632	0.76311918141534	-0.0315544018606972	0.836084464488895	-0.602638089802134	0.19025900973072	0.0103212358230592	0.91430789489144
ENSG00000154188	ANGPT1	NA	NA	NA	NA	NA	NA	0.201877264847822	0.0592486541376166	0.751290966157465	0.0115929136840423	0.26684388811629	0.561196195529556	0.665620939288691	0.0589650126552531	0.179671494997474	0.351620272214427
ENSG00000154217	PITPNC1	-0.136096082629565	0.302239639332353	-0.286725127096786	0.081784751885257	0.0344659963767505	0.821656391741314	-1.14444217104832	0.0808927513449211	-0.0309487378521506	0.836848724779826	-0.0546185464795561	0.628058129964773	NA	NA	-0.69048749481093	0.0222021804886042
ENSG00000154222	CC2D1B	-0.103832073935229	0.373883708692388	-0.0320434774563281	0.828477818708718	-0.0769243065966583	0.656315043800979	0.0612168177750457	0.737961919734548	0.173232575016111	0.188978868191841	0.187358893815427	0.309952762911694	-0.153804134037689	0.353840021856288	0.341806749589993	0.0105487298590323
ENSG00000154229	PRKCA	-0.105880090150047	0.299884170160687	-0.443545119748582	0.0754750389471097	-0.0981292050712994	0.466782859298023	0.0884061124978107	0.486798851624613	-0.478045184142102	0.173708031427752	0.238692121145102	0.0999842442199348	0.284410831299836	0.218805192377458	-0.104862750416921	0.0929015629413847
ENSG00000154237	LRRK1	-0.134620277689043	0.4598806553148	-0.0679971637132756	0.823840450485056	0.114793701968465	0.343685017696075	-0.376128041649423	0.141429790345143	-0.24819411709082	0.0260862588158439	0.0846260432570488	0.450897213620743	0.294513305611403	0.135101001863172	0.00824305402988529	0.869882993383503
ENSG00000154263	ABCA10	0.0950815257714652	0.459636100102775	0.086893244404048	0.628568676702353	-0.180902769523925	0.332655820111724	-1.85905348012206	0.240777938903194	0.880845990722672	0.165325244596467	0.437252210676279	0.104508698985368	0.652089125820152	0.0679956035177643	1.85950541375811	3.98842676094839e-06
ENSG00000154265	ABCA5	0.272478886160409	0.188627708668933	0.408439723854245	0.124438744144314	-0.0177981718008893	0.915152002540018	0.147656255034353	0.396846729721739	0.136792798209026	0.199083721631672	0.043095583352435	0.897639194295937	0.249272134581944	0.150179946060399	0.320001171887824	0.0139724084609667
ENSG00000154305	MIA3	0.0428633841894773	0.74882077683637	0.316581240249285	0.216417905593437	-0.0460048700677316	0.674442691159698	-0.2658342630687	0.188284415292707	0.398491031133727	0.000297486079737601	-0.114427180411161	0.727013768775165	0.0198432128867905	0.939454088967745	0.149829895011926	0.368978142609738
ENSG00000154309	DISP1	-2.87697403401546	0.122904011939512	0.153073735918985	0.665867082295384	-0.397873064311779	0.121599022895686	0.0913412761984201	0.670411124875157	0.263133656876464	0.125965492099437	-0.103069458600513	0.859359124505832	0.0678883255329124	0.859315584090883	-0.0644125527936575	0.621106984276846
ENSG00000154310	TNIK	0.313320147643241	0.0834294841106986	1.82976412232531	0.00194258065861391	NA	NA	-0.0910894592030026	0.601587994422051	-0.0622746341699945	0.631108608368285	0.548453437136563	0.0582503655017587	0.353579450946605	0.28157096855995	-0.54748280078667	0.00606906361787765
ENSG00000154328	NEIL2	-1.33610213729646	0.00678720966098079	-0.490268277382062	0.0575022572608531	0.0656760720154844	0.709194061746318	-0.532627843286463	0.308323105235328	-0.0849152704060093	0.514046593622423	-0.797543323731239	0.021148846149926	-0.135471635200982	0.600423891139042	-0.26532981537879	0.199614676482641
ENSG00000154330	PGM5	-1.25056221287102	0.0150562160810623	0.323805894448295	0.18911527920895	-0.41116658913555	0.0533485754774846	-0.557387907452169	0.00291126005535309	0.532920790786361	0.00984980193171555	0.189422745780623	0.328394503196549	-0.961348209571438	0.110323378178215	0.144090679371	0.147746613822192
ENSG00000154358	OBSCN	0.0209105003175006	0.884940624981111	-0.0940613633347689	0.828588802387008	-0.416150901746898	0.521089523544799	0.0314699273162059	0.844219864611151	0.224769744575863	0.213097811274734	0.101797102609113	0.510763575856437	-0.452677041152094	0.451395737074694	0.0990541414131468	0.0986261564852862
ENSG00000154359	LONRF1	0.0414484829891578	0.68095442351251	0.0897932264504245	0.557207085746415	-0.109678159500996	0.287876499543196	-0.0417868388550705	0.699194849779557	-0.439739365325064	0.00153844754352658	-0.370384508213733	0.0241820852981085	0.0410430332726227	0.779255972745607	0.0942587219803521	0.606011295641685
ENSG00000154370	TRIM11	-0.0253626249777608	0.850306114759785	-0.269306162521091	0.350442219417568	-0.00671173295532701	0.944686684803926	-0.257114374830952	0.226845766196858	-0.0837318314156488	0.294840332400522	-0.120205824910652	0.357825486001167	-0.10183392670657	0.404252991750368	-0.0755237838262741	0.310175054271609
ENSG00000154380	ENAH	0.0500882234685089	0.824066436954678	0.250256836769693	0.335123241082871	0.105938177858693	0.355270265492405	NA	NA	-0.126158618065852	0.621616803029335	NA	NA	0.280593535422289	0.111063004315442	-0.105869734878848	0.249892896799362
ENSG00000154447	SH3RF1	-0.0457960749635096	0.756201076884372	-0.10363774946737	0.462801816298841	-0.0380738175848971	0.783195019659239	-0.0882991903463276	0.451094515929947	-1.57083755637645	0.00486467693816695	0.580408832567012	0.0201898176632449	0.718939162684685	0.00865938824802546	-0.015392116763969	0.804452996804608
ENSG00000154473	BUB3	-0.0804543325514585	0.540368184257141	0.13957772676208	0.532890673117988	-0.0404774118739499	0.67893582386688	0.107222772621078	0.381577357784955	-0.107759389091256	0.379975282782544	-0.0828528702613571	0.584541260051177	-0.183833017862177	0.225895111299971	0.0804238228344857	0.160069940728967
ENSG00000154479	CCDC173	-0.287514074875658	0.123822178918087	-0.00460750652003793	0.975059209772041	0.0769634781587947	0.582006169803508	0.128297283248004	0.307487981761163	0.106439743937489	0.351982332710414	-0.520768986064996	0.317033986931932	-0.123631909995782	0.850276826052312	0.216398706001203	0.0239582058665985
ENSG00000154511	FAM69A	-0.473833083599868	0.0795625907437937	-0.177570550238852	0.290509143096506	0.210038257782371	0.616598487722506	0.357115020062971	0.350839303061936	0.171846343574681	0.477877006023414	-1.02945068437969	0.397515678987555	0.164960729381843	0.422609742566242	-0.328960815572366	0.0134896171299071
ENSG00000154518	ATP5G3	-0.249679166059761	0.145013838909699	-0.839226780156433	0.0228607280554781	0.406405947196772	0.349817021226714	-0.0729197154933988	0.684244343065688	-0.0407299672327465	0.445729793412047	-0.081435142936633	0.845384872218974	-0.425297574128172	0.49655969964291	-0.132577851318663	0.0542023751422188
ENSG00000154529	CNTNAP3B	0.400636377288896	0.0568812974440235	-0.160962112757445	0.595151167108683	0.431489516362969	0.596084698175537	-0.029237444144566	0.956317499408306	0.156486622419467	0.522233280229601	-0.368199668455988	0.400924370636388	0.345453199793787	0.113968759852558	-0.0149769517548854	0.836727889924023
ENSG00000154537	FAM27C	0.57505876291748	0.101730201675257	-0.920537656739042	0.0219085010978796	-0.427331984389104	0.121310979455729	-0.253632823901656	0.467128312754537	0.0715142445898053	0.311884251183097	-0.125762945403471	0.77947693445367	0.245900066380353	0.143267531240501	-0.232057043252382	0.226180565245904
ENSG00000154548	SRSF12	0.140952231021938	0.32576179337048	-0.0935997270264417	0.514249578355742	-0.237507299344971	0.147316460001264	0.223487061394663	0.350561563236597	-1.22542635624334	0.0492934987730492	-0.426663922342744	0.576551495040419	1.39506666101124	0.0370851505119736	-0.0861691519438735	0.0856374479518925
ENSG00000154582	TCEB1	-0.0822099597128505	0.583557299241626	0.0234662706879624	0.925066000661663	0.0112109230724515	0.945693305289702	0.163984657874709	0.456493234492373	0.0230537856023707	0.711354669596431	-0.543162131247574	0.0718577973945727	-0.242931906642589	0.53625319703812	-0.0454447434012563	0.523749874795439
ENSG00000154640	BTG3	-0.0563225394006859	0.682075420356567	-0.242332391723235	0.419424973844259	-0.16437959455199	0.358661074773374	0.25327596865091	0.0485482659189694	0.153158085613961	0.0919022849748228	-0.555348672256601	0.112531391504609	-0.159214411206529	0.354478463409799	0.213124478000247	0.0434150673520715
ENSG00000154642	C21orf91	-0.0498843794311939	0.670736454707843	0.214462428224946	0.202614519055595	-0.0366885643298728	0.837149814405429	0.875674005172321	0.0971910248862182	0.230309461533387	0.0569278888644	-0.378952362354998	0.399825410966259	-0.166625536967219	0.229935710536329	-0.0518389779405055	0.768984295528627
ENSG00000154710	RABGEF1	-0.237571595556925	0.300377927199268	-0.403843245994735	0.075425359616204	0.265747224119949	0.0445744725962819	-0.100726794268114	0.523172957059419	0.188149583246395	0.229331574603948	0.0874349466452232	0.558629924670013	0.474871777325264	0.0114237712377979	-0.0876354818624474	0.359270092063454
ENSG00000154719	MRPL39	0.0109324014208719	0.915423005111604	-0.1582019216401	0.524412179755067	0.0318821996679337	0.878209332091424	-0.0358621664678541	0.89226396752451	-0.731105333484769	0.140480219369476	-0.299355037543015	0.475815761676228	-0.293401259883402	0.37030895390001	0.125270112150058	0.50912826696085
ENSG00000154723	ATP5J	0.198242768718757	0.23216556903486	0.202719955197242	0.192230439976295	0.050350051156584	0.72715952358433	-0.519054064242524	0.0694071789812527	2.10015286803123	0.00605263422180679	0.0829886151913226	0.785588900857778	0.500352347270708	0.458217244194054	3.45286645026936	0.0272206628177235
ENSG00000154727	GABPA	-0.0754874057883457	0.453741072800107	0.0078909387011511	0.954338571170877	-0.0769956079146283	0.517103151570635	0.168807247109788	0.187876040433831	-0.248053231321531	0.153862846676011	-0.0465383229842986	0.699095161970527	0.144329542387544	0.321116368816583	0.200653240740183	0.250569721397955
ENSG00000154734	ADAMTS1	0.608954772439537	0.0636018018781203	0.75092187196961	0.0145644610389881	-0.353499305954393	0.298911361966071	-0.606681075509915	0.224559322467139	1.46346571484933	0.00032209318457697	0.462208992600018	0.339727540363607	0.130081907778983	0.388913493889309	0.0317271688912819	0.772812182246321
ENSG00000154736	ADAMTS5	-1.49376383797258	0.282879874739648	1.16989180518424	0.0426288320155233	-0.074880448914772	0.793208013547202	-0.86848492063088	0.210230633481242	0.0524679090786245	0.679600197043213	-0.0474204016113181	0.815166123292554	-0.0893244373994733	0.589998521385584	0.000900208707264538	0.994361019016684
ENSG00000154743	TSEN2	-0.0380745363966262	0.76399547366932	-0.061530126667216	0.65123563664645	-0.11907669580119	0.250271244381143	-0.193247827147651	0.335419907550396	0.147443324564891	0.150358104122171	-0.20172023268495	0.344656416419529	0.0597796363396373	0.661844548560445	-0.444606741421157	0.0222745992301328
ENSG00000154760	SLFN13	0.333421928843995	0.0291887593735654	0.35383834021291	0.0480382796197114	0.129690025200732	0.253870732906333	0.0847171074869758	0.51099599277113	0.188948144551279	0.014991020826072	-0.158990895017867	0.352760217282219	0.124379823081967	0.803549536787825	NA	NA
ENSG00000154767	XPC	0.132294609184992	0.323293394286629	0.104012367968828	0.480999098529157	0.0804085382940765	0.626546874301921	0.271921861567307	0.258048496970215	-0.0506397405210429	0.662544904533493	-0.0355201329063966	0.884431720835325	0.238503250658067	0.129465792877681	0.378300856220443	0.00897879787662726
ENSG00000154781	CCDC174	0.204985147723394	0.148340712438563	0.36127353290996	0.125526940397164	-0.19652469624666	0.220304132419802	0.018782026788051	0.858029002320059	0.174762510352195	0.0265612062837706	0.0766101499969686	0.708864552295927	-0.436354847348609	0.396434266554138	-0.0800090907283054	0.335391970080784
ENSG00000154803	FLCN	0.236267461174148	0.448711352530212	-0.0294161239599412	0.876289161953356	-0.105892275129682	0.346650028426069	0.0164026639268443	0.885812277242998	-0.250102280488871	0.0189961031653923	0.0503372645883883	0.725709801075073	0.150037133099607	0.446995447032616	0.121196711701127	0.131337075086792
ENSG00000154822	PLCL2	0.116645062216292	0.459143878668146	0.0232837700825129	0.876516709027933	-0.1610427003261	0.260850569597813	0.10420914653093	0.290665518349051	-1.34710635664992	0.0473335556024849	0.384161018555884	0.174336606191204	-0.172133642058298	0.387145015220033	-0.0524238299121783	0.668117075990883
ENSG00000154832	CXXC1	-0.412211394153761	0.015111672079847	-0.0411299802978456	0.866846497579857	0.331305252002975	0.0229056938535786	0.0445067874237961	0.671751986012116	0.034981518951942	0.518553600754506	-0.175430989410462	0.227004971008785	-0.140148199883443	0.279841373593065	-0.066061694792683	0.314510674170246
ENSG00000154839	SKA1	-0.131449160354664	0.22209385235106	-0.00587219740223757	0.964462859585954	-0.234880109995724	0.174839226268149	0.15877427621896	0.521551289957015	-0.33836556637564	0.0502383962147329	-0.649978087920311	0.0732382318592568	0.340658759281952	0.422903005912816	0.0710227555516897	0.65934956850642
ENSG00000154845	PPP4R1	-0.219544796644059	0.187747812764529	0.0217860235562827	0.866334238499599	0.0446753560515421	0.76365305495529	-0.0461284710231211	0.771296442992803	-0.195464458224674	0.263931291015746	0.0226748013914931	0.873361497305728	0.549800459579773	0.0380167070907309	-0.783125105676777	0.0099580280090483
ENSG00000154864	PIEZO2	NA	NA	NA	NA	NA	NA	-0.0175949133909397	0.910011589785891	-0.131774226951774	0.224664374934683	-0.0660977411067879	0.736355537051084	0.170373605298349	0.339884995782554	0.0392084074115335	0.42535262109611
ENSG00000154889	MPPE1	-0.267763586261744	0.176185460553909	-0.164606527019579	0.406839440255814	0.104031404481863	0.365544073989796	-0.133410104424823	0.482794463135072	0.191204867062791	0.157117225537056	0.23605849011351	0.238459756013321	-0.144567709733462	0.602218665266009	-0.162139645486591	0.265081207376504
ENSG00000154914	USP43	NA	NA	-0.26971858396697	0.38610204437443	-1.64977344915511	0.0202743175339787	0.631823589069744	0.0396355043285933	0.263742668818915	0.0379925782875334	0.00869859582283994	0.9824791446742	0.351002392091474	0.688565144051411	-0.0399661001012005	0.516838385459634
ENSG00000154917	RAB6B	-0.573867402188172	0.406945419962766	-0.438750931792134	0.602768241330952	-0.569014672497834	0.0485088867547329	0.368925337666449	0.3801356332383	0.1561602752938	0.211295469546771	0.0477165806811158	0.662822597484335	0.311908862607878	0.325538809302931	0.0711512027116286	0.316843860575587
ENSG00000154930	ACSS1	-0.0304728374459777	0.869266309749458	-0.202381774223271	0.40067175381837	0.0750264600196631	0.61106620228718	-0.0677114002239641	0.660260295743502	-0.0156225097127812	0.816780191643652	-0.368696407035883	0.232789951833235	0.0148901108152447	0.950782803212084	-0.11630632571609	0.112277601220299
ENSG00000154945	ANKRD40	-0.194981298540247	0.205824106620403	0.0165968087325601	0.942178508736979	-0.216365276052497	0.242204287120608	0.0837491381103678	0.482521374162528	-0.280814780374276	0.00162508340048455	-0.129714216208905	0.531014367365622	-0.0408610096885422	0.774485058829839	-0.00924257863133912	0.871541312639059
ENSG00000154978	VOPP1	0.462998536903637	0.0182522414491432	-0.354174549682626	0.0894421697686257	0.666168044578178	0.0369555592939405	-0.281887140207069	0.240229553189848	0.89158726839171	0.0275208614661048	0.555216853406969	0.419942029327233	0.711691411733427	0.301532983332011	0.0301937525965155	0.695610297963739
ENSG00000155008	APOOL	-0.244734499862986	0.183884155171882	-0.104916359226207	0.536276878376997	-0.205918002972466	0.1602543815892	0.0590472395896478	0.64167326129987	-0.199938155158442	0.0289325885822107	-0.00306190104805448	0.99265630931271	0.0614676450020406	0.816809488155228	-0.18630601928926	0.0292488801411091
ENSG00000155011	DKK2	NA	NA	-0.507565496989033	0.480880765366383	0.404045727339951	0.429427944494183	-0.727861480468477	0.149709381124692	0.00779870889794027	0.948244258225372	0.279363252581934	0.0370628721640736	1.48716139090789	0.00482955738953438	-0.208572987300384	0.0102383977110521
ENSG00000155034	FBXL18	-0.0687886825011046	0.84141040256494	0.096120694628187	0.853915418618557	-0.695685632191909	0.0192741312134985	-0.145356586849784	0.399661867723045	0.375774394563342	0.0197171906473426	-0.0501365283582684	0.785241180418802	-0.187265119618554	0.427486074573539	-0.0122962548387778	0.797143444186595
ENSG00000155090	KLF10	0.530177936067563	0.046696344238812	0.666328761359578	0.0486839446441136	0.0427955691260825	0.655827247688374	-0.180258076429845	0.076822739615448	0.096639819082622	0.208597756434731	0.0424724141938192	0.877116772768458	0.309417045534441	0.0353852352108601	0.704235512505148	0.00167695272978943
ENSG00000155096	AZIN1	0.13326429261144	0.446449353133864	0.034650422697961	0.859981114685005	0.140125582955881	0.218960532108929	-0.0518960075458154	0.615164686852145	0.023425115328544	0.626271599838781	-0.107204027982039	0.354858121445262	0.229248966622169	0.253650529279802	-0.155710877486774	0.0365874444350692
ENSG00000155097	ATP6V1C1	-0.193783090357822	0.109619123949715	-0.214196738361361	0.160545570208606	0.0169276368933429	0.872413999075597	0.0086768615907411	0.93759717808558	-0.600828117665946	0.000455062550977045	0.322769862906373	0.151388560955743	-0.00867067784533304	0.96842482938652	-0.422708369685124	0.00658532216390534
ENSG00000155099	TMEM55A	0.00116696680460771	0.990071633309144	-0.197551957486537	0.419740962845013	-0.133942847814296	0.26302328287561	0.480032451342323	0.160272930987337	-0.390882646806798	0.00436282384833972	-0.259943304046103	0.682289229782952	0.55215787527458	0.0360326391060021	0.108552340148559	0.0651430086411948
ENSG00000155100	OTUD6B	-0.0721705532531257	0.541965733362366	-0.098529494456459	0.483409711512578	-0.0467061420259354	0.63870415472138	-0.100474935308655	0.699605510713214	-0.104151669188344	0.121763179829	-0.926863254594932	0.000106203196085391	-0.222420230203123	0.449862766966543	-0.428214413673293	0.00579520357562148
ENSG00000155111	CDK19	-0.0491762105931017	0.701715305310924	-0.263742210686	0.263728712529469	-0.0874135095692286	0.386894132050606	0.289090894468041	0.0424232934798769	-0.231853366476803	0.0437089137590986	0.130590625169386	0.248691543340752	1.90902747198518	0.0269691066999097	0.0787646996221739	0.183126695327923
ENSG00000155115	GTF3C6	0.0111771067917034	0.935161938303185	0.188792082103313	0.201103423962778	-0.0687322562892388	0.548862093003754	-0.404192861159592	0.31064496804704	1.05413647109884	0.000857282712871415	-0.344893368038809	0.149003174692986	-0.456234732717622	0.103229788205394	0.170819511814362	0.207370954144639
ENSG00000155158	TTC39B	-0.092821677655207	0.761602652012501	0.157369951732511	0.696495432578244	-0.541700360955178	0.067454115872689	0.142510660906108	0.417906524763487	-0.155651317446924	0.178540895094275	-0.043195856340139	0.899201572832505	0.296223689418618	0.286350588225355	-0.0285338296572516	0.817261893768041
ENSG00000155189	AGPAT5	-0.258279246260762	0.0493605650207649	-0.279534328576934	0.130004434793406	0.0441302894453267	0.639681840935252	0.102814819609392	0.357635957137784	-0.276531056351188	0.00563580703987704	-0.166042260304248	0.169401912332381	0.265080838117175	0.10806541185585	-1.3601892291884	8.86518794115733e-05
