gene_name	rho score	Mann-Whitney p-value
LGALS9C	0.03850744326009731	0.6867200999598138
LGALSL	0.07709732177219618	0.22431911182689024
LGI1	0.0770353450141656	0.7547095594699244
LGI2	0.1416798517524359	0.026361751951094962
LGI3	-0.0016256618844242034	0.7852659342042408
LGI4	0.07261363503446257	0.39677542351196693
LGMN	0.10813319371719998	0.13704610991719005
LGR4	-0.07223335931047249	0.12813431128486266
LGR5	-0.0010514408858351236	0.3063133669679886
LGR6	0.12734607919712834	0.2148420508691823
LGSN	-0.012784617429562087	0.2990062413293315
LHB	0.000971447382791063	0.5286527945193027
LHCGR	0.011563596905636934	0.8775670955443283
LHFP	-0.10969496291131194	0.3951594753487956
LHFPL1	0.09215355733841639	0.0780596135551088
LHFPL2	0.03932145323784115	0.4640377008531089
LHFPL3	0.06444930683792992	0.24525134922804714
LHFPL4	-0.07348178639516793	0.653301704262683
LHFPL5	-0.1244251651448634	0.3233956443732613
LHPP	0.10324184599819168	0.279323432504904
LHX1	-0.1901461679620763	0.28125110996000935
LHX2	0.02630612019308499	0.8287343597206231
LHX3	0.06261700502919455	0.5637570355376391
LHX4	-0.15695576451888693	0.1648074734133641
LHX5	0.06585017948921688	0.696934001861568
LHX6	0.15767685674899792	0.13842315300573743
LHX8	-0.017894878828199703	0.7402850331748847
LHX9	0.1644370694118111	0.019905698978569093
LIAS	-0.08532364829237066	0.405567611619131
LIF	-0.04846779063805198	0.7705433965545981
LIFR	-0.00013352087099006288	0.8118772957302804
LIG1	0.04044438819740951	0.34460996378714537
LIG3	0.149813940606058	0.06132412242067487
LIG4	-0.1526151604907148	0.2671992136053789
LILRA1	0.03976688022488004	0.5190717711136134
LILRA2	-0.020238730623230023	0.6090050757055718
LILRA3	0.18286828664573754	0.052648530791971036
LILRA4	0.02914228741064509	0.9806665754539577
LILRA5	0.19079261901696778	0.00800622220857839
LILRA6	-0.046549233017068696	0.8152353289002441
LILRB1	0.10617793430898281	0.08748374859541971
LILRB2	0.13570781392065845	0.13417968175885653
LILRB3	0.02129325401249879	0.6918438897292876
LILRB4	0.08539783927202076	0.4193867061529635
LILRB5	-0.07909935171796391	0.6734009355004602
LIM2	0.016624300828726013	0.3034577637666831
LIMA1	0.11658531469765308	0.14560453954347086
LIMCH1	0.1004808087033145	0.7136486475098552
LIMD1	-0.011778763513492857	0.46563888322053504
LIMD2	-0.04818053830121968	0.5034890161105237
LIME1	-0.1923978209664248	0.11602065370048924
LIMK1	0.1397640327373374	0.09643983638890938
LIMK2	-0.09829969244211549	0.4411395136956029
LIMS1	0.1650419585284474	0.3428456132457366
LIMS2	-0.2282795700720891	0.6715064107373342
LIMS3	-0.006370177365437976	0.5993456605834654
LIMS3L	-0.006370177365437976	0.5993456605834654
LIN28A	0.1287119956583678	0.06993999201531897
LIN28B	-0.023927106507323926	0.7162326162696044
LIN37	-0.20505555358612196	0.012713519088516622
LIN52	0.09801897601581892	0.2838570748905742
LIN54	-0.04660220344319966	0.42489050486653845
LIN7A	-0.11887414338266844	0.20359388944483525
LIN7B	0.10656291346018083	0.6982146573243406
LIN7C	-0.10183127673689019	0.28474363670458125
LIN9	-0.08868682137562565	0.7112179969308956
LINC00594	0.180986019793717	0.06429395221821715
LINGO1	-0.10728774947597029	0.3079531105333647
LINGO2	0.03770428490842509	0.5550216169793925
LINGO3	-0.07523545330466357	0.28767523261615446
LINGO4	0.11861291075794843	0.33628083102899353
LINS	-0.03744774816627944	0.6117714656511879
LIPA	-0.15811845847683484	0.22964430130100366
LIPC	0.032283175255382206	0.33977191943126317
LIPE	-0.002583687418358368	0.4375549303741537
LIPF	0.06780913040759413	0.27967418706592795
LIPG	-0.037325578737531145	0.9310314084606001
LIPH	0.049759546695163366	0.4324632865516055
LIPI	-0.1336336950407674	0.08580343299503682
LIPJ	0.020880141496544564	0.8435711065306413
LIPK	0.0695629633775006	0.49579129670510036
LIPM	0.06464759442373806	0.5486579686537443
LIPN	0.06615182904383803	0.7898037331503087
LIPT1	-0.3023256047023098	0.08691430302000697
LIPT2	0.10172606549283075	0.12487907254203764
LITAF	0.029718838446669716	0.8435711065306413
LIX1	-0.02915667966217161	0.7065597289413336
LIX1L	0.08111674454112726	0.2536949774490108
LLGL1	0.042892817310383614	0.5608378797386533
LLGL2	-0.053511150777620635	0.43446309301291974
LLPH	0.15225159086052895	0.32381989707909775
LMAN1	-0.12849924115341707	0.21916712077621603
LMAN1L	-0.06823830441994823	0.3267998134666251
LMAN2	-0.016312972358933805	0.9117557081590764
LMAN2L	-0.21178160727318207	0.01743268534792225
LMBR1	0.04874512416778035	0.5888034976472227
LMBR1L	0.06980465602652781	0.6205646949583603
LMBRD1	0.20774116283246577	0.00555466569883591
LMBRD2	0.04314178202537702	0.7771695854107821
LMCD1	-0.0504298290814994	0.48496583089895395
LMF1	-0.11566369727724306	0.2720803139769289
LMF2	-0.0561641068410606	0.5023854914973322
LMLN	0.3127014462683258	0.15428226160768496
LMNA	-0.0029997664513552896	0.7123578916536246
LMNB1	0.00019950182830160562	0.9378950746117177
LMNB2	-0.004085712214371748	0.9951662003639801
LMO1	-0.011916861756163221	0.4294248386112408
LMO2	0.11274670459000573	0.22763691239773665
LMO3	-0.07832813001542625	0.22136277070951382
LMO4	-0.10959072347437537	0.18202093071556147
LMO7	-0.033052678849941376	0.369454930155359
LMOD1	0.04217672367769628	0.7435555327377026
LMOD2	0.14948489764858378	0.14860586828272013
LMOD3	-0.08870671763737681	0.26348573397615305
LMTK2	0.05852169513267519	0.6390081541782222
LMTK3	-0.04981282725882735	0.8442483970015283
LMX1A	0.11396788198384682	0.15453274790200455
LMX1B	0.06474912670273524	0.995856736444953
LNP1	-0.10730419197409717	0.22725809044919243
LNPEP	0.1415238189043465	0.19067184672778836
LNX1	0.13388007148213457	0.14715162740622875
LNX2	-0.17279979473298615	0.296196259580047
LOC100129083	-0.14845337237433753	0.4209312146557317
LOC100129216	-0.07148478508819901	0.31207783578413295
LOC100129361	0.12317370819749655	0.21135031424740558
LOC100129520	-0.423849620450999	0.19481099698458737
LOC100129636	0.0011479169370173445	0.824210764772569
LOC100129924	0.05326370264171581	0.3495446474770586
LOC100130301	-0.11497810700626117	0.6083993365346797
LOC100130357	0.10313901507602917	0.25471916319295507
LOC100130370	0.0624249964241251	0.3028566027291071
LOC100130451	0.018513414332848036	0.8347770325219253
LOC100130539	0.20335834519026216	0.42690230163403664
LOC100130705	-0.00770538222517371	0.9972970586413774
LOC100130880	0.012553263787260094	0.8703453945936401
LOC100131094	0.0637609533270287	0.24299954598935913
LOC100132146	-0.07813473069780087	0.8919168108640037
LOC100133267	-0.05819743154666609	0.5400387286426469
LOC100144595	-0.037862733314072576	0.9340461662572027
LOC100287036	0.17837744249669088	0.01574956367895339
LOC100287534	0.024900328292855406	0.7512539089430127
LOC100288255	0.04625334241352738	0.5550216169793925
LOC100288524	0.09150577205053179	0.23025241650958062
LOC100288814	-0.042467685919174714	0.5579260615708194
LOC100289187	-0.07574680783707831	0.9365367387766746
LOC100289561	0.04320513053111257	0.45303518678573873
LOC100505478	0.07177070235761669	0.4350048083498117
LOC100505549	-0.046167920468037915	0.7884711540911239
LOC100505679	0.048967580093554036	0.38926845288738776
LOC100505841	-0.034701036018236535	0.405567611619131
LOC100506127	-0.0716080023645876	0.5429729039777862
LOC100506388	0.04712797530370749	0.4266961317979342
LOC100506422	-0.0731534702812325	0.2724582953545178
LOC100507003	0.12247652384149643	0.13855360072767106
LOC100507462	-0.18276231639671456	0.06132412242067487
LOC100652758	0.21674201293896037	0.028549988660660223
LOC100652824	0.039188903977153355	0.5101369508137771
LOC100653515	-0.010753549097741353	0.8796147063175385
LOC100862671	-0.020117873809423547	0.5023854914973322
LOC100996634	0.0883424673753575	0.45639439283040184
LOC100996693	0.12153811647882624	0.6639492649519045
LOC100996758	0.08760761907772159	0.9269045607066809
LOC147646	-0.0757235776033166	0.27113345534223043
LOC149373	-0.01868277582078841	0.6164506988786879
LOC152586	0.03508851037736211	0.6639492649519045
LOC154872	-0.00030267071127591805	0.9896190225646821
LOC158434	-0.020104979960408963	0.9848088832495473
LOC200726	-0.12073724278158718	0.763702437658355
LOC283710	0.026640381924262765	0.8755203036279279
LOC286238	-0.03649391355877929	0.5090257820250953
LOC339862	0.20040002861215736	0.04859921155253329
LOC388282	0.023393641310645603	0.7040198317751442
LOC388813	0.0028250716192653133	0.6342727306275198
LOC388849	0.05197000478539814	0.34826766464443293
LOC389895	-0.004562762754784798	0.668983622700829
LOC391322	-0.1080613272940243	0.9610158666504824
LOC401052	0.1606218050715104	0.058501298584125803
LOC402160	-0.05956556344379347	0.8741562372542594
LOC441155	0.0278574624098812	0.7713072687057492
LOC554223	0.14878551376572682	0.23317584786363588
LOC643037	0.04070113374028403	0.37503689767469184
LOC643355	-0.05519175396093645	0.3689934924253766
LOC643669	-0.1626293484329241	0.057881402380479514
LOC643802	0.03514554358965316	0.3042718391918017
LOC646862	0.023043180562395665	0.668525586513203
LOC653486	0.0945963464246562	0.27855488280500074
LOC728392	0.08254265802340306	0.2576185263247307
LOC728637	0.04089340845555153	0.4928673981967613
LOC728819	0.19241246509943424	0.27424063054695447
LOC729020	-0.18210516130740664	0.09639806115443038
LOC729159	-0.24456864300165893	0.046431229663681385
LOC729574	0.09510264006970798	0.3223329254884817
LOC730159	0.1080237931700337	0.13722449716154775
LOC730183	0.12474946056951686	0.3526210594358995
LOC81691	0.042714055934772406	0.5417571422775618
LOH12CR1	-0.1176843360662584	0.08054391078416342
LONP1	-0.0893702362700004	0.1826667593972906
LONP2	0.13993467864573111	0.23608401482507102
LONRF1	-0.01489350134328385	0.2751142250031152
LONRF2	0.08180458968848237	0.2957962809547562
LONRF3	0.041267331214103954	0.6390081541782222
LOR	0.20834420725919955	0.07970877262758544
LOX	0.15858870329089753	0.019405888054208793
LOXHD1	0.03707320704810077	0.39731495776771464
LOXL1	0.12105286031608396	0.09096467633668041
LOXL2	-0.09963679605640352	0.14666930617776217
LOXL3	0.004793644542263928	0.9275922351506929
LOXL4	-0.008739911650971266	0.9910230780145521
LPA	0.01570680392067093	0.6925579577396107
LPAR1	0.031679156730232916	0.5888034976472227
LPAR2	0.03529339219392734	0.5768492437288166
LPAR3	-0.026029692184309006	0.7494540709778692
LPAR4	-0.10756227989219593	0.3548671119303166
LPAR5	0.03616444066370824	0.47308008115208333
LPAR6	-0.10560367182513804	0.7665756727032352
LPCAT1	-0.02330413771719082	0.6841754486939908
LPCAT2	0.04529037633484792	0.4202212870626687
LPCAT3	0.07881476883516231	0.28944580117636776
LPCAT4	0.16996828634520988	0.10262033334142277
LPGAT1	0.003477049741940306	0.7324550642335889
LPHN1	-0.04920253755798019	0.619343402467595
LPHN2	0.04625398304280185	0.43788491180355493
LPHN3	-0.06305310040033844	0.44680628489570695
LPIN1	0.0018061433353671538	0.9848088832495473
LPIN2	-0.004633165562403396	0.7033014588114646
LPIN3	-0.08304461596545411	0.6359182874261922
LPL	-0.05382886910220471	0.39058961992406716
LPO	-0.05359139772475224	0.5113619856121068
LPP	-0.08525210193315104	0.7065597289413336
LPPR1	0.10414062965597475	0.5348999070847245
LPPR2	-0.039066823018295845	0.7619543928085246
LPPR3	-0.026519811186276766	0.6489376953717834
LPPR4	0.028163111434238816	0.7765062277442031
LPPR5	0.12389156793266003	0.15521288010557227
LPXN	-0.030771210152969086	0.48598727556174437
LRAT	0.032455394063007154	0.6727691962374553
LRBA	-0.029424123147328913	0.5585078364632462
LRCH1	-0.03927558577185242	0.4178929777453061
LRCH2	-0.05362025124796061	0.8165794967663872
LRCH3	0.05980517406759806	0.2892307680289631
LRCH4	0.08536701359046835	0.22540079202701335
LRCOL1	0.0988353108518381	0.27941901019398185
LRFN1	-0.0018972983179970117	0.9344718700530348
LRFN2	-0.0723444952181795	0.8076752415257629
LRFN3	0.043988620208322525	0.4293022682171679
LRFN4	0.08582379036729411	0.09796849487688127
LRFN5	0.052398932175445716	0.5429042654334961
LRG1	0.06832593533418539	0.19354322293712745
LRGUK	0.033540866435666256	0.5649267442725578
LRIF1	0.2798480177664109	0.0825395175476924
LRIG1	0.026445671743236043	0.6386863107838298
LRIG2	0.043295800564383306	0.34416833399375246
LRIG3	0.17442906422574866	0.10207477674576046
LRIT1	-0.028293764012773698	0.5735490353780941
LRIT2	-0.05496912758431677	0.2655058064710395
LRIT3	0.05688546243031146	0.419814835821975
LRMP	0.006513860393517495	0.754051996337312
LRP1	0.052058683274217275	0.3014289131974983
LRP10	0.10242595431638081	0.47897234231230035
LRP11	-0.10526147200798393	0.1517943419343799
LRP12	0.020360041789250227	0.6702445518591206
LRP1B	0.12138458503680057	0.1783639573367911
LRP2	0.07100024386841468	0.4441983414918447
LRP2BP	0.02542207044972381	0.7527232186508953
LRP3	0.10897131345653917	0.05139363602067094
LRP4	0.029046097405214282	0.21585496707081553
LRP5	-0.05329453516647905	0.5423305526286195
LRP5L	0.10866855214665383	0.06115161282987335
LRP6	0.1188471248735787	0.11205875758941156
LRP8	-0.18447700598609731	0.23505881332439726
LRPAP1	-0.07536508595164108	0.36623239960192266
LRPPRC	-0.00851196362105159	0.9468672094110694
LRR1	0.042684717171056256	0.8422168730529969
LRRC1	0.010701850809077705	0.7822909881260667
LRRC10	-0.05492804715072644	0.698855307680838
LRRC10B	0.20743828573442483	0.08054391078416342
LRRC14	-0.04677962893251832	0.38204905273669754
LRRC14B	0.03611130171522946	0.4416529669829834
LRRC15	0.02087753261883195	0.6897033312634205
LRRC16A	-0.005306951193926247	0.9741334729220296
LRRC16B	-0.09667902382553838	0.11926875377999396
LRRC17	-0.11972461919552708	0.3217022579811092
LRRC18	0.08552835490018307	0.6346841087978247
LRRC19	-0.18067245136797616	0.12298987720083393
LRRC2	-0.03723192143154807	0.5084706735321778
LRRC20	0.0733857867282543	0.802493381665212
LRRC23	0.09866345857819066	0.6924585255530707
LRRC24	-0.07157433628882794	0.17040357193563216
LRRC25	0.07208776392746992	0.3929824312488682
LRRC26	0.07202431101583628	0.5625884950180302
LRRC27	0.14877163466865392	0.25544186729793017
LRRC28	-0.10749560066319781	0.49164729894826154
LRRC29	0.006506406150765938	0.4577388593423698
LRRC3	0.2855199339751629	0.004072345423855772
LRRC30	-0.008505034469490797	0.8196930015226556
LRRC31	0.11994856244221348	0.0554554893821091
LRRC32	-0.013135506660983698	0.47308008115208333
LRRC34	-0.07227205079887201	0.26385547141241417
LRRC36	0.06399196901038604	0.15781724344898806
LRRC37A2	-0.005724621253996617	0.9565170836368113
LRRC37A3	0.15435757709888034	0.07418519961581105
LRRC37B	0.0663285258099555	0.3951594753487956
LRRC38	-0.24705376317552444	0.12279748866162862
LRRC39	-0.0754099180570723	0.6776207903650968
LRRC3B	-0.10600887443985292	0.21591750665126974
LRRC3C	0.10248928879631565	0.22135294992626564
LRRC4	-0.0881849315289951	0.6211757339937689
LRRC40	0.00607287892524649	0.7911369272166726
LRRC41	0.09312617993674066	0.27343955040294365
LRRC42	-0.022369418332819607	0.979537077162379
LRRC43	0.20000015933852655	0.012407079109286638
LRRC45	0.04643153941989817	0.7652544514153745
LRRC46	0.0952229302212016	0.10408649522727283
LRRC47	0.1115978189102122	0.22630561961367612
LRRC48	0.06127558045291429	0.5280867226356166
LRRC49	0.12546534346192953	0.12966048457464704
LRRC4B	0.09457956068007338	0.09878981507264468
LRRC4C	-0.03756554730521064	0.7305018789449144
LRRC52	0.04805837080862152	0.6803651938256967
LRRC53	-0.14702941246172932	0.2039018069903452
LRRC55	0.08249376509875948	0.3657734736631417
LRRC56	0.03935914937696988	0.5509678498310616
LRRC57	-0.013376546732267557	0.8483936837614948
LRRC58	0.026263350660237467	0.8941254459421641
LRRC59	-0.11541319606521498	0.3319495471281787
LRRC6	-0.04739987445200111	0.3911891623072654
LRRC61	0.008791639210704555	0.9289677457898171
LRRC63	-0.10958789822176135	0.3450519549612793
LRRC66	0.050630656942298395	0.7181727295434657
LRRC69	-0.0800827063768484	0.41094663985739077
LRRC7	-0.1094547495444913	0.9661733351323404
LRRC70	0.013537370357927644	0.945489258884019
LRRC71	0.055691456421055385	0.2751142250031152
LRRC72	0.068267463205937	0.679730940670586
LRRC73	0.038025098771708656	0.5434782804217637
LRRC8A	-0.17982199414946054	0.1823045232585051
LRRC8B	0.15307218771889894	0.11482069301143606
LRRC8C	0.026659297673157886	0.6502175702815709
LRRC8D	-0.11399415277093643	0.2119930579545528
LRRC8E	0.02970119496217889	0.5232485761963606
LRRCC1	0.1022063625306905	0.2042993224875136
LRRD1	0.03391253208041855	0.680999673160384
LRRFIP1	0.11721430649025755	0.1758644220555714
LRRFIP2	0.026160928265350703	0.5761884864414268
LRRIQ1	0.06557375843285	0.5790535087260413
LRRIQ3	-0.05370251957408928	0.419814835821975
LRRIQ4	-0.034798345725652324	0.3722310839983827
LRRK1	-0.028684322653159833	0.9172830834833048
LRRK2	0.1918644001200163	0.028051254009584067
LRRN1	-0.016006893910161617	0.7356503278872961
LRRN2	-0.133434153667485	0.48893284506061985
LRRN3	0.009880767228712992	0.7214102879016548
LRRN4	-0.032737182510125834	0.3657734736631417
LRRN4CL	-0.07529476122560182	0.23822676184697167
LRRTM1	-0.27058351695682126	0.05307247948630945
LRRTM2	-0.005252271642573044	0.7198898519943127
LRRTM3	-0.0103700288751621	0.8612168171407313
LRRTM4	0.12017550357297242	0.23132671977163222
LRSAM1	-0.030062637882879495	0.4142591015763798
LRTM1	0.018222495994828725	0.1828726911074623
LRTM2	0.004672767992476084	0.9589865377506303
LRTOMT	-0.3347445936894784	0.01909356655765046
LRWD1	-0.01044489434217477	0.8875290994840954
LSAMP	-0.048216384781499116	0.48799674969194495
LSG1	0.10992890233556958	0.2774047583955309
LSM1	0.004618474024659397	0.8260035715910904
LSM10	0.08257458727409242	0.20989695370207995
LSM11	0.16554140873317155	0.09314885393419954
LSM12	-0.05388252869521772	0.41094663985739077
LSM14A	-0.18003098276446558	0.11723044799998845
LSM14B	0.1260312536652594	0.04474642724413796
LSM2	0.24448811026745873	0.004727416978642036
LSM3	0.055465312902696635	0.3204435851610571
LSM4	0.015864795092977616	0.9065556938078381
LSM5	0.057600654239559845	0.5276495648510372
LSM6	-0.1926997867631292	0.44841414745613184
LSM7	-0.1903729442414712	0.09501908849180331
LSMEM1	0.04791698223935938	0.6205439693409034
LSMEM2	-0.06114614674261162	0.44371019877372475
LSP1	-0.15184975091852124	0.11783904766438033
LSR	0.05994094760212857	0.6860836028306128
LSS	-0.2217728940975258	0.05600934126890921
LST1	-0.06595703915021822	0.3698486012963057
LTA	0.08505051036559635	0.17648129104426435
LTA4H	0.020637398109793693	0.797143811562854
LTB	-0.047182870715825886	0.33454397278240233
LTB4R	0.11641337694137878	0.4587878298409451
LTB4R2	-0.033130338153630604	0.6882776692152174
LTBP1	0.08988004392584553	0.2583469303201338
LTBP2	0.04113298649123113	0.45182491576942074
LTBP3	-0.059717444741691626	0.4233852989034106
LTBP4	-0.015350938954415657	0.7331065120034903
LTBR	-0.14203659434444496	0.020276221889493313
LTC4S	-0.1960430708874316	0.05679246645553009
LTF	-0.011506021257690263	0.7942094457334474
LTK	0.06137017067731803	0.4509534570696411
LTN1	-0.07595522893688383	0.35712217480251196
LTV1	0.07275203589286995	0.31481908644616685
LUC7L	0.017723400246292167	0.649520906977915
LUC7L2	0.0972486191478853	0.8024315311716395
LUC7L3	0.027416712486701824	0.6975640551245406
LUM	0.055145265844795115	0.37607992887540975
LURAP1	0.004865373574083172	0.8765473376394237
LURAP1L	0.029725354240762298	0.8830291739973526
LUZP1	-0.03467911582111178	0.6126451313926271
LUZP2	-0.2002327728097	0.0977929992134012
LUZP4	0.03702971876861289	0.9282799636820462
LUZP6	0.12796590510841377	0.08223398944159711
LXN	-0.03427443697342571	0.8192694480061483
LY6D	0.16649790056272074	0.07579756974146938
LY6E	0.04673690914538795	0.3381966386836215
LY6G5B	-0.049018670668048714	0.4129365689876966
LY6G5C	0.07531779319819569	0.6266868066137614
LY6G6C	-0.0813925755371449	0.24863358132116042
LY6G6D	-0.06970898197536692	0.27984949041354146
LY6G6F	0.11586770246052136	0.1469103154161035
LY6H	0.08515867709464037	0.6645777367343144
LY6K	-0.11192302232364441	0.4436222549902451
LY75	0.1348065876361185	0.12154285501950408
LY86	-0.05460885333887655	0.2725925371711835
LY9	0.05930300166603664	0.5837990232442752
LY96	-0.046299784468591725	0.27817114803344545
LYAR	-0.05571544371814146	0.4070350843825584
LYG1	0.033726456850156294	0.7389781429089807
LYG2	-0.16641277759958387	0.1834421704081235
LYL1	0.042702352447874514	0.832659927440944
LYN	0.06408479075398	0.7461184553118894
LYNX1	0.0560990473646986	0.2943084365817179
LYPD1	0.08685095316991319	0.4577388593423698
LYPD2	-0.07205285216749506	0.3930446119598431
LYPD3	-0.05295763372177086	0.7573415858706164
LYPD4	0.17458160153843852	0.08835959255562964
LYPD5	0.03577913990131232	0.6589300285122763
LYPD6	-0.09829629629641283	0.84018639880391
LYPD6B	-0.025704707030423744	0.8905485694012332
LYPD8	0.06831653719318968	0.810535047037133
LYPLA1	-0.018619031365966817	0.8891806538085042
LYPLA2	-0.049079554498050175	0.9090456805925655
LYPLAL1	-0.06479406983863122	0.725301952590037
LYRM1	-0.09967672760980273	0.22398924269849507
LYRM2	0.03387344624696758	0.7547095594699244
LYRM4	0.052671543759895405	0.3853566855906607
LYRM5	0.06522033781183757	0.6126451313926271
LYRM7	0.04639677289687972	0.7305018789449144
LYRM9	0.02424514633160817	0.766725662842751
LYSMD1	0.04815783389945679	0.20297907009747707
LYSMD2	0.045787917554210224	0.8618969428489006
LYSMD3	-0.052125323342074335	0.616903969452396
LYSMD4	-0.05976912865555189	0.5283117831669231
LYST	-0.038781400303649474	0.8919168108640037
LYVE1	0.13607228252747958	0.033504361770765746
LYZ	0.11213490354704665	0.1452295973470854
LYZL1	0.0752973012021552	0.2688032055294298
LYZL2	0.00461930740604576	0.6721376878535883
LYZL4	-0.12717916170833546	0.252559588639243
LYZL6	-0.03733794137044132	0.840824683870439
LZIC	-0.028007842759452135	0.5838344542831155
LZTFL1	-0.012663157589082014	0.5728900692522911
LZTR1	-0.026472915935553665	0.679730940670586
LZTS1	-0.12440374902800917	0.21076194950895788
LZTS2	0.07929394301578996	0.24510170018032518
LZTS3	-0.21688888294951214	0.6383896771030524
M1AP	-0.04171147935816558	0.4384567183310534
M6PR	-0.13042933859980327	0.17948330936131263
MAATS1	0.044641044116955304	0.9620342513975094
MAB21L1	-0.23317212437558454	0.0317744255473685
MAB21L2	0.1713837223847844	0.22136277070951382
MAB21L3	0.11282881904323587	0.14451381387320356
MACC1	0.09365510633933322	0.319173052358098
MACF1	-0.028469516252964813	0.725301952590037
MACROD1	0.0093665225679107	0.9172830834833048
MACROD2	-0.19341654602080827	0.04025044497188379
MAD1L1	-0.11457221609103342	0.28973976797730927
MAD2L1	0.10315563844532333	0.11164697018014616
MAD2L1BP	0.3082748876241407	0.003431721520556238
MAD2L2	-0.3677639002067201	0.027804715207507737
MADCAM1	-0.15388659530423976	0.11521959023445771
MADD	-0.02936721766384004	0.5238900676603273
MAEA	-0.05390827083739478	0.28071180242915017
MAEL	-0.03645448288890965	0.797143811562854
MAF	0.07601023622575692	0.40215582427206387
MAF1	0.0810866475270599	0.3428456132457366
MAFA	0.16456670584376712	0.2354001963642678
MAFB	0.03785419377120539	0.7758430330352242
MAFF	-0.031076402964545762	0.8354527814845645
MAFG	0.05853023701249475	0.3910674726950454
MAFK	0.03441139289722521	0.5957413586208042
MAG	0.11504566078836624	0.1303188636585515
MAGEA1	0.14220145385640096	0.02848723205580031
MAGEA10	-0.12150416169444621	0.06927432726167451
MAGEA11	-0.14904941477275482	0.15935088433578493
MAGEA12	0.06607463092697269	0.38660847443090207
MAGEA2	-0.07798989055480536	0.6414845702685481
MAGEA2B	0.0664440379827084	0.5855832493037271
MAGEA3	0.05733474144635195	0.2507697162494007
MAGEA4	-0.04428041878564356	0.4070350843825584
MAGEA6	0.003993334522207588	0.9799762384819697
MAGEA8	-0.08339958810440383	0.4263988326236251
MAGEA9	-0.057205749794995576	0.758658657157653
MAGEA9B	-0.057205749794995576	0.758658657157653
MAGEB1	-0.1119086086722018	0.153034455872882
MAGEB10	0.05316216431089679	0.535935843536106
MAGEB16	0.09279188343467219	0.2405650329529454
MAGEB17	-0.07987481955121518	0.27855940099084686
MAGEB18	-0.20545836988971422	0.25240028051295704
MAGEB2	-0.13716540919272172	0.03616974407457103
MAGEB3	-0.002674861047869681	0.9015032871896465
MAGEB4	0.08083201195375489	0.6520536255366902
MAGEB5	-0.08094698337139289	0.39779462589374637
MAGEB6	-0.054152328024199586	0.8448918365498951
MAGEC1	0.039931746445463906	0.9232777072386547
MAGEC2	0.06074966497997746	0.34240542932017715
MAGEC3	0.17598746668609908	0.03063367505044292
MAGED1	-0.1189583845182328	0.12300757436932509
MAGED2	0.19399113505297425	0.07724551200073117
MAGED4	-0.1802588911407563	0.6677236263526224
MAGED4B	-0.1802588911407563	0.6291429022073048
MAGEE1	-0.04521687037160177	0.6315166899791924
MAGEE2	0.07443404270417697	0.5873700030617752
MAGEF1	-0.059097451180030514	0.6776207903650968
MAGEH1	0.0976898771919213	0.134098790903063
MAGEL2	-0.05380271186695575	0.38488309811529753
MAGI1	-0.14674261125996155	0.034338012134877235
MAGI2	-0.017386589063379254	0.9861897490478885
MAGI3	0.013238222577280865	0.8946542553055019
MAGIX	0.028976666572836745	0.9365367387766746
MAGOH	0.17022831805049332	0.02421567623316924
MAGOHB	-0.1079083342511643	0.696934001861568
MAGT1	0.04432319263093796	0.5440525973223991
MAK	0.11293156653241669	0.3708413944596557
MAK16	-0.17831935819404018	0.0782788122792637
MAL	0.0045960072286277505	0.758658657157653
MAL2	0.061860073124358324	0.7931378633321695
MALL	0.03334223029524232	0.5731472176912942
MALSU1	0.16919474335355256	0.0819293790299721
MALT1	-0.0028153690899989695	0.9911190733621511
MAMDC2	0.07780744278151447	0.5573445816226226
MAMDC4	-0.03382642911092342	0.5832048443945184
MAML1	-0.055731877369784015	0.3982777910528984
MAML2	0.06375002828430405	0.49798421578089636
MAML3	0.0036377437638746867	0.924841867006109
MAMLD1	0.030972195495183635	0.8152353289002441
MAMSTR	0.02442516006610737	0.23200213272680992
MAN1A1	-0.032669323730636184	0.7168791178989431
MAN1A2	-0.07190029791943744	0.44991462611295374
MAN1B1	0.04997828928804424	0.5802381879157262
MAN1C1	-0.06922972943802365	0.41145646514250545
MAN2A1	0.07915173916618891	0.615077163470757
MAN2A2	-0.061249178461348204	0.38346447216767077
MAN2B1	-0.05292914016457229	0.31207783578413295
MAN2B2	0.052043273840719044	0.9344718700530348
MAN2C1	0.05103018584832484	0.8051716588776473
MANBA	0.1840676228930029	0.015787021614815284
MANBAL	-0.057891354095967885	0.9337836777413576
MANEA	-0.06111423905447503	0.4725464060823503
MANEAL	-0.11311898824924953	0.6029598085283472
MANF	0.14708879793279045	0.03198160201346651
MANSC1	0.12887581765761874	0.1403223276640185
MANSC4	-0.11331309516802084	0.20223672794806824
MAOA	-0.057041477438639	0.45931281993683937
MAOB	-0.04937193535535658	0.7665756727032352
MAP10	-0.008409255990325756	0.8834189701812203
MAP1A	-0.06050326578844287	0.32893919601663035
MAP1B	-0.05381774041137353	0.5001822854807425
MAP1LC3A	0.07918319388350875	0.7078467529191004
MAP1LC3B	0.09101493120834535	0.21940745267353912
MAP1LC3B2	0.014061306563202468	0.8673997039195447
MAP1LC3C	0.22854180290489043	0.00911612699120484
MAP1S	0.10967959891718743	0.22630561961367612
MAP2	0.15344434531531856	0.09314885393419954
MAP2K1	0.24906189403315304	0.01237679788021558
MAP2K2	0.35427357779139407	0.008534205843632799
