6h_DMSO_rep1	6h_DMSO_rep2	6h_treated_rep1	6h_treated_rep2	72h_DMSO_rep1	72h_DMSO_rep2	72h_treated_rep1	72h_treated_rep2	120h_DMSO_rep1	120h_DMSO_rep2	120h_treated_rep1	120h_treated_rep2
ENSG00000141385	0	0	0	-1.53034432269963	-2.49742758327396	0	0	-2.29792802014656	0	-1.98859465238031	0	-2.67174071894216
ENSG00000141425	-1.0342998289805	-3.36911296761418	0	-1.20964029307778	-0.811655524401077	-1.24921057191745	-0.590662194787951	0.14117888474511	0	-1.60840685773172	-1.61272963478624	-1.20099180203811
ENSG00000141429	-0.33795839749837	-0.115561768212725	-0.124940524532166	-0.0262541761300988	-0.337201002175419	0.188455942656001	0.0405700400509968	0	-0.0765956727120568	-0.130308949783285	-0.359927547989352	0.104253230186121
ENSG00000141446	-0.63431085988958	-0.576747115465124	-0.667729647746757	-0.355629148317589	-0.797895238936713	-0.700461536091759	0	-0.749582514923621	-2.35126264153382	-0.515279277450156	0	0
ENSG00000141447	-0.732888237369309	-0.538800816300574	-0.890886876952176	-0.676972599702467	-0.741886478070806	-1.12588114351874	-1.12622939472809	-0.655170301759879	-1.25133252173291	-0.563032998322669	-1.03059848927115	-1.10035863918752
ENSG00000141524	0	0	0	0	0	0	0	0	0	0	-2.88635159474501	0
ENSG00000141551	0	-2.00463240179437	0	-1.58600678850289	-1.76956701998158	-1.31499957890459	0	0	-1.92109112006637	-2.10803775243385	0	0
ENSG00000141556	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141564	-1.29734292212621	-1.18575476483232	-2.0652375109707	-1.42016316738021	-0.900472013495432	-0.575118836433117	0	0	-0.680384765840541	-0.907577504548409	-3.15073329872088	-1.77062823031521
ENSG00000141568	-1.26538254257678	-1.76837934203157	-1.52390206143312	-1.16839509209557	-0.708210772617942	-0.626867384874119	0	0	-1.62730721908471	-0.591433599327221	-4.32298968562472	0
ENSG00000141627	-0.415685903276686	-0.65154982320721	-1.13631996436953	-0.773099005237176	-0.101715108244028	0.258393095102002	-0.251035486068552	-3.87381865774882	-0.388466993538416	-0.295506802264276	-0.341805170872638	-0.399986502977541
ENSG00000141664	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141867	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141905	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141959	-0.938022838547208	-0.852416236799645	-0.212290053564867	-0.602086519188917	-0.639806784702644	-0.462293899349287	-1.76397250480338	-3.69840647443117	-1.81621854977773	-0.759316578897232	-2.29557669922636	-1.63995384701565
ENSG00000141968	-3.96657095898584	0	0	-4.03401582977477	-1.4220077012079	-2.20894026002671	0	-0.842907979333035	0	-2.16628504042646	-1.48148085730319	-1.14298877150525
ENSG00000142185	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142192	-0.28709296406308	-0.268858257120578	-0.594807904103569	0.0668189537126035	-0.0492327078253745	-0.0561741619147583	-0.00444015780968279	0.447196652515281	-0.254950057734272	0.0618201990137908	-0.0225259685168047	-0.118977580930356
ENSG00000142197	-0.782788686970962	-1.00458502790801	-0.993979450364669	-1.04769449071333	-0.914884342429448	-1.01707115867068	-0.675158622406832	0	-0.356302296712778	-0.673697751589285	-0.2489864316041	-0.40375011565304
ENSG00000142207	0	0	0	-3.74181875628438	0	0	0	0	-2.6811665793285	0	0	0
ENSG00000142230	-0.450099420564547	-0.554783536899122	-0.385898212174265	-0.556619938735808	-0.355261523451998	-0.660209451691828	-0.576243239070099	-0.553271625746606	-0.226966219166293	-0.164506458174669	-4.06206235315507	0
ENSG00000142347	-2.74210320374251	0	-2.29838653365243	-1.02968754693221	-2.15242873620897	-4.96587775296464	0	0	0	-3.71396818959508	-2.86340863391664	-2.10742687781594
ENSG00000142541	0	0	0	-4.37442803757683	0	0	-1.6523598725424	-1.09369719034101	0	-2.4892388787509	-1.64338220742623	-1.70128843458889
ENSG00000142599	0	0	0	0	0	0	0	0	-1.14316308558567	0	-3.65076139710627	0
ENSG00000142655	-2.56074266022483	0	0	0	-1.89510711154669	-2.26466819947439	-4.9684467804398	0	-2.69880488467526	-2.66482700145483	-3.08640585582965	0
ENSG00000142657	0	0	0	0	0	0	0	-2.34443059080591	0	0	0	0
ENSG00000142687	-3.59441603239161	-2.56400121736374	-2.5749078640091	-2.72981546669703	-2.01559347571077	-1.74462186304735	0	0	0	-2.31197118663101	-1.70854723932023	-1.044977848617
ENSG00000142856	-0.357606833065768	-0.615577025454112	-1.02888285215196	-0.410433116504018	-0.147037217607706	-0.309641702310158	-0.776797051597334	-1.9982101029003	-0.542835031301011	-0.243331492605524	-0.357709990083385	-0.20214146442401
ENSG00000142864	-2.02788189615457	-3.82028984733963	0	-2.3238723103244	0	0	-1.92183371253007	-2.00977603848439	-1.89716965941662	-1.56527949145895	-1.74441197388019	-1.83486490301514
ENSG00000142875	-0.677430633880307	-1.12177588355133	-1.14971541735704	-0.815352308674684	-1.01161510269817	-0.716588222888466	-0.998453777058142	0	-1.43880780280325	-0.840182008704007	-1.41235281483006	0
ENSG00000142892	-1.36560987616931	-1.21379855241563	-1.52573712694748	-1.41888668829373	-2.36572580189883	-1.70635230452886	0	-0.876444833555738	0	-1.99739413456252	-1.57813780147455	-1.568956124009
ENSG00000142937	0	0	-1.27091968885463	-2.00392996959785	-2.63277784303964	-1.66700742594381	0	0	0	-2.61812486424477	0	0
ENSG00000143013	-1.45693860798692	-1.29315551447231	0	-1.41353146616861	0	-3.16006585077829	0	-0.894421839084016	-1.78465425584474	-1.45461492986846	0	0
ENSG00000143033	-3.27395733470773	0	0	-1.78468118849983	-4.14977699935206	-4.29808521974737	-2.95973449613943	-1.19930785712886	0	-2.14949196832703	-2.66772374130994	-1.56258955897845
ENSG00000143106	-1.42543866900389	0	-1.10427801563722	-0.838743866813934	-0.718034972516314	-1.91616172388139	-0.12376738210858	-1.6648674099846	-1.2300004322476	-0.401789982221509	-0.0437668814424555	0.136639800410563
ENSG00000143119	-1.8418406567283	-1.77066801596944	-1.8567643839557	-1.92737985676333	-1.07246103206108	-1.19517624205262	-0.985375071889381	-2.31478367317193	0	-2.15348939290636	-1.4992150142779	-1.08626925092613
ENSG00000143157	-1.78261993229285	-3.66377285551313	-1.1840957415485	-2.37506694183098	-2.58770131259046	-1.91873360729996	0	-3.68800578756017	-1.81087835314531	-1.38236781796341	0	-2.99175936485299
ENSG00000143164	-3.92516828776495	0	0	0	-1.77438396142555	-2.30451389298938	-1.87371443075309	-0.846564253323906	-1.55551504790718	-1.09081070891883	-1.4138934093543	-1.95613224709225
ENSG00000143183	-0.981990656003167	-1.29692312888677	-1.33784293005314	-1.26481560820947	-2.30099186304463	-1.99491783525412	-2.69047382397958	-0.601058882664057	-3.83767749837362	-1.83443025712194	0	0
ENSG00000143190	0	0	0	0	0	0	0	0	0	-3.6716260473	0	0
ENSG00000143207	-2.28917681741644	-2.68519583356275	-1.58858492566566	0	-2.98058224877166	-1.39452692456013	-4.24370784040395	0	0	0	-2.48208798451608	-2.37883365204093
ENSG00000143228	-1.82052292297806	-3.43587120581874	-3.12083225711733	-1.37607591801682	-1.78245611585939	-3.34027407835783	-2.18773741567688	-1.55633482026121	0	0	-2.0219622561034	0
ENSG00000143294	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143324	0	0	-6.455500197735	0	-2.05154679308901	-1.66014916110359	-1.6761694623714	0	-2.30231159817066	-1.53945385181266	-3.97765973821157	-2.70777934038096
ENSG00000143337	0	0	0	0	0	0	-2.74440279390321	-2.81447316231432	-2.09833215417488	0	-1.20807003197464	-0.998683469698995
ENSG00000143353	-0.674605521632134	-0.437126808091384	-0.760803330872751	-1.65811303122392	-1.46922887685484	-1.20714986625847	-0.945037682492182	-1.66176836990276	-0.9639074240084	-1.43108825872081	-1.10507227207536	-0.927123759867808
ENSG00000143376	-0.818943774666353	-0.609848288746264	-1.00986437260891	-0.665998986834897	-0.605439491193035	-0.546143712580022	-0.554378109512694	-0.672043267683867	-0.466589415955988	-0.465163616940328	-0.28361281845904	-0.450171004011987
ENSG00000143379	-1.02397673922736	-0.550332646185047	-0.90058622031254	-1.34818676372536	-1.35715391049662	-1.40550599461017	-1.08384786131779	-2.45979335746246	-2.36532735912314	-0.846422927189714	-1.2914846029372	-0.959151542301821
ENSG00000143393	0	-2.61174955182244	-2.91658048881658	0	-3.20368660189648	-3.89950061469093	0	0	0	0	0	0
ENSG00000143398	-2.12343069980677	-3.04344862448823	-1.89341995926104	-0.907072290425837	-0.79492159935171	-1.17901556949879	0	0	0	-1.12171348922094	0	-3.1481530472795
ENSG00000143401	0	0	0	-2.23846364737114	0	0	0	0	0	0	0	0
ENSG00000143437	0	0	0	0	0	-3.39383865178172	0	0	0	0	0	0
ENSG00000143442	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143476	0	0	-1.82973500957095	0	0	-2.96610031715299	0	0	0	-2.6799816698048	0	0
ENSG00000143493	-2.30849894420271	-5.81525756792951	-2.07167869698377	0	-4.01943353611684	-1.8330439059156	-2.35722829756689	0	-1.56218191950873	-2.54011768866665	-2.30409573952948	-1.78877644690351
ENSG00000143514	0	0	0	0	0	0	-4.32703067640815	-2.51016769293124	0	0	-6.18544861039685	-2.63545973795807
ENSG00000143549	0.259711582673414	0.252743187618606	0.0621002692403975	0.281921477432776	0.226424232392492	0.0160981248620651	0.263742781592935	0.424441287879631	0.35576816446529	0.308416354858587	0.173723427332889	0.14562842599049
ENSG00000143569	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143614	0	0	0	-2.64978539097316	-1.54787644392317	0	0	0	0	0	0	0
ENSG00000143624	0	0	0	0	0	0	0	0	-3.48057225692251	-0.923617555510626	0	-2.40870375014376
ENSG00000143641	-1.362166573593	-1.18187143998588	-1.08764790137808	-0.66717863138633	-0.545372783453113	-0.735738588544554	-1.45928912563903	-1.53862145944113	-1.01232344216774	-0.995784609862081	-2.05966792883598	-2.71528838883911
ENSG00000143643	-2.30410386727621	-0.709852392311559	-1.02447280453113	-0.608938279958654	-0.966301819565413	-1.22563489841781	-0.940246782712168	-0.871149398310483	-1.35380671659152	-0.512754711059105	-1.50099382950308	-1.02948726614753
ENSG00000143669	0	0	0	0	0	0	0	-2.8957713305642	0	0	-1.72892751041644	0
ENSG00000143674	-1.20985212508774	-0.777859188292162	-1.08608613047863	-1.02618692433199	-0.891911838771624	-0.841674228793232	-1.17144743579788	-3.63042201323961	-1.13713129491183	-0.624217692174441	-0.872223740834452	-0.904138696735746
ENSG00000143702	-3.05705891187321	0	0	0	0	0	-1.54250981550817	-1.90925553726129	-2.30741700671964	0	-2.42039899347766	0
ENSG00000143742	-0.424977975812816	-0.298468202717242	-0.358198521317469	-0.560359496206633	-0.696282544113969	-0.609593462099854	-1.26969192730484	-0.723034253427863	-0.866251127597239	-0.672818450642372	-2.39765305441127	-2.05625791938325
ENSG00000143748	-0.504464766914855	-0.363802058715765	-0.56338242276455	-0.946904199365709	-0.730062565759109	-0.571958896603208	-0.824477052539739	-1.18039376501575	-0.69553991588439	-0.796248973263131	-1.55077459065945	-1.52734452496958
ENSG00000143799	-1.00604708498061	-1.03454598440741	-1.29629407053908	-1.16533949849593	-1.23283121270708	-1.49335976698427	0	-1.92345612460158	-0.693464908185257	-1.2321313057388	0	0
ENSG00000143815	-2.16475502516458	-1.96676558143503	-2.14998069403415	-4.00022503223508	-2.6049763621859	-1.73673800039455	-1.50355004046918	-1.96965955410315	0	-2.91142190265049	-2.66435704129833	-2.92457803496856
ENSG00000143851	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143870	-0.226293577283933	-0.0813617686239007	0.136700612036647	0.111902317473151	0.149729253038472	0.0600684917693302	0.189901313325263	-0.442916367214609	-0.370511286022545	0.183568180945485	0.029131153651273	0.0434708599035988
ENSG00000143924	-2.02265178126112	-1.38082301534408	-2.08168820856738	-1.11555906623691	-0.940816048312097	-0.974796217877857	-1.20485618054757	-1.24503370359691	-1.7897954227179	-0.790616646419066	-2.95369306062597	0
ENSG00000143933	0	0	0	0	0	0	0	-2.52340894929595	0	0	0	0
ENSG00000143970	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143995	0	0	0	-1.44371832669468	0	0	0	0	0	0	0	-1.35937843021059
ENSG00000144028	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144029	0	0	0	0	0	0	0	-0.645825658435546	0	0	0	0
ENSG00000144136	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144224	0	0	0	0	0	0	0	-1.75823011858014	-4.12227003263535	0	0	0
ENSG00000144228	-0.261103090679666	-0.507231617793175	-0.593651917026233	-0.583599157930243	-0.428899067948385	-0.373240503254909	-0.697547118319907	-1.92836491932429	-0.777452299257793	-0.559088454011679	-0.17496444223879	-0.2197226503532
ENSG00000144283	-1.47684797161413	-2.44183482947136	0	-1.30693704150002	-1.25107953342351	-1.15337331707859	0	0	-1.29695441872863	-0.852272443807214	-2.47094881652204	-1.80373395573136
ENSG00000144320	0	-2.5489847616125	0	0	-2.74030745217869	-1.26487173407304	-2.55791347215248	0	-3.44370923230874	-2.57643127319677	-0.792995919600177	-1.30415940369008
ENSG00000144381	-2.97586861407461	-1.97897414343736	-1.69669555091769	-1.32036188042863	-1.28638491379436	-1.26756580992991	-0.306540386048897	-1.21033564081684	-0.843029434721637	-0.543231057127975	-0.290163675864367	-0.426445642237603
ENSG00000144445	-1.49812676262256	-1.41631709669157	-2.22254685727486	0	-1.81658534825865	-1.36597617684265	-0.634331222153827	0	-1.41160483975503	-1.23336448762064	-1.28780827715906	-0.603445162210787
ENSG00000144468	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144535	-0.955007044228742	-0.438986977327666	-0.836551512066046	-0.66925441448382	-0.607385601777624	-0.549247023649906	-1.1843043101852	-2.15429160888695	-0.813211323634833	-0.676245508902101	-2.07859972734665	-1.82288921575017
ENSG00000144554	0	-3.27151893302197	-4.58939861549523	0	0	-2.32520557097093	-1.88275075924742	-2.33586305911037	0	0	-1.15880333386722	-1.27301461956137
ENSG00000144580	-0.75710878055352	-0.523170428171896	-1.75964651387442	-0.720268119513111	-0.738296696246492	-1.23986678316364	-1.00898135513101	-0.730683638365604	-0.468305785215068	-0.473927209865454	-0.49805880966859	-0.800693945539922
ENSG00000144711	-0.669499996004486	-2.01701926869088	0	-0.613018240571077	0	-2.00950275986096	0	0	-0.943239175855384	0	0	0
ENSG00000144736	-1.61062692569978	-1.89092676968938	0	-1.09737680354311	-0.60362540633896	-0.383953458421497	-0.301986947369733	-2.57807292036884	-1.693994294769	-1.80272298808415	0.0542958264464234	0.0617312034298161
ENSG00000144744	-1.90072762574467	-1.16267216277887	-1.06077820186944	-0.993907857403696	-0.633537130564417	-1.05282591989716	-2.57382457652428	-0.633921686114154	-2.55166974956417	-1.91034464568845	-3.10803582064575	-1.85080159414
ENSG00000144791	-1.34263698813193	-1.43401441917002	-3.48158537069862	-1.74419799902967	-2.46282656523234	-2.5243422025855	0	0	-2.86602910445757	-1.6429244130376	0	-2.36194056293356
ENSG00000144848	-3.84000811901227	-3.01757305035498	-4.23625496512612	-2.5557916670547	0	0	0	-0.772714249570832	-2.07850101212812	0	-3.66238169549044	-3.47914002572629
ENSG00000144895	-2.1881795740175	-2.08541240103055	-3.45933273168716	-2.42594986483392	-1.90750165853957	-2.4164385848624	0	-1.90318798423963	-2.16511433624575	-1.14528341634828	0	0
ENSG00000145088	0.0514547727044623	0.00659596305396097	0.0513035128369868	-0.0412544828457594	-0.0783886704589569	0.0203065840763437	-0.181614817669689	-3.19634669595807	-0.055571162460833	-0.10098692467566	-0.563733056706057	-0.394841335774493
ENSG00000145216	-1.23104081906758	-2.2561547323939	-2.02557786607406	-0.756470744731251	-0.805926521155888	-1.80801869039827	-0.794512241964552	-0.599431767271102	-1.53151813792013	-2.03369777957221	-1.58962208424856	-0.550531536221304
ENSG00000145241	-1.39018721990053	-2.10126814071088	0	-1.32308152551456	-2.75667444003066	0	-1.14899516557717	-1.16861568835583	-0.972065327861108	-1.94893693258899	-1.08394097961228	-0.726797461297633
ENSG00000145287	0	0	0	0	0	0	0	-2.68065892356714	0	0	0	0
ENSG00000145332	-0.130922767882218	-0.359687551936562	-0.186198781700922	-0.164109811794285	-0.307290205105718	-0.352634367682113	-0.0749900738692377	-0.516007445758902	-0.348546124315736	-0.197760888793916	-0.47462798598665	-0.491968822268762
ENSG00000145348	-2.24037931832522	0	-1.0541380111589	-1.86424159865994	-1.17193825077098	-1.09610338669007	-0.686073255627408	0	-1.60639365366589	-1.44339283022483	-1.05807548782758	-1.27061829427921
ENSG00000145349	0	0	0	0	-2.00077277203221	-2.33972511964782	0	0	-0.70643794975288	0	0	0
ENSG00000145375	-0.21604471559773	-0.169642449992937	-0.482120068428592	-0.0969373123506968	-0.0869998780189937	-0.0190422375994513	-0.194809017367703	0.0477777174619876	-0.141090608004766	-0.026610059320616	-0.490342103864075	-0.536224441251117
ENSG00000145414	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145495	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145569	-2.83472411143035	-2.02764882172345	-2.26397068513652	-1.28802085353242	-1.18157449613763	-1.79715327583884	0	-1.03833115132088	-2.71645679602262	-1.97182190040563	0	0
ENSG00000145604	0	-2.95529403740996	-2.50175322186559	0	0	-3.47461375271992	0	0	0	0	0	0
ENSG00000145675	0	0	-2.21580190424806	0	0	0	-3.7558617021292	-2.03561634063269	0	0	0	0
ENSG00000145703	-0.199533504603891	-0.766614950778264	-0.600709454810069	-0.591102527014523	-0.796317621215414	-0.799227460812715	-0.800485302878946	-0.360843099069651	-1.162255984064	-0.883427692575902	-0.834484308383608	-0.729247827211206
ENSG00000145715	0	-3.02846970595164	-1.75008335472446	-2.95407830631015	-1.30849213945969	-1.42172019136692	-1.1827090707033	-1.46291622450042	-2.10348647417305	-2.80336953601794	-1.67110596369759	-1.40144131124038
ENSG00000145725	-0.998177868206962	-1.22339257153413	-1.59065015762355	-1.4907473596609	-1.58243271747196	-1.46143959565834	-1.96097576918851	-0.713330178650538	-1.95778618464809	-1.67263138226776	-1.16851961378941	-1.33453351411877
ENSG00000145730	0	0	0	-2.71387336249122	-2.7839495576985	-1.95475796636549	0	-2.6173166288769	0	-1.73889448194928	0	-3.72934039708886
ENSG00000145734	-2.17273317651648	-1.42758038450976	0	-4.6477914479833	-4.49964715831153	0	0	-0.662437880578424	-1.12450221920297	-1.27981530598714	0	0
ENSG00000145736	0	0	-3.96599534394492	0	0	0	0	-2.31766775451397	-2.77672105527733	-2.24653122270527	0	0
ENSG00000145819	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145833	-0.95278411461242	-0.97592156181799	-2.02740233863523	-0.743969976590985	-1.39621701901434	-2.9520045610104	-1.14173171513684	-0.0656260530696269	-0.428974370028347	-0.897763104324577	-1.58106443478581	-2.29595378428115
ENSG00000145860	-1.65333352273371	-1.14224354039656	-0.90307793557947	-0.899060066724956	-0.975409218145231	-0.597836585335084	-1.99428283463209	0	-1.9317430458736	-2.51046326885221	-1.81333920937182	-1.90290634310305
ENSG00000145868	-3.33385200109831	-2.00915760898504	-2.38227731362899	0	0	-3.35766204761535	0	0	-5.44513337737772	-4.53613663469076	-1.87754473415155	-5.67547888318577
ENSG00000145907	-2.18355359150992	-1.72043815283508	-3.66339234397562	-1.0863126129766	-3.39143148861658	-1.83457016200517	-1.62467122467392	-0.872358322412129	-4.35144528544272	-1.04451277201828	-1.71269431382781	-1.55405273296474
ENSG00000145982	-1.23674962136041	-1.45258642461799	-0.907113547175394	-1.46398846767972	-0.704143244733012	-0.443941827460939	-1.76676716091783	0	-1.35548286724846	-1.06957919458793	-2.67560041888753	-2.03618573599823
ENSG00000146112	-1.19345296281111	-0.887114578910709	-1.00603866175456	-1.57139325976145	-1.291014438477	-0.830736293705157	-1.55656281462294	0	-0.540536096956164	-1.76493087554487	-0.764011621393249	-0.974247169251251
ENSG00000146143	-1.16777185461597	-1.93250441160601	-1.75617996882928	-1.31015053632086	-1.43769383008546	-3.19143825288796	0	-2.37866336704941	-2.98655622543486	-3.7559395604369	0	0
ENSG00000146247	0	0	0	0	0	0	0	-2.23561798360833	0	0	0	0
ENSG00000146263	-1.83228476954145	-2.16290725737738	-2.86024297617115	0	-2.55351308365373	-1.3624101479432	-1.09986929768246	0	-1.3447265234069	0	-0.742254178316419	-0.574809577015302
ENSG00000146282	0	-2.35377853561646	-2.62820917899892	-1.99459822200308	-3.52703663439374	-3.45428511672673	0	-1.55011320026698	-3.12517155042702	-2.89843921413879	0	0
ENSG00000146373	0	0	0	0	0	-0.672278130092518	-2.36930387923739	-1.15912949530836	-0.679024310262209	-1.15324070555153	0	0
ENSG00000146433	-0.403355317828719	-0.145451471683957	-0.270246218670508	-0.361596439578303	-0.235989113649567	-0.14637064019481	-0.167495124029579	-1.09497520766386	-0.423911289997549	-0.484332183150718	-0.177811698938816	-0.249366630047606
ENSG00000146457	-1.7236172470921	-1.48960424622508	-1.35356961163067	-1.66616223659796	-1.37628856400409	-1.81489003658961	-0.935251749765816	-2.9401638079716	-0.87733531296989	-1.31317528658922	-1.02280500864068	-1.3845590117855
ENSG00000146463	-3.8268704776319	0	0	0	0	0	0	-1.04512706493328	-3.71201571302735	-1.78537413069052	0	0
ENSG00000146540	0.0178215378787487	-0.0870421577419839	-0.233694238270514	-0.221215017791366	-0.391820162481939	-0.354494609454106	-3.74715108036196	0	0.00266513191819048	-0.173619729692213	-3.07985065353678	-1.44727577626693
ENSG00000146574	-0.962458225473365	-0.845155441108703	-1.51794360131463	-0.813505954371598	-1.68094534012213	-2.59959233335783	-2.62438738466205	-0.965322658025437	-2.66527319245151	-0.685654258274937	-3.05602045222759	0
ENSG00000146731	-3.53694207843602	-2.49412114950053	0	0	0	0	0	-2.01560813291604	-2.03496028315736	-2.62639366687598	0	0
ENSG00000146833	0	0	0	0	-2.80952137957195	0	0	0	0	0	-1.76794380081581	-0.986697945856008
ENSG00000146872	-2.64438085043942	-2.09275568356785	0	0	0	0	0	-0.300744888605471	-3.5227323048365	-4.55839326159824	-2.19989991596227	0
ENSG00000146918	0	0	0	0	0	0	0	-2.00169308508637	0	0	0	0
ENSG00000146963	0	-2.60464520437505	-2.75958083772425	0	0	-3.17538437483789	0	0	-2.53748313930277	0	0	0
ENSG00000147010	-1.070925881935	-1.32145691411805	0	-1.17757473098796	-1.73201871444374	-1.33024587332587	-1.18711237898011	-0.732540593062271	-1.39565159604746	-1.33838271199273	-2.14635477440019	-2.18424375857154
ENSG00000147050	-1.23767198005153	-1.28551356820186	-1.37588107825308	-1.60269003008004	-0.716477365068454	-0.709206898388346	-0.717385039699663	0	-1.09771295113127	-0.942132226860286	-0.84836647887239	-0.625144911761055
ENSG00000147065	-2.76716045868674	-1.67761302510872	-1.94767418768635	-1.52207485231278	-1.52407019304358	-1.70205556240873	-2.77227099998404	-1.38523615870113	-1.94204090403812	-1.16146509672548	-2.19187460140582	-3.53925810608008
ENSG00000147140	0	0	0	-2.90751215559805	0	0	-0.821486956593274	-0.948910892267539	-2.40027027072773	-4.74673073543324	-0.887264302820961	-0.935907682314611
ENSG00000147162	-0.648234847930734	-0.483663473868194	-0.477405148033711	-0.808840322216115	-1.142810051487	-0.990424749170029	-1.20312066617614	-1.73719199506262	-1.10923342942262	-1.06287321129781	-1.23485614313326	-0.979887771654196
ENSG00000147206	-0.870864643746854	-1.29582639645001	-2.44137001959674	-1.14290904887429	-3.05337227075503	-1.42450188311055	-1.03385522516276	-2.77929990247189	0	-0.862523264668401	-0.470406800174784	-0.795166161807823
ENSG00000147251	-3.64439064944158	-1.41970465298304	0	-1.00406995380373	-4.46469304815376	-1.87713537318787	0	-1.8503035443376	-1.65274762957841	-1.57993938522514	0	0
ENSG00000147274	-1.45919188849586	-2.14619827847771	0	-1.98755943956595	0	0	-2.69655469437557	-1.45630481952165	-0.926324126794307	-0.831703213522839	-0.99627290754468	-0.906481318923038
ENSG00000147316	-1.18579929346426	-0.923698444148493	-1.50733125556102	-1.18911476970041	-1.25285242430957	-2.72899132989544	0	-0.52421263235902	-1.96722704300366	-1.47453015158356	0	0
ENSG00000147403	-0.601651258186007	-0.658266319392627	-0.874886187098069	-1.96282211893207	-1.52853318301137	-0.595931460062542	-0.525242663454381	-3.82304704201932	-0.449803209462127	-2.53532472831354	-0.273920378779452	-0.235764454427367
ENSG00000147416	-5.21623566693133	-2.05698245272809	-1.27182061384532	0	-3.92980464064639	-1.5131803566769	-1.58378568882636	0	-3.81071625398662	0	-1.49068503789657	-1.08759595513202
ENSG00000147421	0	0	0	0	0	0	-4.05709906441383	-1.35252180416313	0	0	0	-2.6876656195854
ENSG00000147439	-0.283673606267173	-0.327126855370398	-0.301261672536812	-0.285898138319338	-0.298396651210974	-0.300133738665616	-0.428786947255992	-0.456498568684918	-0.37804228302947	-0.387080861839245	-0.733069845782043	-0.621738451709608
ENSG00000147454	0	0	-1.89580061999801	-3.8395953502177	0	0	0	0	0	-3.8237834145901	0	0
ENSG00000147459	0	0	0	0	0	0	0	0	0	-6.43616109822646	-1.86869296435599	-2.12070617952743
ENSG00000147475	0	0	0	0	0	0	0	-1.64665237759598	0	0	0	0
ENSG00000147526	-1.92305043019646	0	0	0	0	0	0	-1.34926222591052	0	0	0	0
ENSG00000147548	0	0	0	0	0	0	0	-2.23829141874061	0	0	0	0
ENSG00000147586	-0.622560882788924	-0.698869397399373	-0.590584866555924	-0.693826759640028	-0.465021444264453	-0.39675851471871	-1.53147303557516	-2.78959130205851	-0.324904626321412	-1.11181320952738	0	0
ENSG00000147604	-0.263735342093191	0.0960838319406971	-0.182385228861091	0.0621549693023714	-0.0455931008825313	-0.0645552240898685	0.298825025334733	-0.236073331119238	0.245849634752538	0.114326721694986	0.506982405510983	0.393680747955344
ENSG00000147649	-1.08470407350679	-1.13309367069654	-1.33034020375886	-0.840507963005006	-0.93969682628097	-0.948365838036608	-1.45116404278965	-1.07774898709566	-1.49145796876795	-0.848476085304124	-2.6477018502049	-2.01976842268929
ENSG00000147677	-1.60166948142283	-1.99919052644672	-2.21851313013192	-3.17666772186803	-3.05882557360418	-2.42426577521648	-2.46036360385154	-2.25083756596419	-1.38196518365739	-1.71975094581341	-3.45032022481995	-4.01583495700232
ENSG00000147687	0.218127115862893	0.0738819042751646	-0.344461807011363	-0.283165049574454	-0.272329061566444	-0.368087342517669	-1.51969739980556	-1.18271093780837	-0.0594781322694839	-0.297408113534293	0	0
ENSG00000147854	-1.12375872937267	-0.787572603777028	-1.07703352587144	-1.23360851563584	-0.979878452876767	-1.54888548121432	-1.02596643144943	-1.35944096514977	-1.64791433455841	-1.32926133534215	-0.900637019949977	-0.881343137717041
ENSG00000147874	0	0	0	0	0	0	0	-1.72532153213397	0	0	0	0
ENSG00000147905	-1.5451062883398	-1.80018903220216	-2.64268871335322	-1.66478773918372	-1.05004065179579	-1.48503785324936	-1.78029188007967	-0.666233558120615	-2.6448731023125	-2.09817482930417	-1.41094360376287	-1.18438636176665
ENSG00000147996	-2.77992376452226	-2.51983086195351	-2.70214471496848	-2.6009119914411	-2.27816669025697	-1.72176094434398	-0.295126398442722	-0.773861293230759	-3.70127739760361	-1.45031322640604	-0.110371369619561	-0.205492816242718
ENSG00000148110	-1.20372880699105	-2.13060424309153	-0.866552028919536	-1.61914214670706	-1.07089250114545	-0.506338839346599	-1.1884485881533	0	-1.22751275664192	-1.79019166127799	-1.44787497176358	-1.1018712414261
ENSG00000148187	0	0	0	0	0	0	0	0	0	-1.92463783493263	-1.62001948480684	-1.96605125841099
