gene_name	Estimate_treatmentDRUG
NCSTN	-0.08404619392540201
PPP1R21	-0.27837161838999297
CAPN2	-0.02077888176096
REL	-0.570323339130678
PEX13	0.008816946721751998
SPRTN	0.441345201624924
DPY30	0.164015783121095
MAIP1	-0.18808418668464602
ARL5A	0.9750791972532241
ARHGAP15	-0.185331898641769
NUP35	-0.19554468191109198
WDR92	-0.588470174261457
CCDC138	-0.463122373190511
WDCP	-0.036835231338323
CHAC2	0.087309904983607
RNF149	0.22446193749706897
IWS1	0.034794261345372
CDC42EP3	0.23390473137020104
HNRNPDL	0.11254307030600699
HELQ	0.500320373406059
MRPS18C	0.19281699465169397
POGLUT1	0.740346436842491
ATP1A1	0.179267280258657
LRRC58	0.2637881252662
RNPEP	0.19315758517573398
IGFBP7	0.345420123125148
KRTCAP2	-0.123919573412887
CCT3	0.223764977164855
SSR2	0.022685091129736
CHCHD4	-0.47109913165209294
STT3B	0.04452683939651499
PRKCI	0.25632394493426003
RETSAT	0.029561940435945996
SPICE1	0.29351096452527003
WDFY3	-0.068235820486732
THOC7	-0.303071173011117
TIPARP	0.18796848902979899
CCNL1	0.46509879488269895
PTX3	0.32750756603195197
RSRC1	0.254122204459992
RPL9	-0.114850595185161
MTMR14	-0.14945625677359198
TTC14	-0.131912586701033
HPS3	0.006099821627704001
SNRK	-0.020186262436304003
MRPL33	0.2948903387102
PPP1CB	0.052006772824047996
LZTFL1	-0.13270823036962098
CCR1	0.04985049115612201
ELP6	0.6701214461705699
DTX3L	-0.092425926482146
SNIP1	-0.071110383256855
RPN1	0.10918329795740402
IFT122	0.311542426765557
RFC4	-0.040714310801217
RFT1	-0.039766482975172004
UBXN7	-0.110760187137193
PIGX	-0.7518738929503259
RUBCN	-0.405547503232101
EXO5	-0.14349023555317403
METAP1	-0.06598115848241799
ADH5	-0.078400624546125
H2AFZ	0.233936968783872
SHISA5	-0.20753536345184698
HSPA4L	-0.5667129316056689
MFSD8	0.331489644098967
POC1A	-0.15205078511246
WDR82	-0.023884366053754998
HMGB2	0.124146474413762
SAP30	0.176771031901499
MAD2L1	0.10129909420885302
ANXA5	0.021837967781424997
NAA15	-0.113724940632005
ICE1	0.319893312427808
ABCE1	0.118799807467696
LSM6	0.524626125475581
TMEM184C	0.13955304986288
NDUFAF2	1.08527805586183
LMBRD2	0.389225039513041
ANKRD33B	1.14554597049761
RPS23	-0.258997056016389
WDR41	0.309813803977391
NDUFS4	0.084248307987469
TCERG1	0.234545160512265
ERAP1	0.417281471635892
RICTOR	-0.074202413783099
TENT2	0.227232803427939
UBLCP1	-0.159448627439319
GFM2	0.221051466208472
NPM1	0.040169508050892
DAGLB	0.00394277287493
TRA2A	0.11354480065838901
SLU7	0.33590765115697496
RP9	-0.611787289986604
HSPA9	0.30775698883899605
FABP5	0.44985541036501103
BRI3	0.502850461108404
LMTK2	-0.731634199085662
RAD21	0.09589733348983802
MED30	-0.133799095620845
SPIDR	0.038031562692026004
ORC5	0.16487059769895998
DNAAF5	0.28384045056946805
ABCB8	-0.520576033281702
MICALL2	1.08114263415687
FASTK	-0.47522543238709397
TMUB1	0.21164501227392202
PHAX	0.44806087446147397
COX6C	0.16656482385491297
SLC25A32	-0.23507351533610396
DCAF13	-0.140209443255983
VIRMA	0.029133425477232
RPP25L	-0.06891610335528
TMEM65	0.4791576273795371
NFIL3	-0.55033927994618
ZHX1	-0.190373009221838
NOL6	0.120964789675669
MELK	0.030334251418247995
FBXO33	-0.35498609154956295
WRN	0.021662761550311
INPPL1	-0.001430358052451
PCF11	0.304026838317115
LRR1	-0.263479280738195
RPL36AL	0.529904076060296
DNAAF2	0.31903559545189697
KLHDC2	0.0046641850036429995
NEMF	0.26218002404923996
ARF6	0.287059925020956
RPUSD4	0.245117793197028
ABRAXAS2	0.63860942939407
PRDX3	0.111160488827556
SNAPC4	0.5279613368649579
TSC1	-0.21645025690501998
HPRT1	0.096962995726423
ZMYND19	0.125309960887216
ARHGEF40	0.11135004010305198
METTL3	0.105264856012258
TRUB1	-0.38578760808341794
WAPL	-0.034619246940496
SHLD2	0.38180648719014293
PSMC3	0.143380660679285
CPSF2	-0.07265162533697099
LRRK2	0.164245867417509
PIWIL4	0.252436198699317
VPS35	-0.003978172597364001
IKBIP	-0.161557970033153
HIF1AN	-0.6171069193483321
NDUFB8	0.20828097746753196
HEATR3	-0.265915210932927
POLL	0.184413302658341
HPS6	0.202163065240275
COPS2	-0.153376808894134
CCT2	0.167542430371257
GNPTAB	-0.007774806304598
COX11	0.355392170861765
ANAPC16	-0.27378373128448497
TRIM44	0.09895744957849
TPP1	0.02997349632939
SERPINB2	-0.167092946656789
IDH3A	0.260745691359709
RNF169	-0.274818232536151
LEO1	0.266992110613886
TMX3	0.11242961114284801
ALG8	0.01877510425498
POLR2M	0.20725360283666502
ZNF407	0.184870077702595
TMED3	0.13438365380561
CENPV	0.21096648575390903
HSP90B1	0.15229894338577402
NCAPH2	0.105518426554248
COG1	0.09662632717594902
ZNF592	0.310077279419767
PPIB	0.044599080091862996
CIAO2A	0.33417677635009
ANPEP	-0.00204483377334
TERF2IP	0.02828055909314
DCTN5	-0.11044401922147801
PLK1	0.260415882305616
CLPX	0.0043596427295959994
NEMP1	0.20332524666706198
NAB2	0.152044931347901
STAT6	0.03772696131416299
PATL1	0.153666590961643
MRPL16	0.109166074093471
TSC22D4	0.767130136826737
CCNDBP1	0.014238844228603002
MAPRE2	-0.166823961998241
PDIA3	0.0081445384623
NUDT21	0.015840214780858
RUNX1	0.10869175900142598
PHB	0.302023376240091
SNRPD1	0.012355357813461
LRSAM1	-0.30135735225252
SLC27A4	-0.6529404439317571
TBC1D2B	0.080567291915985
HDHD2	0.010570879596909999
GCN1	0.20339379218925896
RNF214	-0.09639055535850902
MED1	0.225255727593851
RRM1	0.176229704840198
PRR14	-0.21523249562220498
ZNF646	0.156915338187956
ZNF267	0.25052423653190603
USP32	-0.03515731410825
SMG8	0.033142498755406
RAB8A	-0.25475479930389394
MIDN	-0.122359790609828
MVD	-0.29806420316661997
PIEZO1	0.0023890215596470005
CDT1	-0.22515007564340397
ANKRD11	0.30896169502468895
KMT2D	0.20075367716895604
TUBA1A	0.07565258390453099
DIP2B	-0.087822122451525
ZNF526	-0.240893826858758
DAPK3	-0.236665757939408
CHAF1A	0.113065058247735
UBXN6	0.141905585241257
SLC39A4	0.5101009282960121
KIFC2	-0.030461331670242994
TSR1	-0.434419954235998
PELP1	-0.10063628925433099
NDUFA7	0.441911935857623
CDK2AP2	0.48639927062070704
PRDX2	-0.060088782322256
MRPL58	0.287763145563151
ATP5PD	0.054188535281757995
BIRC5	0.179229751765423
GHDC	-0.271425148478039
SPSB3	0.299796961895676
E4F1	0.045320607597083
ECI1	-0.08871345880580399
RNPS1	-0.095567885732551
SRRM2	0.07167658606182001
SDHAF2	-0.173402427096858
DDB1	0.04476515704788901
ASRGL1	-0.259193909438496
HNRNPUL2	0.16288329578239402
POLR2G	0.09472820808059
FADD	-0.125793104722565
MSANTD4	0.20060174186882102
TADA3	-0.15131994010100597
B3GNT2	0.23609849307170802
SMAD1	-0.580784245225474
MZB1	0.6848903608213371
IRF2BP1	0.35510835186218204
NUDT9	0.8403880216387859
UBB	0.08491330511515201
FNTA	0.172801961641711
LUZP1	-0.38669219502726004
WDR48	-0.131149024474592
ZNF217	0.052200506621067004
CANT1	0.352105254123497
ENC1	0.10575889565431901
COPRS	-0.739563797506596
KIF5B	-0.066517844877926
CKAP2L	-0.021161514267818
PTGER4	0.076488500328943
MTCH2	0.33224430486712003
CDC25A	0.04688646440086099
SF3B3	0.0016903696549740001
CXXC5	0.236829857107958
SLC25A33	-0.19169960282058604
ALKBH3	0.0035844233967009995
PDHB	-0.039564027329909
JUNB	0.008143103478403
BUB1	0.037674964227204004
NUDCD2	0.130133622383527
LETM1	0.07733672601571699
INSR	-0.07422789796205
ZNF561	0.17665500348198002
ZCCHC4	0.39964797519196504
UBTF	0.20524612585684102
POLR1D	-0.20794836899619001
IL16	0.169917430401801
CEBPB	-0.043122550214562995
DONSON	-0.16825666455148403
RFXANK	0.34825045314543
LMAN2	0.163357929214019
MDM1	0.162490184749113
POP7	0.083876064072121
PRELID1	0.373846782741271
GNB2	-0.07955899410053999
EMB	-0.01686395745687
HCN1	-0.307154946544641
EIF2AK3	0.368461320131365
RAB24	-0.407359160140902
HIPK3	0.187980253654943
PA2G4	-0.08457621458704598
AC080038.1	-0.167940584930274
SHCBP1	0.14799566987927698
BRD3	0.011904382395783997
ARF4	0.12283743688266499
PRKCB	0.106721728505574
PDS5A	0.005738639660035
RNF139	0.487539198313568
TMED10	0.187442532375764
PCBP1	-0.11335564730350801
THAP11	0.006635871990641
CHST11	0.037956682903504
TRAPPC1	0.28141276971358803
CHCHD7	-0.0077996957932159995
ZNF296	0.11769254140597699
MCM7	0.171663048126041
COPS6	-0.0024613001278
HIST1H2AE	0.14255869556372597
EGLN2	0.0037778731098520005
HS1BP3	-0.17810996575310398
HINT1	-0.004306320372704
ORMDL3	0.360188429475841
KBTBD2	-0.682666159068221
RIOX1	0.18715857587216
RAMAC	0.10169679192437801
HIST1H1E	0.17058721061671397
C11orf24	0.89110962598047
ATP5ME	0.10912532153482901
RPAP1	-0.7425865926739641
KMT5B	-0.407058113622863
TMEM154	-0.17758964135929603
GPR27	-0.006964914762074001
ARL6IP1	0.10842553530985001
TMEM126A	0.09528963031379901
PEX6	0.41492734721750496
RNASE2	-0.45748829655161405
RNASE3	-0.293982432191225
XPO6	0.191734817791805
C1GALT1C1	-0.036128029989566005
RPL7L1	0.07356344116070099
PCNX1	0.401527709842334
FPR1	0.21318230471743
SRP9	0.16855227428137998
TMEM208	0.20485505685620398
HSPA4	-0.021404673899958
UQCRFS1	0.164932403513724
ASL	0.087956761192208
GUSB	0.16694283121218398
RPS7	0.03552640815218
PPIH	0.213152895051962
SIK2	0.10625128828072197
PRPF8	-0.41892062347022496
COMMD5	0.37180753373002096
YEATS2	0.072187677223245
ESCO2	-0.036534271383157006
HDAC3	0.34571071797286196
TRIM35	-0.047235449755279005
MGAT2	0.20311186781893
PTAFR	-0.568420581125859
CNNM3	-0.004063567735853
TWF2	0.174083742310129
RBMX2	0.098829638506431
SPATA5L1	0.177321895451084
CD2BP2	-0.366878222942269
TBL2	-0.279351509912532
RNFT1	-0.417760875966836
DTYMK	0.347528984987678
CYCS	0.284548521088474
VPS50	0.261030007145674
BCR	0.035703551723719
GTSF1	0.232797960153018
FEN1	-0.18685789416076898
PPM1D	-0.43191941990355
RNF187	0.3896458014710689
MTBP	-0.018095634285498
MMGT1	-0.30270017878093497
MGMT	-0.19158307676431302
LRP8	0.530228764105926
ANKRD27	0.258109387149703
TMEM43	0.07029704552321901
TRIM56	-0.085749413681903
ALCAM	0.33880371671565995
TRMT61B	-0.5477739660388521
QARS	-0.28009580678849
USP42	0.520340675268686
MRPL13	0.23522576190666697
CBR4	0.218668211998526
STX18	0.143674588367405
REEP4	0.36233055724639707
ETV5	0.21813336787136103
BMP1	0.87587232170906
LRG1	0.22506058596937698
POLR3D	0.6147790059340761
MAT2A	0.17550278302574304
CEP120	1.01517662030621
TMEM192	-0.29260903256191195
ZNF672	-0.26954292250581896
UBE2E1	0.001291055361892
LRRC45	0.4094905893994071
CDCA7	0.34520737749833696
ASPSCR1	0.02021211901661
AVEN	0.37188199495552704
RBFA	0.5080013582858169
FASN	0.055600237989746
DUS1L	0.072937372980506
RPTOR	-0.13050116807342402
PAIP1	0.20784131538529801
DCXR	0.156483380215624
RAC3	-0.244195770218871
FEM1B	0.4165046592031
MPLKIP	-0.16511196875963902
ANKMY2	0.043417298363093
USP38	0.014540556678996
PWWP2A	0.153129166064358
MAP2K1	-0.562960358469452
GTPBP2	0.156906444154523
COG7	-0.48875661741585796
USP8	-0.21525716665832104
TSNARE1	0.49923780513096794
MRPL39	0.29466938919893604
ANTXR2	0.035508350367228
GLB1	-0.008766073841339001
DDIT4	-0.543289171804302
CXCL8	0.5533704860367479
ZNF33A	1.02455864797233
AKNA	0.17488240374675304
HOOK3	-0.21289894605092802
YWHAG	0.28166911089928
C3AR1	0.10368312767505901
MCRIP2	0.52258374268668
KIAA0232	0.440092570440854
BCL2L1	-0.144004107951858
SEC23A	0.076937328273973
PPID	0.154581673767015
MLLT10	-0.05390702541865099
CDC40	-0.019703609317522998
THOP1	-0.137015828423652
ZBTB5	0.27989117196212104
JAGN1	0.038892215423317
ASCC2	-0.14024406600753
MGAT1	-0.060602587491233005
RPL15	-0.374298085962829
HPCAL1	0.7349865527068851
SRP68	-0.07627758695657902
CYB5B	0.24890299155609
ZWILCH	-0.336390209920627
ADAT1	0.627595749238068
RPL4	-0.079173643472937
FOXP4	-0.021755021305264997
RAD9A	-0.125668903521735
DDX23	0.079994535325788
CCNE2	-0.15743584319836
MUS81	0.111379226341301
H2AFV	0.132307686577975
ELF4	-0.10544866411660402
FBXO22	-0.009044053146146999
GEMIN2	-0.04972020381844099
LEMD3	-0.28301823301085
PIGS	-0.10942471981851101
GMPPB	0.027241249681931
SLFN11	0.45505616873276794
CASP3	-0.160732862019667
TUT1	0.038681446412995
RSF1	-0.113812482504839
CCAR2	0.07886387936162
TMOD3	0.17675409740118697
SNUPN	-0.10945687512547302
GRK2	0.134908131480895
ATAD3B	0.153673377155603
PRKACA	-0.282485839098843
ZNF622	0.083317439646009
PSMD1	0.34856376030643205
AP1G2	0.011394916607317
NFYC	0.247518671400783
DHX37	0.081106226617203
ALG10B	-0.044287217483348
DAG1	-0.054609518985308
MLKL	-0.35554719554162706
ADCK5	0.18472814958732198
TAOK2	0.734593479322646
U2AF2	0.171038016732665
ACAD9	0.08341387547708999
CKS1B	0.120776792259416
PTPN7	0.10319775649944699
CTBP2	-0.22294867993794895
REST	-0.056477540034208
LCLAT1	-0.140306541351978
DUS3L	0.48461842481307904
MAP3K11	0.306483085010204
VPS26C	0.24216380283029001
FAM192A	-0.035934888489638
PTGR1	0.6909576440210301
PPARGC1B	0.333333520665376
EHBP1L1	0.4041720321806479
EEF2	-0.283437327043392
PPP1R14B	0.618528174451088
SSSCA1	0.208596655752952
MRPL38	0.343702205913782
FKBP2	-0.6791215600233659
AKIP1	0.3737481416899289
RETREG3	-0.419206826592321
ANAPC10	0.20668131754827898
MZT2A	-0.033730266653537996
B4GALT2	0.551286197702679
CGGBP1	0.239334879506205
ATP5MD	0.44936961860643
MRPL57	-0.081621993888739
RCE1	0.627105900730213
PTPN2	0.258114177228561
ZNF680	-0.534677401804825
TRIM59	-0.48951642292913305
UTP23	0.19830403409970002
GGA2	0.5033097669837471
GCC2	0.28178795249564004
TRMT10C	-0.11436686894743199
SEC22A	0.034241403759579
ACO1	0.188776729580301
CFLAR	0.32148775511128197
NAXD	0.456142786772241
GLE1	-0.121924850611194
NDST2	-0.48224213519234704
TPMT	0.18591981711766
MSL2	0.323408173424572
SP3	-0.044590017955574004
RBM4B	-0.09986342458236201
HLTF	-0.206381001854999
TADA2B	-0.190955586075355
RBM4	-0.316311147581683
PSMD2	-0.137879126026899
RBM14	0.048311584688012006
PSMC5	-0.016447199603586
ALAS1	0.08142582399170199
LRCH4	0.060369307879537
VPS41	0.11572926669481698
NSUN5	-0.143667426573907
CLTB	0.098637904383651
VCPIP1	-0.19237848597069301
TNKS	-0.080332825355845
ZDHHC24	-0.054790181426561
CASP2	-0.19111012950141001
GPD2	0.157618564289313
PPP1R3B	-0.043528449026488995
UCP2	0.260275852679162
SLC39A1	0.101308990970602
MEPCE	-0.003051381685737
SLC5A6	-0.044591181436352004
TERT	0.702933829542865
ZNHIT2	0.058616194427031
DCAKD	-0.954122057396468
MRPL48	0.16591369372136902
NEFH	0.150030259065772
RAB6A	0.019215179453599997
JUP	-0.32117066584716997
ELMO1	-0.08016981549632801
FANCI	0.048887919618752
MRPS22	0.170105742498345
CD164	0.08200284371660001
MIS18BP1	-0.009733787673722
ADAM17	-0.089962141517216
ZBTB21	0.282563231097975
IQCB1	0.35269172915966995
HDLBP	0.030137673612273996
SLCO4C1	0.139378835355451
CDC20	-0.085900573628133
MRPL11	0.1114774465602
MADD	0.267336625828663
CARHSP1	0.335803201039239
RPL38	-0.18821147432243102
SLC19A1	0.270038075953365
PPP2R1B	-0.12419914392892
P2RY2	-0.09780530007910099
PDE12	-0.30256914692231895
ZNF706	-0.116376266185322
GLUL	0.198638432535402
CD84	0.165395377785233
INTS6	0.32215755291143106
LPL	0.056285418029713
HERPUD2	-0.329368109446445
LSM1	0.164232995176816
RNF26	-0.149544133564531
COQ2	0.40788172819827007
RAB1B	0.290683653069795
HMGA1	-0.06937867917628501
PLAC8	0.315627987121054
RPL13	-0.16502943721768698
CYLD	-0.325681807973352
MLC1	-0.07793517072934798
FBXO45	-0.220201415974225
ADPGK	0.436095442050886
UQCRH	0.374464957785592
ZNF408	0.29072478012951897
PDP2	-0.572674715510561
PPP1R8	0.062810010633092
OXSR1	-0.13644828339047502
COMMD1	0.18363238661245
PRG2	-0.12043652380096902
ISCU	-0.23339331146164
ERCC4	-0.036949785493768
TLR8	-0.002719143815514
TWNK	-0.342085570735986
TRIB1	0.186494804731417
ARHGAP1	-0.228415603072169
NRF1	0.30788741084796506
USP36	0.145170823381267
RPS14	-0.26158582862707297
NFE2	0.18562321354080397
TMEM70	0.012687461508049
MSL3	0.345891298368337
EIF1AD	0.7409767723923292
HP1BP3	0.31284651288317306
NAGPA	0.058536893314724
RACGAP1	0.137990960605891
SART1	0.069506945477927
MRPL46	-0.29131098545357204
RMI2	-0.32196096252205103
NR1D2	0.568142040614443
BTN2A1	0.44743714598694606
RESF1	-0.015163361680776002
CCDC85B	0.580657487742117
RPS6KB2	-0.070286769416962
TCHP	0.18197878553282398
AURKA	0.051432620916179
TMEM168	0.09351824640848198
MED25	-0.16191514853588
AGGF1	-0.65021462366925
ZBTB11	-0.255149239583281
SIAH2	-0.438762277767994
PPP1CA	0.160235791667963
ZNF227	-0.173818408090101
SEC16A	0.09722314328457199
SRSF7	0.15808775453076399
VDAC2	-0.11191876894619199
DVL3	0.41246077237030604
ISG20L2	0.09072563567419699
CHMP7	0.46693337623432
GRINA	-0.086070446911522
TACC3	0.116020174158681
BTF3L4	0.04378843102681399
SERTAD2	0.008932810434862
TAF7	0.37528355898038596
NDUFS8	-0.0062009736832410005
TRPM7	0.645503625634634
PITPNA	-0.14843406004461498
TUFM	0.309858868037289
POC1B	0.043602509910134
GNAI2	0.1726675353282
MRPS23	-0.034783707245387
DSCC1	0.12082099819063799
OSBPL2	0.15732189011843697
FBXO34	-0.032189603940089004
STX4	0.396085562265106
AKAP17A	0.272001907040136
HNRNPD	0.035258754147134
DDX54	-0.04165239156407
CHAF1B	0.22089290817100599
RELL1	-0.27466210493294396
STAT2	0.232828660383894
COX8A	0.68355531435341
RPL27A	-0.165212823963338
GAK	-0.016866724313958
PRKDC	0.198632446927603
NOP14	-0.12116938007271601
RNF4	0.684976121139579
SPECC1L	0.156851136647986
HIST1H2BC	0.272415454164273
AGTRAP	-0.07401777033457699
CKS2	0.048983225974254
KDM3B	0.088732381691409
NEPRO	0.107481065269196
FUT7	0.53536704649303
SAMD4B	0.187585710928691
HCLS1	0.14971214414342598
POLR2B	0.294268494651923
ZMYM4	0.736566708925658
SUPT6H	0.085371379647929
NSUN3	0.07164843642855599
PFAS	0.21520772866347
SNX14	0.095877383194739
SKA3	0.05543925715246299
WDR75	0.17190527545266798
PINX1	0.71567017987647
COPG1	0.022335071970847997
SH2D3C	0.684550833001236
IMP3	-0.35378456695952104
TLN1	-0.0011432964041889998
LPCAT4	-0.165773040752708
HNRNPA0	-0.037171855869059
PRIMPOL	0.9490231986982879
EXOC3	0.135693905262693
TNIP1	-0.227719691064105
TRIM41	0.85641715208239
RHOT2	0.25543753976927
EDC3	-0.281937836733347
RNASEH1	-0.7647073821441691
SPAST	0.35401788047427796
PLEKHF2	0.23422074730943
TNIP2	-0.21444808355047
GCSH	-0.007793845614126
USP20	0.202630336992723
CDC42	0.334450587488193
MRPL1	0.23565106249655102
NCAPD2	-0.030914888877599
ARL6IP4	0.473568160726808
PDS5B	0.23663985326551698
RPUSD2	0.352296488164895
DIPK2A	-0.410699764434712
ARPC2	0.18910034941735399
MDH2	-0.100852209139877
SNAP47	0.247648250379
TFE3	0.048218831556346
ING3	0.47883171686348297
ROCK2	0.531390270926404
SLC41A3	-0.549637458372767
DMAP1	0.125327494406273
OS9	0.103530054549354
PPP2R2A	0.31402702216982503
ZNF518A	0.15865737561580098
ZFP91	0.311484961151935
MAP7D3	-0.257957693679566
RPS4X	-0.143144150667701
SCAMP4	-0.270817504392298
NDUFAF4	-0.11693130854845699
LARP4B	0.20893176866328797
AURKB	-0.372540814633589
PDIA5	0.24371039317035897
EEF1A1	-0.22944330913146
PRKAG1	-0.33211463521242895
MCM9	0.920338951931535
LNX2	0.8734070581101109
AHRR	0.14471321882522697
UGDH	0.019215211303356003
CALR	0.276342678513412
TTC9C	-0.8805880945094692
AACS	-0.070811691252726
PANK2	-0.46344758684814297
STK25	-0.245540067082677
HNRNPH2	-0.22897982090071697
GSK3B	-0.006005155793597
DEF6	0.28334319549610604
SHMT1	-0.06717219211271401
PUS10	0.5266317851819501
VRK3	0.154163095833406
GRB2	0.10420529713488001
TRIM25	0.028526446907197998
TRIT1	0.148993818964266
C7orf43	0.37953871193062605
GADD45GIP1	0.109262523795681
LYPLA1	0.201236520565852
TIGD2	1.0614221421689
NSD3	-0.041425593579061004
SGF29	0.017316158297983997
DNAJA2	0.199143091076861
CNOT1	0.16483686696188599
MSRA	0.033289474539823
TOLLIP	0.23166703343359502
DNAJC14	0.165726502809143
BID	0.29697348833482107
ZNF671	0.49243392306090294
GEN1	0.275521941278245
ACSF3	0.08075863353936599
CERS5	0.23472310433051702
FRMD8	0.245409112069062
TTC39C	-0.030405798008261
PSMG2	-0.071189239190805
TMEM11	-0.361234541347164
CPNE1	-0.068194994448344
FBXO46	0.128020128403651
ASB8	-0.38050234116546006
SLC35C2	0.40956392525597207
IL1RAP	0.356496909091369
HADHB	-0.00589969784247
TACC1	-0.06045162486163901
ATG4C	0.148908612128996
SLC25A5	-0.218263255055288
RECQL5	0.126045612237175
TTC27	-0.057696826497406
COX14	-0.048112378241199
CA8	-0.202431359754297
CC2D1A	0.466236556183529
LASP1	-0.245992702901563
GANC	0.74412308385483
RNF168	-0.192484815665083
UBE2N	0.668586909216717
CLSPN	0.117316144272516
EDEM3	-0.027459812299288
TPRKB	0.064802499609097
WASHC5	0.15337841794197302
TMC8	0.09543220477484901
SLCO3A1	0.619592180468625
GAPT	-0.028134874515729998
CXCR2	-0.10547122903949302
PABPC1	0.039051284788420994
ORAI3	0.18216940327566397
SLC38A9	-0.7191053462694201
AVL9	0.149985584995153
PAQR4	0.28655552241247495
C3orf38	-0.12836318863018303
CYC1	0.335658490674877
NRIP1	-0.13390395456783402
SWAP70	-0.030112639697123997
CTDNEP1	0.45687411195524497
GEMIN4	0.26953600168597897
TALDO1	0.094818274446398
SLC25A20	0.013334619776486999
NADSYN1	0.012447620868342
KLHL11	0.159063979422792
TMEM39A	0.210964566462099
DIS3L	0.15765123665567302
GORASP1	0.24498839998381802
DCTPP1	0.21366748257389803
STK17A	0.100588554389822
IL17RA	0.19663599662163297
UBE2O	0.295567918039963
WDTC1	0.188729154948347
KARS	0.32303904682503004
MCFD2	-0.22124717283099302
OSBPL1A	0.220085282469852
NT5DC1	-0.25249768554569396
RBBP6	0.261932978102584
FUBP3	0.011886001050903
B4GALT3	0.392107531404992
RABGGTB	-0.16402895829942302
IFT88	0.115363634762181
SWI5	-0.11311924240561802
ATRIP	0.032932432192861
SLC25A22	0.36768291692233296
RRS1	-0.22703323999441602
PHF23	-0.26742852665572897
PAGR1	0.23578437913382697
EZH2	0.367168651441739
SLC25A19	0.504587781852374
BCKDHB	-0.034576102579779
ZNF121	0.7375985517398471
POLE	0.27609893213054
PACS1	-0.26236926665230603
CHORDC1	-0.138207218550078
ZNF236	0.37267393293764206
ITFG1	-0.35042205471097604
RBMX	0.025999345116367995
GLS	0.16074922332726002
MAGOHB	0.331804284072916
BLOC1S4	0.09307921553834801
NFATC2IP	0.062547262655447
MRFAP1L1	-0.317877122700605
SSR4	-0.172110729960225
SMCHD1	0.25714358248173
MRFAP1	0.22420432004670102
PCSK7	0.46514002465192295
CRTAP	-0.12117272546889099
RCN2	0.16496672080329403
ENPP4	0.366998601496709
HCCS	0.034715750049337
RPLP2	0.23868867764961202
HACL1	-0.337701883942803
NCBP2	0.08645025441013601
D2HGDH	-0.3853029441152321
NUDC	0.160831950918477
ATG16L2	0.49449977458321104
SENP3	0.30624300848275604
ME2	0.09882344001082599
CYBRD1	-0.40051301947416706
TCP1	0.074418118465061
GCC1	0.065435875903661
RAB8B	-0.06782313206257
SFXN1	0.23060869443035398
PINK1	0.187310965241384
PLD6	-0.067564678325701
IP6K1	0.014007392289383998
STXBP5	0.038513727333158
B3GNT8	0.05728539932741201
MAT2B	-0.065563829695841
SPAG5	0.26175579281961897
RBMXL1	-0.031611239164053
ULK1	0.390063814296448
CCDC71	0.250073501095588
GLYR1	0.170418910546033
ABRAXAS1	0.24160137448094302
ATAD5	0.07559591208360901
COQ7	-0.469592315616375
CD151	0.24897519514284197
POLR2L	-0.480211589714216
ROGDI	0.08443732971258901
BPNT1	-0.43255549415512
PPP2R1A	-0.013609328313209
NIPSNAP2	0.175635962078324
NPEPPS	-0.09453871002174198
RPL10A	-0.08712447383043598
SMC1A	0.375246042113769
UBA6	0.267145081728124
FAM210A	0.076538796413825
SSNA1	0.18029478087181602
WDR33	-0.006705725415514
ZADH2	0.318062890757413
PNKP	-0.230688750177951
EEA1	-0.071039476197453
ZBTB7A	0.17160217684700899
PRMT9	0.10301399824010302
SF3B2	0.176578164356125
DDX10	0.250331189211846
MFAP3	-0.30710507318560704
SH2B1	0.42233658791822903
BASP1	0.09915856123854
RUVBL1	0.0026222572818529995
SUZ12	0.28423545102953496
EPM2AIP1	-0.500646405468969
NCL	0.319040623399336
MICOS10	0.140652276052124
ZYX	0.18053851131935
NDUFV1	0.204062820701387
PLEC	0.0030133621664459997
CD46	0.047590917949088
NAPG	0.12115251519662401
TMC6	0.130410033022748
ZNF335	0.313069756416971
RPS15A	-0.286134795764198
RRP7A	0.16461828644695903
ZNRF2	-0.30814028601028004
LCP1	0.050032812429614
ATP11B	0.052204484848657993
GCAT	-0.35514391257937605
TYMS	0.16686395519791902
RPL7A	-0.07928580105381099
ANKZF1	-0.10185333236630802
NR2C2	0.341175144707904
LRRC57	0.648358346171958
MTMR4	0.218800330231262
SENP5	-0.062177907330388
ACSS1	0.32338632062101896
RAP2B	0.014427254415086998
PLEKHO2	0.224700500825316
MRPS31	-0.07276717749674701
ELMOD2	0.289967120352587
WIPF2	0.6724913858146929
METAP2	-0.011955423609153
DDHD1	0.52545030328119
DEGS1	-0.047780642081073
USP39	0.10471560622208999
ARMC10	0.45135294285145594
COG4	-0.077890207322125
GYS1	0.039223067042847004
TSFM	-0.01026396990341
NDRG1	-0.013993958109838
SNRNP200	0.13297049882683598
ANAPC2	0.482017485819436
CSTF3	0.248279228094026
PLXND1	0.171752059196947
MAP1S	-0.12169533746375098
RNF31	0.134504249494975
FANCB	0.424291876973911
SLC25A36	0.143580594442944
GRK3	0.233970971718088
CRLF3	0.33596242087954803
CNDP2	0.31620780878659194
TRAPPC12	-0.105240444566164
ZKSCAN1	0.152368423851581
PRMT5	0.259172190205536
RCHY1	0.440904939788431
HSPA5	0.162281762966666
PSEN1	0.31689995781162605
USP9X	-0.222117531300837
GALNT14	-0.31738610755414504
MBOAT1	-0.19269384582845497
RNF40	-0.231744319356963
SCAPER	0.421325846846126
CAMKK2	0.590128426215601
